,0
0,0.05
1,0.17
2,1.48
3,2.07
4,3.22
5,3.92
6,5.35
7,6.81
8,12.32
9,13.1
10,13.79
11,14.02
12,15.69
13,16.66
14,16.99
15,18.55
16,19.29
17,20.01
18,20.34
19,26.52
20,27.02
21,27.38
22,28.19
23,28.71
24,28.78
25,31.11
26,33.28
27,34.45
28,34.57
29,35.17
30,39.26
31,41.22
32,42.35
33,42.39
34,42.67
35,44.09
36,44.74
37,45.29
38,45.56
39,47.02
40,47.61
41,47.91
42,49.26
43,50.45
44,51.96
45,52.68
46,53.02
47,53.27
48,53.53
49,53.83
50,55.06
51,55.66
52,56.24
53,57.33
54,61.2
55,62.37
56,63.39
57,64.06
58,64.39
59,65.37
60,66.15
61,67.36
62,68.02
63,68.37
64,69.39
65,70.38
66,71.34
67,73.29
68,74.76
69,75.02
70,75.25
71,76.02
72,77.14
73,78.1
74,79.03
75,79.18
76,79.47
77,80.84
78,81.68
79,82.02
80,82.44
81,83.02
82,83.54
83,84.42
84,84.57
85,85.02
86,85.31
87,86.02
88,86.69
89,87.84
90,88.35
91,88.7
92,88.77
93,89.42
94,89.6
95,90.02
96,90.26
97,90.7
98,90.84
99,91.51
100,91.66
101,91.9
102,92.76
103,93.23
104,93.64
105,95.18
106,96.82
107,97.75
108,99.02
109,99.34
110,100.02
111,100.66
112,100.82
113,100.89
114,101.26
115,101.69
116,103.13
117,103.95
118,105.02
119,108.39
120,109.22
121,109.77
122,110.58
123,111.44
124,115.47
125,116.44
126,116.71
127,116.97
128,117.6
129,118.02
130,118.98
131,119.8
132,120.35
133,120.57
134,121.32
135,122.01
136,123.1
137,123.47
138,124.17
139,124.55
140,124.83
141,125.21
142,125.88
143,126.24
144,126.55
145,127.39
146,127.94
147,129.17
148,129.39
149,129.78
150,130.1
151,131.02
152,131.58
153,131.89
154,132.39
155,132.47
156,133.41
157,133.75
158,135.56
159,136.9
160,137.8
161,137.87
162,137.98
163,139.43
164,139.77
165,146.49
166,150.64
167,152.02
168,153.32
169,153.69
170,154.02
171,154.52
172,155.02
173,156.49
174,159.16
175,159.38
176,163.0
177,164.64
178,165.44
179,168.34
180,171.07
181,173.51
182,174.02
183,174.36
184,174.93
185,176.96
186,178.09
187,180.23
188,180.28
189,181.46
190,182.17
191,182.81
192,185.08
193,188.19
194,189.29
195,189.35
196,189.49
197,189.78
198,189.88
199,189.92
200,190.51
201,190.72
202,191.74
203,192.32
204,192.53
205,192.84
206,194.02
207,196.91
208,197.43
209,197.5
210,198.02
211,199.6
212,199.72
213,200.82
214,202.62
215,204.12
216,204.38
217,205.51
218,208.28
219,209.37
220,211.27
221,212.02
222,213.02
223,215.37
224,215.58
225,215.68
226,216.32
227,216.6
228,216.98
