,0
0,0.06
1,1.03
2,1.27
3,1.5
4,1.6
5,1.87
6,2.17
7,4.06
8,4.17
9,4.5
10,4.75
11,5.45
12,5.59
13,6.04
14,6.81
15,7.01
16,7.45
17,8.09
18,8.8
19,9.02
20,9.59
21,9.65
22,10.02
23,10.43
24,11.02
25,11.25
26,11.43
27,11.68
28,11.75
29,12.56
30,13.0
31,14.3
32,14.63
33,15.02
34,15.56
35,16.07
36,16.68
37,16.83
38,17.9
39,18.07
40,21.69
41,22.02
42,22.89
43,23.62
44,24.01
45,24.52
46,24.73
47,25.02
48,26.17
49,26.4
50,26.52
51,27.02
52,27.58
53,27.89
54,28.08
55,28.79
56,29.02
57,30.02
58,30.16
59,30.23
60,30.32
61,31.02
62,32.11
63,32.67
64,33.27
65,33.39
66,33.92
67,34.33
68,35.64
69,36.32
70,36.56
71,36.63
72,36.9
73,37.33
74,37.8
75,37.96
76,38.12
77,38.28
78,38.36
79,38.44
80,38.71
81,39.18
82,39.7
83,42.5
84,42.54
85,43.02
86,43.7
87,44.22
88,44.77
89,45.02
90,45.64
91,45.8
92,46.15
93,48.09
94,49.45
95,49.52
96,50.07
97,51.86
98,52.02
99,52.11
100,52.6
101,54.95
102,55.91
103,56.02
104,56.41
105,57.37
106,58.21
107,58.33
108,58.55
109,58.9
110,60.02
111,60.53
112,61.02
113,61.38
114,61.86
115,62.35
116,62.98
117,63.02
118,63.62
119,63.81
120,63.88
121,64.02
122,64.14
123,64.75
124,67.24
125,68.46
126,70.46
127,72.52
128,73.21
129,73.76
130,74.02
131,74.31
132,75.02
133,75.87
134,76.02
135,76.35
136,76.85
137,77.19
138,77.61
139,78.02
140,78.87
141,79.48
142,79.71
143,79.92
144,80.94
145,80.98
146,81.38
147,81.99
148,83.95
149,85.5
150,85.55
151,85.75
152,85.82
153,85.89
154,86.02
155,86.4
156,86.47
157,86.81
158,87.07
159,87.29
160,87.74
161,88.59
162,89.19
163,89.75
164,90.39
165,90.53
166,90.83
167,91.32
168,91.4
169,91.59
170,91.75
171,92.02
172,92.25
173,92.7
174,92.74
175,93.1
176,94.0
177,94.8
178,95.48
179,95.63
180,96.23
181,97.3
182,98.51
183,98.66
184,98.73
185,99.21
186,99.36
187,100.73
188,101.03
189,101.13
190,101.96
191,102.38
192,102.63
193,103.06
194,103.38
195,103.48
196,104.02
197,104.34
198,104.46
199,104.72
200,105.18
201,105.78
202,106.48
203,106.6
204,106.64
205,106.98
206,107.12
207,107.43
208,107.96
209,108.34
210,110.09
211,110.68
212,111.81
213,112.45
214,115.37
215,117.66
216,118.53
217,119.1
218,119.19
219,119.99
220,120.19
221,120.46
222,121.15
223,121.91
224,122.06
225,122.72
226,122.85
227,123.23
228,123.35
229,123.39
230,123.61
231,123.79
232,123.83
233,124.02
234,124.22
235,124.51
236,124.82
237,125.02
238,125.42
239,126.0
240,126.34
241,127.16
242,127.2
243,127.49
244,127.83
245,128.02
246,128.51
247,129.07
248,129.74
249,130.02
250,130.92
251,131.2
252,132.23
253,134.73
254,135.41
255,135.73
256,135.93
257,136.04
258,136.26
259,136.37
260,136.67
261,137.77
262,137.9
263,138.07
264,138.12
265,138.61
266,138.66
267,139.1
268,139.28
269,139.54
270,140.64
271,141.19
272,142.02
273,142.17
274,142.32
275,142.45
276,142.62
277,142.71
278,144.02
279,145.17
280,145.23
281,145.57
282,145.71
283,145.79
284,145.97
285,146.26
286,146.46
287,146.58
288,146.7
289,146.77
290,146.81
291,146.97
292,147.1
293,147.33
294,147.5
295,148.02
296,149.38
297,149.53
298,149.81
