,0
0,0.07
1,0.44
2,0.52
3,1.04
4,1.11
5,1.29
6,1.43
7,1.61
8,1.75
9,2.0
10,2.13
11,2.18
12,2.34
13,2.89
14,3.06
15,3.7
16,3.75
17,3.9
18,5.59
19,5.8
20,5.92
21,6.18
22,6.63
23,7.03
24,7.69
25,8.3
26,8.34
27,8.83
28,8.96
29,9.18
30,10.01
31,10.11
32,10.28
33,10.8
34,11.48
35,11.64
36,11.95
37,12.06
38,12.12
39,12.31
40,13.02
41,13.11
42,13.43
43,13.82
44,13.92
45,14.3
46,14.34
47,14.51
48,14.73
49,15.09
50,15.58
51,15.7
52,16.65
53,17.43
54,17.6
55,17.67
56,18.11
57,18.3
58,19.56
59,20.0
60,20.48
61,20.59
62,20.73
63,20.8
64,20.91
65,21.13
66,21.67
67,21.97
68,22.1
69,22.49
70,23.27
71,23.77
72,23.88
73,23.97
74,24.1
75,24.36
76,24.44
77,24.88
78,24.93
79,25.3
80,25.48
81,25.69
82,26.55
83,27.31
84,27.4
85,27.48
86,27.62
87,27.89
88,28.1
89,28.33
90,28.45
91,28.7
92,28.84
93,29.03
94,29.09
95,29.23
96,29.27
97,29.41
98,29.52
99,29.64
100,29.75
101,29.97
102,30.51
103,30.77
104,31.77
105,31.85
106,32.13
107,32.95
108,33.53
109,33.71
110,34.89
111,35.82
112,35.94
113,36.18
114,36.31
115,36.64
116,37.1
117,37.41
118,38.15
119,38.33
120,38.69
121,38.84
122,39.05
123,39.98
124,40.28
125,40.36
126,40.72
127,40.92
128,41.06
129,41.33
130,41.42
131,41.64
132,41.8
133,41.86
134,42.19
135,42.55
136,42.59
137,42.7
138,42.75
139,42.87
140,43.26
141,43.31
142,43.51
143,44.86
144,44.95
145,46.65
146,47.09
147,47.27
148,47.78
149,48.1
150,48.28
151,48.39
152,48.78
153,49.45
154,49.49
155,49.76
156,49.84
157,50.1
158,50.15
159,50.27
160,51.38
161,51.77
162,51.88
163,52.18
164,52.23
165,52.65
166,53.02
167,53.19
168,53.31
169,53.85
170,54.19
171,54.51
172,54.94
173,55.28
174,55.42
175,55.92
176,56.21
177,56.31
178,56.6
179,56.64
180,56.74
181,56.84
182,57.2
183,57.25
184,57.52
185,57.61
186,57.83
187,57.88
188,58.4
189,58.82
190,58.93
191,59.1
192,59.75
193,60.02
194,60.32
195,60.66
196,60.92
197,61.56
198,61.71
199,61.81
200,61.9
201,62.23
202,62.3
203,62.4
204,62.8
205,63.68
206,63.88
207,64.03
208,64.09
209,64.41
210,64.52
211,64.85
212,65.04
213,65.08
214,65.35
215,65.66
216,65.75
217,65.93
218,66.32
219,66.63
220,66.83
221,67.25
222,67.87
223,68.92
224,69.04
225,69.42
226,69.74
227,69.83
228,70.08
229,70.3
230,70.77
231,70.92
232,70.98
233,71.53
234,71.57
235,71.7
236,71.88
237,72.25
238,72.43
239,72.6
240,72.66
241,72.73
242,72.77
243,72.97
244,73.03
245,73.76
246,73.86
247,74.33
248,74.43
249,74.65
250,74.84
251,74.96
252,75.42
253,76.05
254,78.93
255,79.73
256,79.78
257,80.05
258,80.17
259,80.71
260,80.76
261,82.61
262,83.68
263,85.01
264,85.12
265,85.19
266,85.58
267,85.68
268,85.85
269,85.98
270,86.25
271,86.31
272,86.4
273,86.46
274,86.6
275,86.66
276,86.88
277,87.08
278,87.2
279,87.45
280,87.86
281,87.95
282,88.01
283,88.12
284,88.32
285,88.62
286,88.67
287,88.8
288,89.01
289,89.2
290,89.42
291,89.48
