C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\gwangseok\man6_1_butterfly.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,2.969200,3.498100,0.528900,Sound
2,3.549300,4.061200,0.511900,Sound
3,4.060800,4.760800,0.700000,Sound
4,5.193100,5.687900,0.494800,Sound
5,5.750500,6.233900,0.483400,Sound
6,6.330600,6.922100,0.591500,Sound
7,7.394200,7.928900,0.534700,Sound
8,7.991400,8.435100,0.443700,Sound
9,8.503300,9.055000,0.551700,Sound
10,9.077800,9.549900,0.472100,Sound
11,9.652200,10.141000,0.488800,Sound
12,10.198000,10.750000,0.552000,Sound
13,10.744000,11.324000,0.580000,Sound
14,11.888000,12.297000,0.409000,Sound
15,12.377000,12.877000,0.500000,Sound
16,12.906000,13.435000,0.529000,Sound
17,13.480000,13.975000,0.495000,Sound
18,14.026000,14.515000,0.489000,Sound
19,14.578000,15.118000,0.540000,Sound
20,15.152000,15.755000,0.603000,Sound
21,16.409000,16.870000,0.461000,Sound
22,16.921000,17.325000,0.404000,Sound
23,17.484000,17.996000,0.512000,Sound
24,18.064000,18.525000,0.461000,Sound
25,18.610000,19.111000,0.501000,Sound
26,19.156000,19.668000,0.512000,Sound
27,19.720000,20.237000,0.517000,Sound
28,20.851000,21.335000,0.484000,Sound
29,21.403000,21.972000,0.569000,Sound
30,21.972000,22.478000,0.506000,Sound
31,22.518000,22.956000,0.438000,Sound
32,23.092000,23.547000,0.455000,Sound
33,23.581000,23.837000,0.256000,Sound
34,24.150000,24.634000,0.484000,Sound
35,25.163000,25.766000,0.603000,Sound
36,25.800000,26.078000,0.278000,Sound
37,26.255000,26.801000,0.546000,Sound
38,26.801000,27.261000,0.460000,Sound
39,27.318000,27.756000,0.438000,Sound
40,27.921000,28.382000,0.461000,Sound
41,28.427000,28.956000,0.529000,Sound
42,29.536000,29.935000,0.399000,Sound
43,30.043000,30.520000,0.477000,Sound
44,30.566000,31.175000,0.609000,Sound
45,31.630000,31.840000,0.210000,Sound
46,32.159000,32.369000,0.210000,Sound
47,32.682000,33.216000,0.534000,Sound
48,33.694000,34.183000,0.489000,Sound
49,34.263000,34.729000,0.466000,Sound
50,34.803000,35.236000,0.433000,Sound
51,35.258000,35.725000,0.467000,Sound
52,35.884000,36.282000,0.398000,Sound
53,36.424000,36.851000,0.427000,Sound
54,36.868000,37.755000,0.887000,Sound
