C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\gwangseok\woman2_schoolbell.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,2.979300,3.198900,0.219600,Sound
2,3.449900,3.899700,0.449800,Sound
3,3.983400,4.443600,0.460200,Sound
4,4.485500,4.846400,0.360900,Sound
5,4.956200,5.332700,0.376500,Sound
6,5.463500,5.881900,0.418400,Sound
7,6.028300,6.452000,0.423700,Sound
8,7.084800,7.508400,0.423600,Sound
9,7.607800,8.041900,0.434100,Sound
10,8.083700,8.533500,0.449800,Sound
11,8.591000,9.009400,0.418400,Sound
12,9.134900,9.935100,0.800200,Sound
13,11.169000,11.577000,0.408000,Sound
14,11.651000,12.111000,0.460000,Sound
15,12.142000,12.592000,0.450000,Sound
16,12.634000,13.167000,0.533000,Sound
17,13.167000,13.580000,0.413000,Sound
18,13.617000,14.062000,0.445000,Sound
19,14.124000,14.564000,0.440000,Sound
20,15.202000,15.657000,0.455000,Sound
21,15.688000,16.164000,0.476000,Sound
22,16.195000,16.619000,0.424000,Sound
23,16.745000,17.147000,0.402000,Sound
24,17.194000,18.057000,0.863000,Sound
25,19.339000,19.569000,0.230000,Sound
26,19.820000,20.275000,0.455000,Sound
27,20.348000,20.782000,0.434000,Sound
28,20.829000,21.201000,0.372000,Sound
29,21.326000,21.718000,0.392000,Sound
30,21.802000,22.173000,0.371000,Sound
31,22.314000,22.827000,0.513000,Sound
32,23.360000,23.795000,0.435000,Sound
33,23.878000,24.307000,0.429000,Sound
34,24.375000,24.809000,0.434000,Sound
35,24.903000,25.317000,0.414000,Sound
36,25.384000,26.200000,0.816000,Sound
37,27.581000,28.015000,0.434000,Sound
38,28.067000,28.481000,0.414000,Sound
39,28.517000,28.873000,0.356000,Sound
40,28.988000,29.511000,0.523000,Sound
41,29.574000,29.971000,0.397000,Sound
42,30.039000,30.505000,0.466000,Sound
43,30.541000,30.981000,0.440000,Sound
44,31.556000,31.995000,0.439000,Sound
45,32.053000,32.445000,0.392000,Sound
46,32.591000,33.067000,0.476000,Sound
47,33.083000,33.507000,0.424000,Sound
48,33.601000,34.427000,0.826000,Sound
