C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\gwangseok\man3_schoolbell.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,1.654200,1.983400,0.329200,Sound
2,2.158600,2.679000,0.520400,Sound
3,2.779800,3.241800,0.462000,Sound
4,3.284300,3.709100,0.424800,Sound
5,3.873700,4.271900,0.398200,Sound
6,4.351500,4.856000,0.504500,Sound
7,4.956800,5.769200,0.812400,Sound
8,6.071900,6.592300,0.520400,Sound
9,6.687800,7.149800,0.462000,Sound
10,7.271900,7.733900,0.462000,Sound
11,7.834700,8.280800,0.446100,Sound
12,8.360400,9.879000,1.518600,Sound
13,10.559000,11.021000,0.462000,Sound
14,11.116000,11.451000,0.335000,Sound
15,11.626000,12.146000,0.520000,Sound
16,12.173000,12.667000,0.494000,Sound
17,12.714000,13.272000,0.558000,Sound
18,13.346000,13.787000,0.441000,Sound
19,13.856000,14.477000,0.621000,Sound
20,14.955000,15.460000,0.505000,Sound
21,15.460000,15.937000,0.477000,Sound
22,16.038000,16.463000,0.425000,Sound
23,16.575000,17.047000,0.472000,Sound
24,17.068000,18.146000,1.078000,Sound
25,19.256000,19.548000,0.292000,Sound
26,19.771000,20.307000,0.536000,Sound
27,20.408000,20.945000,0.537000,Sound
28,20.945000,21.385000,0.440000,Sound
29,21.460000,21.964000,0.504000,Sound
30,22.054000,22.569000,0.515000,Sound
31,22.622000,23.355000,0.733000,Sound
32,23.775000,24.226000,0.451000,Sound
33,24.311000,24.858000,0.547000,Sound
34,24.927000,25.325000,0.398000,Sound
35,25.378000,25.888000,0.510000,Sound
36,25.957000,27.152000,1.195000,Sound
37,28.176000,28.638000,0.462000,Sound
38,28.676000,29.138000,0.462000,Sound
39,29.217000,29.530000,0.313000,Sound
40,29.753000,30.263000,0.510000,Sound
41,30.311000,30.757000,0.446000,Sound
42,30.805000,31.320000,0.515000,Sound
43,31.400000,31.941000,0.541000,Sound
44,32.584000,33.077000,0.493000,Sound
45,33.136000,33.619000,0.483000,Sound
46,33.736000,34.203000,0.467000,Sound
47,34.246000,34.686000,0.440000,Sound
48,34.771000,35.780000,1.009000,Sound
