C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\gwangseok\man6_1_schoolbell.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,0.603240,0.772210,0.168970,Sound
2,1.135700,1.576100,0.440400,Sound
3,1.642700,2.134200,0.491500,Sound
4,2.134200,2.569400,0.435200,Sound
5,2.692300,3.107100,0.414800,Sound
6,3.194100,3.644700,0.450600,Sound
7,3.747100,4.433200,0.686100,Sound
8,4.822400,5.293400,0.471000,Sound
9,5.380500,5.774800,0.394300,Sound
10,5.882300,6.327700,0.445400,Sound
11,6.425000,6.855100,0.430100,Sound
12,6.931900,8.247900,1.316000,Sound
13,9.108100,9.512600,0.404500,Sound
14,9.604800,10.066000,0.461200,Sound
15,10.096000,10.593000,0.497000,Sound
16,10.613000,11.125000,0.512000,Sound
17,11.151000,11.694000,0.543000,Sound
18,11.694000,12.231000,0.537000,Sound
19,12.231000,12.841000,0.610000,Sound
20,13.291000,13.737000,0.446000,Sound
21,13.788000,14.315000,0.527000,Sound
22,14.341000,14.740000,0.399000,Sound
23,14.853000,15.309000,0.456000,Sound
24,15.365000,16.512000,1.147000,Sound
25,17.490000,17.639000,0.149000,Sound
26,17.961000,18.442000,0.481000,Sound
27,18.494000,18.980000,0.486000,Sound
28,19.016000,19.426000,0.410000,Sound
29,19.538000,19.958000,0.420000,Sound
30,20.055000,20.511000,0.456000,Sound
31,20.613000,21.289000,0.676000,Sound
32,21.750000,22.206000,0.456000,Sound
33,22.298000,22.738000,0.440000,Sound
34,22.805000,23.296000,0.491000,Sound
35,23.373000,23.829000,0.456000,Sound
36,23.896000,25.063000,1.167000,Sound
37,26.041000,26.548000,0.507000,Sound
38,26.548000,26.998000,0.450000,Sound
39,27.086000,27.301000,0.215000,Sound
40,27.628000,28.130000,0.502000,Sound
41,28.166000,28.601000,0.435000,Sound
42,28.637000,29.123000,0.486000,Sound
43,29.185000,29.707000,0.522000,Sound
44,30.301000,30.752000,0.451000,Sound
45,30.808000,31.269000,0.461000,Sound
46,31.366000,31.806000,0.440000,Sound
47,31.883000,32.298000,0.415000,Sound
48,32.385000,33.568000,1.183000,Sound
