C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\gwangseok\man6_butterfly.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,2.343100,2.876700,0.533600,Sound
2,2.916000,3.455300,0.539300,Sound
3,3.494600,4.084400,0.589800,Sound
4,4.472000,5.016900,0.544900,Sound
5,5.061800,5.685400,0.623600,Sound
6,5.724700,6.303300,0.578600,Sound
7,6.786300,7.308700,0.522400,Sound
8,7.308700,7.791800,0.483100,Sound
9,7.853600,8.421000,0.567400,Sound
10,8.421000,8.892800,0.471800,Sound
11,8.960200,9.505100,0.544900,Sound
12,9.538800,10.039000,0.500200,Sound
13,10.078000,10.634000,0.556000,Sound
14,11.202000,11.685000,0.483000,Sound
15,11.746000,12.286000,0.540000,Sound
16,12.314000,12.814000,0.500000,Sound
17,12.847000,13.381000,0.534000,Sound
18,13.493000,13.875000,0.382000,Sound
19,13.926000,14.448000,0.522000,Sound
20,14.488000,15.077000,0.589000,Sound
21,15.667000,16.139000,0.472000,Sound
22,16.167000,16.605000,0.438000,Sound
23,16.757000,17.223000,0.466000,Sound
24,17.257000,17.785000,0.528000,Sound
25,17.869000,18.386000,0.517000,Sound
26,18.420000,18.959000,0.539000,Sound
27,18.959000,19.504000,0.545000,Sound
28,20.099000,20.594000,0.495000,Sound
29,20.672000,21.217000,0.545000,Sound
30,21.256000,21.784000,0.528000,Sound
31,21.807000,22.200000,0.393000,Sound
32,22.359000,22.914000,0.555000,Sound
33,22.936000,23.166000,0.230000,Sound
34,23.413000,23.970000,0.557000,Sound
35,24.492000,25.082000,0.590000,Sound
36,25.082000,25.368000,0.286000,Sound
37,25.599000,26.132000,0.533000,Sound
38,26.132000,26.441000,0.309000,Sound
39,26.711000,27.121000,0.410000,Sound
40,27.228000,27.756000,0.528000,Sound
41,27.806000,28.351000,0.545000,Sound
42,28.963000,29.390000,0.427000,Sound
43,29.469000,29.958000,0.489000,Sound
44,30.036000,30.615000,0.579000,Sound
45,31.047000,31.283000,0.236000,Sound
46,31.497000,31.772000,0.275000,Sound
47,32.131000,32.704000,0.573000,Sound
48,33.199000,33.704000,0.505000,Sound
49,33.749000,34.176000,0.427000,Sound
50,34.305000,34.727000,0.422000,Sound
51,34.755000,35.199000,0.444000,Sound
52,35.373000,35.727000,0.354000,Sound
53,35.929000,36.378000,0.449000,Sound
54,36.457000,37.159000,0.702000,Sound
