C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\gwangseok\woman2_twinkle.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,3.023000,3.459900,0.436900,Sound
2,3.575500,3.982200,0.406700,Sound
3,4.132900,4.564800,0.431900,Sound
4,4.655200,5.026800,0.371600,Sound
5,5.217600,5.689700,0.472100,Sound
6,5.744900,6.222000,0.477100,Sound
7,6.282300,6.859800,0.577500,Sound
8,7.437300,7.969700,0.532400,Sound
9,7.969700,8.491900,0.522200,Sound
10,8.512000,8.793300,0.281300,Sound
11,9.064400,9.541500,0.477100,Sound
12,9.657000,9.928200,0.271200,Sound
13,10.174000,10.666000,0.492000,Sound
14,10.722000,11.184000,0.462000,Sound
15,11.887000,12.213000,0.326000,Sound
16,12.434000,12.791000,0.357000,Sound
17,13.022000,13.519000,0.497000,Sound
18,13.564000,14.091000,0.527000,Sound
19,14.122000,14.604000,0.482000,Sound
20,14.659000,15.221000,0.562000,Sound
21,15.246000,15.734000,0.488000,Sound
22,16.402000,16.828000,0.426000,Sound
23,16.939000,17.280000,0.341000,Sound
24,17.481000,18.064000,0.583000,Sound
25,18.104000,18.621000,0.517000,Sound
26,18.641000,19.138000,0.497000,Sound
27,19.189000,19.706000,0.517000,Sound
28,19.761000,20.299000,0.538000,Sound
29,20.901000,21.378000,0.477000,Sound
30,21.464000,21.795000,0.331000,Sound
31,22.011000,22.423000,0.412000,Sound
32,22.543000,22.985000,0.442000,Sound
33,23.111000,23.628000,0.517000,Sound
34,23.668000,24.165000,0.497000,Sound
35,24.221000,24.778000,0.557000,Sound
36,25.351000,25.903000,0.552000,Sound
37,25.903000,26.410000,0.507000,Sound
38,26.445000,26.727000,0.282000,Sound
39,26.963000,27.455000,0.492000,Sound
40,27.540000,27.912000,0.372000,Sound
41,28.118000,28.640000,0.522000,Sound
42,28.680000,29.308000,0.628000,Sound
