C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\gwangseok\woman3_twinkle.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,0.858240,1.180900,0.322660,Sound
2,1.342300,1.618800,0.276500,Sound
3,1.741800,2.110600,0.368800,Sound
4,2.233500,2.513900,0.280400,Sound
5,2.682900,3.028700,0.345800,Sound
6,3.094000,3.458900,0.364900,Sound
7,3.539600,4.027500,0.487900,Sound
8,4.453900,4.861100,0.407200,Sound
9,4.887900,5.256700,0.368800,Sound
10,5.279800,5.583300,0.303500,Sound
11,5.733100,6.155600,0.422500,Sound
12,6.186400,6.489800,0.303400,Sound
13,6.678100,7.023800,0.345700,Sound
14,7.062200,7.461700,0.399500,Sound
15,7.988000,8.272300,0.284300,Sound
16,8.422100,8.729400,0.307300,Sound
17,8.829300,9.159700,0.330400,Sound
18,9.225000,9.620600,0.395600,Sound
19,9.639900,10.039000,0.399100,Sound
20,10.112000,10.477000,0.365000,Sound
21,10.516000,10.865000,0.349000,Sound
22,11.395000,11.741000,0.346000,Sound
23,11.860000,12.171000,0.311000,Sound
24,12.306000,12.686000,0.380000,Sound
25,12.744000,13.105000,0.361000,Sound
26,13.143000,13.554000,0.411000,Sound
27,13.623000,13.992000,0.369000,Sound
28,14.046000,14.415000,0.369000,Sound
29,14.953000,15.344000,0.391000,Sound
30,15.448000,15.706000,0.258000,Sound
31,15.848000,16.167000,0.319000,Sound
32,16.339000,16.581000,0.242000,Sound
33,16.797000,17.177000,0.380000,Sound
34,17.231000,17.596000,0.365000,Sound
35,17.630000,18.064000,0.434000,Sound
36,18.525000,18.948000,0.423000,Sound
37,18.998000,19.290000,0.292000,Sound
38,19.370000,19.662000,0.292000,Sound
39,19.858000,20.231000,0.373000,Sound
40,20.300000,20.577000,0.277000,Sound
41,20.776000,21.080000,0.304000,Sound
42,21.130000,21.502000,0.372000,Sound
