C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\gwangseok\man5_twinkle.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,1.301700,1.581700,0.280000,Sound
2,1.778000,1.978000,0.200000,Sound
3,2.236100,2.527000,0.290900,Sound
4,2.727000,2.956000,0.229000,Sound
5,3.268700,3.632300,0.363600,Sound
6,3.705100,4.126800,0.421700,Sound
7,4.185000,4.777700,0.592700,Sound
8,5.170400,5.613900,0.443500,Sound
9,5.643000,6.083000,0.440000,Sound
10,6.144800,6.308400,0.163600,Sound
11,6.642900,7.061100,0.418200,Sound
12,7.119200,7.297400,0.178200,Sound
13,7.719200,8.064600,0.345400,Sound
14,8.140900,8.577300,0.436400,Sound
15,9.064500,9.246300,0.181800,Sound
16,9.495300,9.675300,0.180000,Sound
17,9.974400,10.475000,0.500600,Sound
18,10.533000,10.908000,0.375000,Sound
19,10.970000,11.377000,0.407000,Sound
20,11.457000,11.901000,0.444000,Sound
21,11.937000,12.442000,0.505000,Sound
22,12.871000,13.184000,0.313000,Sound
23,13.369000,13.584000,0.215000,Sound
24,13.922000,14.380000,0.458000,Sound
25,14.420000,14.878000,0.458000,Sound
26,14.915000,15.337000,0.422000,Sound
27,15.409000,15.864000,0.455000,Sound
28,15.889000,16.362000,0.473000,Sound
29,16.885000,17.147000,0.262000,Sound
30,17.333000,17.540000,0.207000,Sound
31,17.820000,18.111000,0.291000,Sound
32,18.340000,18.536000,0.196000,Sound
33,18.823000,19.242000,0.419000,Sound
34,19.289000,19.722000,0.433000,Sound
35,19.769000,20.369000,0.600000,Sound
36,20.780000,21.274000,0.494000,Sound
37,21.318000,21.758000,0.440000,Sound
38,21.772000,21.958000,0.186000,Sound
39,22.259000,22.725000,0.466000,Sound
40,22.768000,22.947000,0.179000,Sound
41,23.325000,23.754000,0.429000,Sound
42,23.834000,24.350000,0.516000,Sound
