C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\woman2_butterfly.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,3.389600,3.842900,0.453300,Sound
2,3.904200,4.394300,0.490100,Sound
3,4.394300,4.878300,0.484000,Sound
4,5.429700,5.883000,0.453300,Sound
5,5.962700,6.440600,0.477900,Sound
6,6.440600,6.924600,0.484000,Sound
7,7.500400,7.972200,0.471800,Sound
8,8.027300,8.450000,0.422700,Sound
9,8.529700,8.995300,0.465600,Sound
10,8.995300,9.503800,0.508500,Sound
11,9.534400,9.969400,0.435000,Sound
12,10.043000,10.502000,0.459000,Sound
13,10.576000,10.950000,0.374000,Sound
14,11.581000,12.003000,0.422000,Sound
15,12.065000,12.524000,0.459000,Sound
16,12.579000,13.051000,0.472000,Sound
17,13.118000,13.566000,0.448000,Sound
18,13.609000,13.890000,0.281000,Sound
19,14.074000,14.534000,0.460000,Sound
20,14.626000,15.054000,0.428000,Sound
21,15.679000,16.059000,0.380000,Sound
22,16.090000,16.470000,0.380000,Sound
23,16.666000,17.058000,0.392000,Sound
24,17.101000,17.597000,0.496000,Sound
25,17.597000,18.087000,0.490000,Sound
26,18.087000,18.577000,0.490000,Sound
27,18.608000,19.018000,0.410000,Sound
28,19.698000,20.029000,0.331000,Sound
29,20.188000,20.642000,0.454000,Sound
30,20.703000,21.132000,0.429000,Sound
31,21.199000,21.506000,0.307000,Sound
32,21.702000,22.143000,0.441000,Sound
33,22.143000,22.412000,0.269000,Sound
34,22.688000,23.098000,0.410000,Sound
35,23.674000,24.115000,0.441000,Sound
36,24.115000,24.403000,0.288000,Sound
37,24.655000,25.096000,0.441000,Sound
38,25.151000,25.402000,0.251000,Sound
39,25.629000,25.996000,0.367000,Sound
40,26.143000,26.566000,0.423000,Sound
41,26.640000,27.087000,0.447000,Sound
42,27.638000,28.012000,0.374000,Sound
43,28.141000,28.551000,0.410000,Sound
44,28.631000,29.102000,0.471000,Sound
45,29.593000,29.825000,0.232000,Sound
46,30.077000,30.273000,0.196000,Sound
47,30.579000,30.953000,0.374000,Sound
48,31.565000,31.994000,0.429000,Sound
49,32.019000,32.490000,0.471000,Sound
50,32.546000,32.974000,0.428000,Sound
51,33.011000,33.397000,0.386000,Sound
52,33.581000,33.906000,0.325000,Sound
53,34.059000,34.463000,0.404000,Sound
54,34.561000,35.051000,0.490000,Sound
