C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\woman2_schoolbell.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,2.958100,3.152000,0.193900,Sound
2,3.491200,3.897100,0.405900,Sound
3,3.994000,4.436200,0.442200,Sound
4,4.466500,4.842100,0.375600,Sound
5,4.969300,5.302500,0.333200,Sound
6,5.496400,5.781100,0.284700,Sound
7,6.023400,6.459600,0.436200,Sound
8,7.077500,7.477300,0.399800,Sound
9,7.616700,8.016500,0.399800,Sound
10,8.071000,8.579900,0.508900,Sound
11,8.610200,9.052400,0.442200,Sound
12,9.113000,9.924700,0.811700,Sound
13,11.173000,11.560000,0.387000,Sound
14,11.651000,12.100000,0.449000,Sound
15,12.148000,12.590000,0.442000,Sound
16,12.627000,13.111000,0.484000,Sound
17,13.142000,13.584000,0.442000,Sound
18,13.620000,14.062000,0.442000,Sound
19,14.135000,14.571000,0.436000,Sound
20,15.189000,15.643000,0.454000,Sound
21,15.710000,16.158000,0.448000,Sound
22,16.201000,16.595000,0.394000,Sound
23,16.740000,17.116000,0.376000,Sound
24,17.237000,18.055000,0.818000,Sound
25,19.333000,19.569000,0.236000,Sound
26,19.860000,20.272000,0.412000,Sound
27,20.369000,20.787000,0.418000,Sound
28,20.787000,21.199000,0.412000,Sound
29,21.308000,21.623000,0.315000,Sound
30,21.810000,22.150000,0.340000,Sound
31,22.319000,22.822000,0.503000,Sound
32,23.367000,23.767000,0.400000,Sound
33,23.888000,24.331000,0.443000,Sound
34,24.385000,24.845000,0.460000,Sound
35,24.845000,25.300000,0.455000,Sound
36,25.385000,26.172000,0.787000,Sound
37,27.572000,28.026000,0.454000,Sound
38,28.026000,28.462000,0.436000,Sound
39,28.565000,28.826000,0.261000,Sound
40,29.038000,29.498000,0.460000,Sound
41,29.559000,30.001000,0.442000,Sound
42,30.001000,30.485000,0.484000,Sound
43,30.570000,30.964000,0.394000,Sound
44,31.527000,32.006000,0.479000,Sound
45,32.054000,32.466000,0.412000,Sound
46,32.563000,33.030000,0.467000,Sound
47,33.084000,33.508000,0.424000,Sound
48,33.593000,34.405000,0.812000,Sound
