C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\man6_1_twinkle.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,0.994990,1.434300,0.439310,Sound
2,1.616400,1.873600,0.257200,Sound
3,2.205700,2.602100,0.396400,Sound
4,2.827100,3.180700,0.353600,Sound
5,3.470000,3.984200,0.514200,Sound
6,4.048500,4.627100,0.578600,Sound
7,4.712800,5.387800,0.675000,Sound
8,5.934200,6.534200,0.600000,Sound
9,6.587800,7.144900,0.557100,Sound
10,7.144900,7.434200,0.289300,Sound
11,7.798500,8.323500,0.525000,Sound
12,8.441300,8.762800,0.321500,Sound
13,9.073500,9.630600,0.557100,Sound
14,9.630600,10.273000,0.642400,Sound
15,10.906000,11.238000,0.332000,Sound
16,11.548000,11.891000,0.343000,Sound
17,12.116000,12.663000,0.547000,Sound
18,12.727000,13.220000,0.493000,Sound
19,13.295000,13.766000,0.471000,Sound
20,13.863000,14.409000,0.546000,Sound
21,14.495000,15.084000,0.589000,Sound
22,15.695000,16.081000,0.386000,Sound
23,16.284000,16.552000,0.268000,Sound
24,16.895000,17.452000,0.557000,Sound
25,17.452000,18.052000,0.600000,Sound
26,18.116000,18.620000,0.504000,Sound
27,18.738000,19.284000,0.546000,Sound
28,19.348000,19.916000,0.568000,Sound
29,20.656000,21.084000,0.428000,Sound
30,21.245000,21.556000,0.311000,Sound
31,21.856000,22.230000,0.374000,Sound
32,22.423000,22.702000,0.279000,Sound
33,23.045000,23.570000,0.525000,Sound
34,23.623000,24.213000,0.590000,Sound
35,24.277000,24.941000,0.664000,Sound
36,25.509000,26.098000,0.589000,Sound
37,26.141000,26.613000,0.472000,Sound
38,26.677000,26.913000,0.236000,Sound
39,27.277000,27.834000,0.557000,Sound
40,27.909000,28.252000,0.343000,Sound
41,28.616000,29.195000,0.579000,Sound
42,29.195000,30.095000,0.900000,Sound
