,0
0,0.046439909297052155
1,0.8591383219954648
2,0.9520181405895691
3,1.555736961451247
4,1.7182766439909296
5,1.9040362811791383
6,2.2523356009070294
7,2.7399546485260773
8,3.1346938775510202
9,3.250793650793651
10,3.8080725623582765
11,4.1099319727891155
12,4.272471655328798
13,4.435011337868481
14,5.9675283446712015
15,6.0836281179138325
16,6.176507936507937
17,6.2693877551020405
18,6.339047619047619
19,6.5712471655328795
20,6.757006802721088
21,6.896326530612245
22,7.128526077097506
23,7.291065759637188
24,7.453605442176871
25,7.63936507936508
26,7.87156462585034
27,7.987664399092971
28,8.243083900226758
29,8.6378231292517
30,8.730702947845804
31,8.846802721088435
32,9.009342403628118
33,9.241541950113378
34,9.357641723356009
35,9.543401360544218
36,9.613061224489796
37,9.93814058956916
38,10.031020408163265
39,10.332879818594105
40,10.448979591836734
41,10.797278911564625
42,10.866938775510205
43,11.00625850340136
44,11.122358276643991
45,11.447437641723356
46,12.004716553287983
47,12.097596371882085
48,12.236916099773243
49,12.770975056689343
50,12.910294784580499
51,13.003174603174603
52,13.351473922902494
53,14.001632653061224
54,15.232290249433106
55,16.648707482993196
56,17.368526077097506
57,17.531065759637187
58,17.600725623582765
59,17.972244897959182
60,18.436643990929706
61,18.552743764172334
62,18.784943310657596
63,18.854603174603174
64,18.94748299319728
65,19.202902494331067
66,19.551201814058956
67,19.667301587301587
68,19.853061224489796
69,20.085260770975058
70,20.410340136054423
71,20.410340136054423
72,20.619319727891156
73,20.758639455782312
74,20.82829931972789
75,20.990839002267574
76,21.223038548752836
77,21.385578231292516
78,21.73387755102041
79,22.01251700680272
80,22.105396825396827
81,22.291156462585032
82,22.523356009070294
83,22.66267573696145
84,22.732335600907028
85,22.801995464852606
86,22.941315192743765
87,23.034195011337868
88,23.127074829931974
89,23.38249433106576
90,23.637913832199548
91,23.823673469387757
92,23.91655328798186
93,24.079092970521543
94,24.79891156462585
95,25.44907029478458
96,25.588390022675735
97,25.63482993197279
98,25.797369614512473
99,26.145668934240362
100,26.308208616780046
101,26.540408163265305
102,27.58530612244898
103,28.35156462585034
104,28.490884353741496
105,28.63020408163265
106,28.76952380952381
107,30.766439909297052
108,30.882539682539683
109,30.975419501133786
110,31.114739229024945
111,31.2540589569161
112,31.555918367346937
113,31.71845804988662
114,31.927437641723355
115,32.949115646258505
116,33.041995464852604
117,33.111655328798186
118,33.32063492063492
119,33.645714285714284
120,33.715374149659866
121,33.90113378684807
122,33.99401360544218
123,34.13333333333333
124,34.29587301587301
125,34.481632653061226
126,34.94603174603174
127,35.03891156462585
128,35.294331065759636
129,35.57297052154195
130,35.828390022675734
131,35.99092970521542
132,36.501768707482995
133,36.78040816326531
134,37.24480725623583
135,37.384126984126986
136,38.034285714285716
137,38.196825396825396
138,39.63646258503401
