C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\sanghee\man6_1_schoolbell.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,0.593990,0.769010,0.175020,Sound
2,1.122600,1.579900,0.457300,Sound
3,1.661500,2.149500,0.488000,Sound
4,2.195200,2.601100,0.405900,Sound
5,2.713500,3.104100,0.390600,Sound
6,3.206200,3.653200,0.447000,Sound
7,3.745000,4.453800,0.708800,Sound
8,4.827900,5.264600,0.436700,Sound
9,5.392400,5.788100,0.395700,Sound
10,5.849200,6.332100,0.482900,Sound
11,6.418800,6.871000,0.452200,Sound
12,6.942300,8.236100,1.293800,Sound
13,9.072100,9.498600,0.426500,Sound
14,9.636600,10.089000,0.452400,Sound
15,10.109000,10.561000,0.452000,Sound
16,10.632000,11.151000,0.519000,Sound
17,11.192000,11.695000,0.503000,Sound
18,11.715000,12.208000,0.493000,Sound
19,12.280000,12.829000,0.549000,Sound
20,13.301000,13.743000,0.442000,Sound
21,13.809000,14.302000,0.493000,Sound
22,14.363000,14.754000,0.391000,Sound
23,14.856000,15.339000,0.483000,Sound
24,15.390000,16.514000,1.124000,Sound
25,17.483000,17.658000,0.175000,Sound
26,17.981000,18.454000,0.473000,Sound
27,18.541000,18.983000,0.442000,Sound
28,19.038000,19.434000,0.396000,Sound
29,19.541000,19.963000,0.422000,Sound
30,20.049000,20.517000,0.468000,Sound
31,20.614000,21.277000,0.663000,Sound
32,21.738000,22.205000,0.467000,Sound
33,22.302000,22.749000,0.447000,Sound
34,22.795000,23.324000,0.529000,Sound
35,23.380000,23.822000,0.442000,Sound
36,23.919000,25.069000,1.150000,Sound
37,26.038000,26.532000,0.494000,Sound
38,26.552000,27.009000,0.457000,Sound
39,27.080000,27.286000,0.206000,Sound
40,27.635000,28.117000,0.482000,Sound
41,28.199000,28.595000,0.396000,Sound
42,28.656000,29.118000,0.462000,Sound
43,29.184000,29.708000,0.524000,Sound
44,30.293000,30.791000,0.498000,Sound
45,30.847000,31.279000,0.432000,Sound
46,31.386000,31.818000,0.432000,Sound
47,31.874000,32.315000,0.441000,Sound
48,32.407000,33.568000,1.161000,Sound
