C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\sanghee\man6_1_twinkle.txt
SVNote1
Vocal
Solo
Traditional

0.000000








Sequence,Start time,End time,Duration,Type
1,0.995640,1.462400,0.466760,Sound
2,1.621400,1.879600,0.258200,Sound
3,2.191600,2.644400,0.452800,Sound
4,2.826600,3.140400,0.313800,Sound
5,3.438500,4.002600,0.564100,Sound
6,4.059700,4.628400,0.568700,Sound
7,4.690100,5.402500,0.712400,Sound
8,5.913900,6.552100,0.638200,Sound
9,6.572100,7.168600,0.596500,Sound
10,7.188600,7.414300,0.225700,Sound
11,7.763400,8.350700,0.587300,Sound
12,8.412400,8.772500,0.360100,Sound
13,9.070600,9.611500,0.540900,Sound
14,9.677900,10.293000,0.615100,Sound
15,10.902000,11.243000,0.341000,Sound
16,11.541000,11.897000,0.356000,Sound
17,12.061000,12.689000,0.628000,Sound
18,12.709000,13.255000,0.546000,Sound
19,13.317000,13.756000,0.439000,Sound
20,13.887000,14.419000,0.532000,Sound
21,14.503000,15.100000,0.597000,Sound
22,15.662000,16.110000,0.448000,Sound
23,16.293000,16.597000,0.304000,Sound
24,16.881000,17.450000,0.569000,Sound
25,17.498000,18.062000,0.564000,Sound
26,18.124000,18.604000,0.480000,Sound
27,18.731000,19.276000,0.545000,Sound
28,19.352000,19.893000,0.541000,Sound
29,20.604000,21.103000,0.499000,Sound
30,21.243000,21.548000,0.305000,Sound
31,21.818000,22.266000,0.448000,Sound
32,22.435000,22.702000,0.267000,Sound
33,23.084000,23.592000,0.508000,Sound
34,23.635000,24.213000,0.578000,Sound
35,24.256000,24.950000,0.694000,Sound
36,25.489000,26.118000,0.629000,Sound
37,26.138000,26.647000,0.509000,Sound
38,26.690000,26.925000,0.235000,Sound
39,27.283000,27.820000,0.537000,Sound
40,27.900000,28.288000,0.388000,Sound
41,28.618000,29.210000,0.592000,Sound
42,29.230000,30.086000,0.856000,Sound
