,0
0,1.509297052154195
1,2.786394557823129
2,2.8792743764172335
3,3.5294331065759637
4,3.9938321995464854
5,4.783310657596372
6,5.108390022675737
7,5.178049886621316
8,5.526349206349207
9,5.712108843537415
10,6.199727891156463
11,6.919546485260771
12,7.337505668934241
13,7.848344671201814
14,8.475283446712018
15,9.032562358276644
16,9.47374149659864
17,10.170340136054422
18,10.634739229024943
19,11.331337868480725
20,11.77251700680272
21,12.26013605442177
22,12.863854875283447
23,13.444353741496599
24,14.001632653061224
25,14.396371882086168
26,15.139410430839002
27,15.766349206349206
28,16.184308390022675
29,16.857687074829933
30,17.252426303854875
31,17.368526077097506
32,17.99546485260771
33,19.13324263038549
34,19.644081632653062
35,20.24780045351474
36,20.805079365079365
37,21.385578231292516
38,22.50013605442177
39,22.96453514739229
40,23.1502947845805
41,23.49859410430839
42,23.49859410430839
43,23.684353741496597
44,24.055873015873015
45,24.56671201814059
46,24.659591836734695
47,25.123990929705215
48,25.774149659863944
49,26.02956916099773
50,26.192108843537415
51,26.749387755102042
52,27.28344671201814
53,27.631746031746033
54,27.86394557823129
55,28.398004535147393
56,28.978503401360545
57,29.350022675736962
58,29.860861678004536
59,30.023401360544216
60,30.53424036281179
61,31.184399092970523
62,31.509478458049887
63,31.62557823129252
64,31.857777777777777
65,32.04353741496599
66,32.13641723356009
67,32.391836734693875
68,32.57759637188209
69,32.670476190476194
70,33.25097505668934
71,33.57605442176871
72,34.08689342403628
73,34.62095238095238
74,35.247891156462586
75,35.59619047619048
76,35.735510204081635
77,36.29278911564626
78,36.78040816326531
79,39.8918820861678
