C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Peristsvalebis_Antiponebi.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.069660,0.069660,Silent
2,0.092880,0.116100,0.023220,Transition
3,0.139320,0.766259,0.626939,Sound
4,0.789478,0.812698,0.023220,Transition
5,0.835918,1.137778,0.301859,Sound
6,1.160998,1.207438,0.046440,Transition
7,1.230658,2.159456,0.928798,Sound
8,2.182676,2.275556,0.092880,Transition
9,2.298776,2.577415,0.278639,Silent
10,2.600635,2.623855,0.023220,Transition
11,2.647075,2.879274,0.232200,Sound
12,2.902494,2.972154,0.069660,Transition
13,2.995374,3.134694,0.139320,Sound
14,3.157914,3.204354,0.046440,Transition
15,3.227574,3.622313,0.394739,Sound
16,3.645533,3.715193,0.069660,Transition
17,3.738413,3.970612,0.232200,Sound
18,3.993832,4.086712,0.092880,Transition
19,4.109932,4.109932,0.000000,Sound
20,4.133152,4.226032,0.092880,Transition
21,4.249252,4.435011,0.185760,Silent
22,4.458231,4.481451,0.023220,Transition
23,4.504671,4.992290,0.487619,Sound
24,5.015510,5.085170,0.069660,Transition
25,5.108390,5.410249,0.301859,Sound
26,5.433469,5.572789,0.139320,Transition
27,5.596009,5.828209,0.232200,Silent
28,5.851429,6.060408,0.208980,Transition
29,6.083628,6.222948,0.139320,Sound
30,6.246168,6.269388,0.023220,Transition
31,6.292608,6.501587,0.208980,Sound
32,6.524807,6.571247,0.046440,Transition
33,6.594467,6.896327,0.301859,Sound
34,6.919546,6.942766,0.023220,Transition
35,6.965986,7.244626,0.278639,Sound
36,7.267846,7.291066,0.023220,Transition
37,7.314286,7.755465,0.441179,Sound
38,7.778685,7.801905,0.023220,Transition
39,7.825125,11.168800,3.343675,Silent
40,11.192020,11.215240,0.023220,Transition
41,11.238460,11.540320,0.301860,Sound
42,11.563540,11.586760,0.023220,Transition
43,11.609980,12.608440,0.998460,Sound
44,12.631660,12.654880,0.023220,Transition
45,12.678100,12.956740,0.278640,Sound
46,12.979960,13.049620,0.069660,Transition
47,13.072830,13.281810,0.208980,Sound
48,13.305030,13.351470,0.046440,Transition
49,13.374690,14.489250,1.114560,Sound
50,14.512470,14.628570,0.116100,Transition
51,14.651790,15.418050,0.766260,Sound
52,15.441270,15.510930,0.069660,Transition
53,15.534150,16.184310,0.650160,Sound
54,16.207530,16.253970,0.046440,Transition
55,16.277190,16.741590,0.464400,Sound
56,16.764810,16.834470,0.069660,Transition
57,16.857690,17.368530,0.510840,Sound
58,17.391750,17.438190,0.046440,Transition
59,17.461410,17.600730,0.139320,Silent
60,17.623950,17.716830,0.092880,Transition
61,17.740050,17.995470,0.255420,Sound
62,18.018690,18.041910,0.023220,Transition
63,18.065130,18.459860,0.394730,Sound
64,18.483080,18.575960,0.092880,Transition
65,18.599180,18.901040,0.301860,Sound
66,18.924260,19.017140,0.092880,Transition
67,19.040360,19.853060,0.812700,Sound
68,19.876280,19.945940,0.069660,Transition
69,19.969160,20.131700,0.162540,Sound
70,20.154920,20.201360,0.046440,Transition
71,20.224580,20.271020,0.046440,Sound
72,20.294240,20.317460,0.023220,Transition
73,20.340680,21.223040,0.882360,Sound
74,21.246260,21.292700,0.046440,Transition
75,21.315920,21.501680,0.185760,Sound
76,21.524900,21.548120,0.023220,Transition
77,21.571340,21.849980,0.278640,Sound
78,21.873200,21.919640,0.046440,Transition
79,21.942860,22.105400,0.162540,Silent
80,22.128620,22.198280,0.069660,Transition
81,22.221500,23.196740,0.975240,Sound
82,23.219960,23.243180,0.023220,Transition
83,23.266400,24.589930,1.323530,Sound
84,24.613150,24.706030,0.092880,Transition
85,24.729250,25.634830,0.905580,Sound
86,25.658050,25.681270,0.023220,Transition
87,25.704490,25.983130,0.278640,Sound
88,26.006350,26.076010,0.069660,Transition
89,26.099230,26.749390,0.650160,Sound
90,26.772610,26.795830,0.023220,Transition
91,26.819050,27.097690,0.278640,Sound
92,27.120910,27.213790,0.092880,Transition
93,27.237010,27.980050,0.743040,Sound
94,28.003270,28.026490,0.023220,Transition
95,28.049710,28.305130,0.255420,Sound
96,28.328350,28.398010,0.069660,Transition
97,28.421220,28.723080,0.301860,Sound
98,28.746300,28.815960,0.069660,Transition
99,28.839180,29.233920,0.394740,Sound
100,29.257140,29.373240,0.116100,Transition
101,29.396460,30.302040,0.905580,Sound
102,30.325260,30.348480,0.023220,Transition
103,30.371700,30.720000,0.348300,Sound
104,30.743220,30.836100,0.092880,Transition
105,30.859320,31.881000,1.021680,Sound
106,31.904220,31.927440,0.023220,Transition
107,31.950660,32.229300,0.278640,Sound
108,32.252520,32.368620,0.116100,Transition
109,32.391840,34.620950,2.229110,Sound
110,34.644170,34.667390,0.023220,Transition
111,34.690610,37.082270,2.391660,Sound
112,37.105490,37.198370,0.092880,Transition
113,37.221590,37.894970,0.673380,Sound
114,37.918190,37.941410,0.023220,Transition
115,37.964630,38.173610,0.208980,Sound
116,38.196830,38.220050,0.023220,Transition
117,38.243270,38.545130,0.301860,Sound
118,38.568350,38.638010,0.069660,Transition
119,38.661220,38.800540,0.139320,Sound
120,38.823760,38.846980,0.023220,Transition
121,38.870200,39.264940,0.394740,Sound
122,39.288160,39.311380,0.023220,Transition
123,39.334600,39.822220,0.487620,Sound
124,39.845440,39.868660,0.023220,Transition
125,39.891880,40.193740,0.301860,Sound
126,40.216960,40.240180,0.023220,Transition
127,40.263400,40.658140,0.394740,Sound
128,40.681360,40.751020,0.069660,Transition
129,40.774240,40.843900,0.069660,Sound
130,40.867120,40.890340,0.023220,Transition
131,40.913560,41.517280,0.603720,Sound
132,41.540500,41.656600,0.116100,Transition
133,41.679820,41.865580,0.185760,Sound
134,41.888800,41.958460,0.069660,Transition
135,41.981680,42.655060,0.673380,Sound
136,42.678280,42.840820,0.162540,Transition
