C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Girs_Ars.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.046440,0.046440,Silent
2,0.069660,0.092880,0.023220,Transition
3,0.116100,0.626939,0.510839,Sound
4,0.650159,0.696599,0.046440,Transition
5,0.719819,1.323537,0.603719,Sound
6,1.346757,1.393197,0.046440,Transition
7,1.416417,1.787937,0.371519,Sound
8,1.811156,1.927256,0.116100,Transition
9,1.950476,2.159456,0.208980,Silent
10,2.182676,2.205896,0.023220,Transition
11,2.229116,3.529433,1.300317,Sound
12,3.552653,3.575873,0.023220,Transition
13,3.599093,3.668753,0.069660,Sound
14,3.691973,3.738413,0.046440,Transition
15,3.761633,4.736871,0.975238,Sound
16,4.760091,4.876190,0.116100,Transition
17,4.899410,4.969070,0.069660,Sound
18,4.992290,5.224490,0.232200,Sound
19,5.247710,5.294150,0.046440,Transition
20,5.317370,5.596009,0.278639,Sound
21,5.619229,5.688889,0.069660,Transition
22,5.712109,5.851429,0.139320,Sound
23,5.874649,5.944308,0.069660,Transition
24,5.967528,6.524807,0.557279,Sound
25,6.548027,6.640907,0.092880,Transition
26,6.664127,7.174966,0.510839,Sound
27,7.198186,7.291066,0.092880,Transition
28,7.314286,7.918005,0.603719,Sound
29,7.941224,8.010884,0.069660,Transition
30,8.034104,8.196644,0.162540,Sound
31,8.219864,8.289524,0.069660,Transition
32,8.312744,8.544943,0.232200,Sound
33,8.568163,8.591383,0.023220,Transition
34,8.614603,8.986122,0.371519,Sound
35,9.009342,9.032562,0.023220,Transition
36,9.055782,9.264762,0.208980,Sound
37,9.287982,9.311202,0.023220,Transition
38,9.334422,9.914921,0.580499,Sound
39,9.938141,10.007800,0.069659,Transition
40,10.031020,11.354560,1.323540,Sound
41,11.377780,11.447440,0.069660,Transition
42,11.470660,11.517100,0.046440,Silent
43,11.540320,11.563540,0.023220,Transition
44,11.586760,11.935060,0.348300,Sound
45,11.958280,11.981500,0.023220,Transition
46,12.004720,12.608440,0.603720,Sound
47,12.631660,12.724540,0.092880,Transition
48,12.747760,13.003180,0.255420,Sound
49,13.026400,13.188930,0.162530,Transition
50,13.212150,13.281810,0.069660,Sound
51,13.305030,13.351470,0.046440,Transition
52,13.374690,15.023310,1.648620,Sound
53,15.046530,15.209070,0.162540,Transition
54,15.232290,15.325170,0.092880,Silent
55,15.348390,15.371610,0.023220,Transition
56,15.394830,15.673470,0.278640,Sound
57,15.696690,15.719910,0.023220,Transition
58,15.743130,16.857690,1.114560,Sound
59,16.880910,16.997010,0.116100,Transition
60,17.020230,18.158010,1.137780,Sound
61,18.181220,18.204440,0.023220,Transition
62,18.227660,19.110020,0.882360,Sound
63,19.133240,19.226120,0.092880,Transition
64,19.249340,19.481540,0.232200,Sound
65,19.504760,19.551200,0.046440,Transition
66,19.574420,19.713740,0.139320,Sound
67,19.736960,19.899500,0.162540,Transition
68,19.922720,20.108480,0.185760,Sound
69,20.131700,20.224580,0.092880,Transition
70,20.247800,20.317460,0.069660,Sound
71,20.340680,20.480000,0.139320,Transition
72,20.503220,20.665760,0.162540,Sound
73,20.688980,20.712200,0.023220,Transition
74,20.735420,21.478460,0.743040,Sound
75,21.501680,21.594560,0.092880,Transition
76,21.617780,21.826760,0.208980,Sound
77,21.849980,21.896420,0.046440,Transition
78,21.919640,22.314380,0.394740,Sound
79,22.337600,22.430480,0.092880,Transition
80,22.453700,22.500140,0.046440,Sound
81,22.523360,22.569800,0.046440,Transition
82,22.593020,22.755560,0.162540,Silent
83,22.778780,22.802000,0.023220,Transition
84,22.825220,23.127080,0.301860,Sound
85,23.150300,23.173520,0.023220,Transition
86,23.196740,23.684350,0.487610,Sound
87,23.707570,23.754010,0.046440,Transition
88,23.777230,24.195190,0.417960,Sound
89,24.218410,24.311290,0.092880,Transition
90,24.334510,24.589930,0.255420,Sound
91,24.613150,24.659590,0.046440,Transition
92,24.682810,24.868570,0.185760,Sound
93,24.891790,24.961450,0.069660,Transition
94,24.984670,25.147210,0.162540,Sound
95,25.170430,25.286530,0.116100,Transition
96,25.309750,25.518730,0.208980,Sound
97,25.541950,25.611610,0.069660,Transition
98,25.634830,26.215330,0.580500,Sound
99,26.238550,26.354650,0.116100,Transition
100,26.377870,26.563630,0.185760,Silent
101,26.586850,26.610070,0.023220,Transition
102,26.633290,26.749390,0.116100,Sound
103,26.772610,26.819050,0.046440,Transition
104,26.842270,27.004810,0.162540,Sound
105,27.028030,27.097690,0.069660,Transition
106,27.120910,27.329890,0.208980,Sound
107,27.353110,27.399550,0.046440,Transition
108,27.422770,27.585310,0.162540,Sound
109,27.608530,27.701410,0.092880,Transition
110,27.724630,27.840730,0.116100,Sound
111,27.863950,27.933610,0.069660,Transition
112,27.956830,28.189030,0.232200,Sound
113,28.212250,28.281910,0.069660,Transition
114,28.305130,28.444440,0.139310,Sound
115,28.467660,28.537320,0.069660,Transition
116,28.560540,28.723080,0.162540,Sound
117,28.746300,28.792740,0.046440,Transition
118,28.815960,29.001720,0.185760,Sound
119,29.024940,29.071380,0.046440,Transition
120,29.094600,30.418140,1.323540,Sound
121,30.441360,30.534240,0.092880,Transition
122,30.557460,30.812880,0.255420,Sound
123,30.836100,30.905760,0.069660,Transition
124,30.928980,31.439820,0.510840,Sound
125,31.463040,31.486260,0.023220,Transition
126,31.509480,31.741680,0.232200,Sound
127,31.764900,31.881000,0.116100,Transition
128,31.904220,31.927440,0.023220,Silent
129,31.950660,31.973880,0.023220,Transition
130,31.997100,32.438280,0.441180,Sound
131,32.461500,32.507940,0.046440,Transition
132,32.531160,32.577600,0.046440,Silent
133,32.600820,32.647260,0.046440,Transition
134,32.670480,35.967710,3.297230,Sound
135,35.990930,36.014150,0.023220,Transition
136,36.037370,36.641090,0.603720,Sound
137,36.664310,36.710750,0.046440,Transition
138,36.733970,36.919730,0.185760,Sound
139,36.942950,36.989390,0.046440,Transition
140,37.012610,37.500230,0.487620,Sound
141,37.523450,37.593110,0.069660,Transition
142,37.616330,38.034290,0.417960,Sound
143,38.057510,38.150390,0.092880,Transition
144,38.173610,38.545130,0.371520,Sound
145,38.568350,38.661220,0.092870,Transition
146,38.684440,38.870200,0.185760,Sound
