C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Tsmindano_Motsapeno.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,1.021678,1.021678,Silent
2,1.044898,1.114558,0.069660,Transition
3,1.137778,1.486077,0.348299,Sound
4,1.509297,1.532517,0.023220,Transition
5,1.555737,2.020136,0.464399,Sound
6,2.043356,2.136236,0.092880,Transition
7,2.159456,2.229116,0.069660,Sound
8,2.252336,2.298776,0.046440,Transition
9,2.321995,2.530975,0.208980,Silent
10,2.554195,2.763175,0.208980,Transition
11,2.786395,2.948934,0.162540,Silent
12,2.972154,3.065034,0.092880,Transition
13,3.088254,4.109932,1.021678,Sound
14,4.133152,4.249252,0.116100,Transition
15,4.272472,4.318912,0.046440,Sound
16,4.342132,4.411791,0.069660,Silent
17,4.435011,4.481451,0.046440,Transition
18,4.504671,5.015510,0.510839,Sound
19,5.038730,5.061950,0.023220,Transition
20,5.085170,5.363810,0.278639,Sound
21,5.387029,5.456689,0.069660,Transition
22,5.479909,5.572789,0.092880,Sound
23,5.596009,5.665669,0.069660,Transition
24,5.688889,5.758549,0.069660,Silent
25,5.781769,5.804989,0.023220,Transition
26,5.828209,6.687347,0.859138,Sound
27,6.710567,6.780227,0.069660,Transition
28,6.803447,7.058866,0.255420,Silent
29,7.082086,7.151746,0.069660,Transition
30,7.174966,7.500045,0.325079,Sound
31,7.523265,7.546485,0.023220,Transition
32,7.569705,7.987664,0.417959,Sound
33,8.010884,8.034104,0.023220,Transition
34,8.057324,9.520181,1.462857,Sound
35,9.543401,9.566621,0.023220,Transition
36,9.589841,10.193560,0.603719,Sound
37,10.216780,10.240000,0.023220,Transition
38,10.263220,11.029480,0.766260,Sound
39,11.052700,11.331340,0.278640,Transition
40,11.354560,12.144040,0.789480,Sound
41,12.167260,12.260140,0.092880,Transition
42,12.283360,12.283360,0.000000,Sound
43,12.306580,12.353020,0.046440,Transition
44,12.376240,12.817420,0.441180,Sound
45,12.840640,12.887080,0.046440,Transition
46,12.910300,13.514010,0.603710,Sound
47,13.537230,13.630110,0.092880,Transition
48,13.653330,14.767890,1.114560,Sound
49,14.791110,14.907210,0.116100,Transition
50,14.930430,15.905670,0.975240,Sound
51,15.928890,15.975330,0.046440,Transition
52,15.998550,16.161090,0.162540,Sound
53,16.184310,16.230750,0.046440,Transition
54,16.253970,16.532610,0.278640,Sound
55,16.555830,16.579050,0.023220,Transition
56,16.602270,16.880910,0.278640,Sound
57,16.904130,16.927350,0.023220,Transition
58,16.950570,17.205990,0.255420,Sound
59,17.229210,17.252430,0.023220,Transition
60,17.275650,19.365440,2.089790,Sound
61,19.388660,19.411880,0.023220,Transition
62,19.435100,19.667300,0.232200,Sound
63,19.690520,19.713740,0.023220,Transition
64,19.736960,19.806620,0.069660,Sound
65,19.829840,19.853060,0.023220,Transition
66,19.876280,20.247800,0.371520,Sound
67,20.271020,20.340680,0.069660,Transition
68,20.363900,21.339140,0.975240,Sound
69,21.362360,21.432020,0.069660,Transition
70,21.455240,21.873200,0.417960,Sound
71,21.896420,21.966080,0.069660,Transition
72,21.989300,22.407260,0.417960,Sound
73,22.430480,22.500140,0.069660,Transition
74,22.523360,22.941320,0.417960,Sound
75,22.964540,23.103860,0.139320,Transition
76,23.127080,23.521810,0.394730,Sound
77,23.545030,23.614690,0.069660,Transition
78,23.637910,24.055870,0.417960,Sound
79,24.079090,24.148750,0.069660,Transition
80,24.171970,25.123990,0.952020,Sound
81,25.147210,25.263310,0.116100,Transition
82,25.286530,25.309750,0.023220,Sound
83,25.332970,25.379410,0.046440,Transition
84,25.402630,27.654970,2.252340,Sound
85,27.678190,27.701410,0.023220,Transition
86,27.724630,28.606980,0.882350,Sound
87,28.630200,28.653420,0.023220,Transition
