C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Angelozi_Gagadebs.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,1.416417,1.416417,Silent
2,1.439637,1.578957,0.139320,Transition
3,1.602177,2.020136,0.417959,Sound
4,2.043356,2.066576,0.023220,Transition
5,2.089796,2.438095,0.348299,Sound
6,2.461315,2.484535,0.023220,Transition
7,2.507755,3.390113,0.882358,Silent
8,3.413333,3.482993,0.069660,Transition
9,3.506213,3.691973,0.185760,Sound
10,3.715193,3.738413,0.023220,Transition
11,3.761633,3.947392,0.185760,Sound
12,3.970612,4.040272,0.069660,Transition
13,4.063492,4.249252,0.185760,Sound
14,4.272472,4.295692,0.023220,Transition
15,4.318912,4.411791,0.092880,Sound
16,4.435011,4.481451,0.046440,Transition
17,4.504671,6.501587,1.996916,Silent
18,6.524807,6.548027,0.023220,Transition
19,6.571247,7.709025,1.137778,Sound
20,7.732245,7.801905,0.069660,Transition
21,7.825125,9.032562,1.207438,Sound
22,9.055782,9.195102,0.139320,Transition
23,9.218322,10.077460,0.859138,Sound
24,10.100680,10.123900,0.023220,Transition
25,10.147120,10.263220,0.116100,Sound
26,10.286440,10.425760,0.139320,Transition
27,10.448980,12.190480,1.741500,Sound
28,12.213700,12.283360,0.069660,Transition
29,12.306580,13.305030,0.998450,Sound
30,13.328250,13.397910,0.069660,Transition
31,13.421130,14.187390,0.766260,Sound
32,14.210610,14.257050,0.046440,Transition
33,14.280270,14.628570,0.348300,Silent
34,14.651790,14.721450,0.069660,Transition
35,14.744670,14.791110,0.046440,Sound
36,14.814330,14.883990,0.069660,Transition
37,14.907210,15.139410,0.232200,Sound
38,15.162630,15.278730,0.116100,Transition
39,15.301950,15.696690,0.394740,Sound
40,15.719910,15.789570,0.069660,Transition
41,15.812790,16.439730,0.626940,Sound
42,16.462950,16.532610,0.069660,Transition
43,16.555830,16.973790,0.417960,Sound
44,16.997010,17.043450,0.046440,Transition
45,17.066670,18.088350,1.021680,Sound
46,18.111570,18.181220,0.069650,Transition
47,18.204440,18.297320,0.092880,Sound
48,18.320540,18.366980,0.046440,Transition
49,18.390200,19.086800,0.696600,Silent
50,19.110020,19.202900,0.092880,Transition
51,19.226120,20.131700,0.905580,Sound
52,20.154920,20.247800,0.092880,Transition
53,20.271020,21.083720,0.812700,Sound
54,21.106940,21.176600,0.069660,Transition
55,21.199820,21.223040,0.023220,Sound
56,21.246260,21.292700,0.046440,Transition
57,21.315920,22.244720,0.928800,Sound
58,22.267940,22.314380,0.046440,Transition
59,22.337600,22.778780,0.441180,Sound
60,22.802000,22.918100,0.116100,Transition
61,22.941320,23.312830,0.371510,Sound
62,23.336050,23.428930,0.092880,Transition
63,23.452150,23.846890,0.394740,Sound
64,23.870110,23.962990,0.092880,Transition
65,23.986210,24.357730,0.371520,Sound
66,24.380950,24.473830,0.092880,Transition
67,24.497050,24.729250,0.232200,Sound
68,24.752470,24.845350,0.092880,Transition
69,24.868570,25.425850,0.557280,Sound
70,25.449070,25.565170,0.116100,Transition
71,25.588390,25.681270,0.092880,Sound
72,25.704490,25.820590,0.116100,Transition
73,25.843810,25.890250,0.046440,Sound
74,25.913470,26.122450,0.208980,Sound
75,26.145670,26.192110,0.046440,Transition
