C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Angelozi_Gagadebs2.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.046440,0.046440,Silent
2,0.069660,0.092880,0.023220,Transition
3,0.116100,0.348299,0.232200,Sound
4,0.371519,0.394739,0.023220,Transition
5,0.417959,1.462857,1.044898,Sound
6,1.486077,1.509297,0.023220,Transition
7,1.532517,2.043356,0.510839,Sound
8,2.066576,2.089796,0.023220,Transition
9,2.113016,2.321995,0.208980,Sound
10,2.345215,2.368435,0.023220,Transition
11,2.391655,2.786395,0.394739,Sound
12,2.809615,2.925714,0.116100,Transition
13,2.948934,3.157914,0.208980,Sound
14,3.181134,3.204354,0.023220,Transition
15,3.227574,3.297234,0.069660,Sound
16,3.320454,3.366893,0.046440,Transition
17,3.390113,3.622313,0.232200,Silent
18,3.645533,3.668753,0.023220,Transition
19,3.691973,3.924172,0.232200,Sound
20,3.947392,4.017052,0.069660,Transition
21,4.040272,4.620771,0.580499,Sound
22,4.643991,4.690431,0.046440,Transition
23,4.713651,4.969070,0.255420,Silent
24,4.992290,5.015510,0.023220,Transition
25,5.038730,7.128526,2.089796,Sound
26,7.151746,7.221406,0.069660,Transition
27,7.244626,7.500045,0.255420,Sound
28,7.523265,7.685805,0.162540,Transition
29,7.709025,8.150204,0.441179,Sound
30,8.173424,8.219864,0.046440,Transition
31,8.243084,9.659501,1.416417,Sound
32,9.682721,9.822041,0.139320,Transition
33,9.845261,10.193560,0.348299,Sound
34,10.216780,10.263220,0.046440,Transition
35,10.286440,10.611520,0.325080,Sound
36,10.634740,10.750840,0.116100,Transition
37,10.774060,10.797280,0.023220,Sound
38,10.820500,11.145580,0.325080,Sound
39,11.168800,11.215240,0.046440,Transition
40,11.238460,12.074380,0.835920,Sound
41,12.097600,12.144040,0.046440,Transition
42,12.167260,12.492340,0.325080,Sound
43,12.515560,12.585220,0.069660,Transition
44,12.608440,13.049620,0.441180,Sound
45,13.072830,13.165710,0.092880,Transition
46,13.188930,13.328250,0.139320,Sound
47,13.351470,13.467570,0.116100,Transition
48,13.490790,13.699770,0.208980,Sound
49,13.722990,13.815870,0.092880,Transition
50,13.839090,14.721450,0.882360,Sound
51,14.744670,14.767890,0.023220,Transition
52,14.791110,15.092970,0.301860,Sound
53,15.116190,15.139410,0.023220,Transition
54,15.162630,15.464490,0.301860,Sound
55,15.487710,15.510930,0.023220,Transition
56,15.534150,15.603810,0.069660,Sound
57,15.627030,15.696690,0.069660,Transition
58,15.719910,16.137870,0.417960,Sound
59,16.161090,16.184310,0.023220,Transition
60,16.207530,16.764810,0.557280,Sound
61,16.788030,16.834470,0.046440,Transition
62,16.857690,17.182770,0.325080,Sound
63,17.205990,17.229210,0.023220,Transition
64,17.252430,17.345310,0.092880,Sound
65,17.368530,17.438190,0.069660,Transition
66,17.461410,17.600730,0.139320,Sound
67,17.623950,17.716830,0.092880,Transition
68,17.740050,17.949030,0.208980,Sound
69,17.972250,18.041910,0.069660,Transition
70,18.065130,18.506300,0.441170,Sound
71,18.529520,18.552740,0.023220,Transition
72,18.575960,19.574420,0.998460,Sound
73,19.597640,19.667300,0.069660,Transition
74,19.690520,20.712200,1.021680,Sound
75,20.735420,20.758640,0.023220,Transition
76,20.781860,21.153380,0.371520,Sound
77,21.176600,21.246260,0.069660,Transition
78,21.269480,21.873200,0.603720,Sound
79,21.896420,21.966080,0.069660,Transition
80,21.989300,22.430480,0.441180,Sound
81,22.453700,22.569800,0.116100,Transition
82,22.593020,22.685900,0.092880,Sound
83,22.709120,22.825220,0.116100,Silent
84,22.848440,22.871660,0.023220,Transition
85,22.894880,23.057420,0.162540,Sound
86,23.080640,23.103860,0.023220,Transition
87,23.127080,24.009430,0.882350,Sound
88,24.032650,24.148750,0.116100,Transition
89,24.171970,24.195190,0.023220,Sound
90,24.218410,24.659590,0.441180,Sound
91,24.682810,24.729250,0.046440,Transition
92,24.752470,25.309750,0.557280,Sound
93,25.332970,25.402630,0.069660,Transition
94,25.425850,25.843810,0.417960,Sound
95,25.867030,25.936690,0.069660,Transition
96,25.959910,26.308210,0.348300,Sound
97,26.331430,26.354650,0.023220,Transition
98,26.377870,26.517190,0.139320,Sound
99,26.540410,26.586850,0.046440,Transition
100,26.610070,27.631750,1.021680,Sound
101,27.654970,27.724630,0.069660,Transition
102,27.747850,27.956830,0.208980,Sound
103,27.980050,28.096150,0.116100,Transition
104,28.119370,28.258690,0.139320,Sound
105,28.281910,28.514100,0.232190,Sound
106,28.537320,28.560540,0.023220,Transition
107,28.583760,28.839180,0.255420,Sound
108,28.862400,29.187480,0.325080,Transition
109,29.210700,30.882540,1.671840,Sound
110,30.905760,30.998640,0.092880,Transition
111,31.021860,31.416600,0.394740,Sound
112,31.439820,31.532700,0.092880,Transition
113,31.555920,31.695240,0.139320,Sound
114,31.718460,31.811340,0.092880,Transition
115,31.834560,32.066760,0.232200,Sound
116,32.089980,32.206080,0.116100,Transition
117,32.229300,32.438280,0.208980,Sound
118,32.461500,32.554380,0.092880,Transition
119,32.577600,32.786580,0.208980,Sound
120,32.809800,32.856240,0.046440,Transition
121,32.879460,33.390300,0.510840,Sound
122,33.413520,33.459960,0.046440,Transition
123,33.483180,33.576050,0.092870,Sound
124,33.599270,33.692150,0.092880,Transition
125,33.715370,34.435190,0.719820,Sound
126,34.458410,34.597730,0.139320,Transition
127,34.620950,34.737050,0.116100,Sound
128,34.760270,34.876370,0.116100,Transition
129,34.899590,34.969250,0.069660,Sound
130,34.992470,35.085350,0.092880,Silent
131,35.108570,35.155010,0.046440,Transition
132,35.178230,35.456870,0.278640,Sound
133,35.480090,35.503310,0.023220,Transition
134,35.526530,35.619410,0.092880,Sound
135,35.642630,35.665850,0.023220,Transition
136,35.689070,36.455330,0.766260,Sound
137,36.478550,36.501770,0.023220,Transition
138,36.524990,36.641090,0.116100,Sound
139,36.664310,36.710750,0.046440,Transition
140,36.733970,37.337690,0.603720,Sound
141,37.360910,37.477010,0.116100,Transition
142,37.500230,37.616330,0.116100,Sound
143,37.639550,37.662770,0.023220,Sound
144,37.685990,38.614790,0.928800,Sound
145,38.638010,38.730880,0.092870,Transition
146,38.754100,38.846980,0.092880,Sound
