C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Gmerto_Mokheden.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,1.114558,1.114558,Silent
2,1.137778,1.160998,0.023220,Transition
3,1.184218,1.439637,0.255420,Sound
4,1.462857,1.486077,0.023220,Transition
5,1.509297,2.043356,0.534059,Silent
6,2.066576,2.252336,0.185760,Transition
7,2.275556,2.391655,0.116100,Sound
8,2.414875,2.530975,0.116100,Transition
9,2.554195,2.739955,0.185760,Sound
10,2.763175,2.879274,0.116100,Transition
11,2.902494,3.041814,0.139320,Sound
12,3.065034,3.227574,0.162540,Transition
13,3.250794,4.109932,0.859138,Sound
14,4.133152,4.156372,0.023220,Transition
15,4.179592,4.365351,0.185760,Sound
16,4.388571,4.411791,0.023220,Transition
17,4.435011,4.643991,0.208980,Sound
18,4.667211,4.690431,0.023220,Transition
19,4.713651,4.876190,0.162540,Sound
20,4.899410,4.922630,0.023220,Transition
21,4.945850,5.317370,0.371519,Sound
22,5.340590,5.387029,0.046440,Transition
23,5.410249,5.665669,0.255420,Silent
24,5.688889,5.712109,0.023220,Transition
25,5.735329,6.083628,0.348299,Sound
26,6.106848,6.153288,0.046440,Transition
27,6.176508,7.174966,0.998458,Sound
28,7.198186,7.291066,0.092880,Transition
29,7.314286,7.801905,0.487619,Sound
30,7.825125,7.941224,0.116100,Transition
31,7.964444,8.080544,0.116100,Sound
32,8.103764,9.125442,1.021678,Sound
33,9.148662,9.218322,0.069660,Transition
34,9.241542,9.822041,0.580499,Sound
35,9.845261,9.961361,0.116100,Transition
36,9.984580,10.100680,0.116100,Sound
37,10.123900,10.216780,0.092880,Sound
38,10.240000,10.309660,0.069660,Transition
39,10.332880,10.588300,0.255420,Sound
40,10.611520,10.750840,0.139320,Transition
41,10.774060,11.168800,0.394740,Sound
42,11.192020,11.261680,0.069660,Transition
43,11.284900,11.609980,0.325080,Sound
44,11.633200,11.726080,0.092880,Transition
45,11.749300,12.004720,0.255420,Sound
46,12.027940,12.120820,0.092880,Transition
47,12.144040,12.306580,0.162540,Sound
48,12.329800,12.445900,0.116100,Transition
49,12.469120,12.654880,0.185760,Sound
50,12.678100,12.747760,0.069660,Transition
51,12.770980,13.142490,0.371510,Sound
52,13.165710,13.235370,0.069660,Transition
53,13.258590,13.490790,0.232200,Sound
54,13.514010,13.630110,0.116100,Transition
55,13.653330,13.746210,0.092880,Sound
56,13.769430,14.489250,0.719820,Silent
57,14.512470,14.535690,0.023220,Transition
58,14.558910,15.348390,0.789480,Sound
59,15.371610,15.441270,0.069660,Transition
60,15.464490,16.068210,0.603720,Sound
61,16.091430,16.230750,0.139320,Transition
62,16.253970,16.764810,0.510840,Sound
63,16.788030,16.857690,0.069660,Transition
64,16.880910,17.089890,0.208980,Sound
65,17.113110,17.159550,0.046440,Transition
66,17.182770,17.670390,0.487620,Sound
67,17.693610,17.763270,0.069660,Transition
68,17.786490,18.088350,0.301860,Sound
69,18.111570,18.134790,0.023220,Transition
70,18.158010,18.227660,0.069650,Sound
71,18.250880,18.297320,0.046440,Transition
72,18.320540,18.645620,0.325080,Sound
73,18.668840,18.738500,0.069660,Transition
74,18.761720,19.017140,0.255420,Sound
75,19.040360,19.063580,0.023220,Transition
76,19.086800,20.247800,1.161000,Sound
77,20.271020,20.294240,0.023220,Transition
78,20.317460,20.781860,0.464400,Sound
79,20.805080,20.828300,0.023220,Transition
80,20.851520,20.944400,0.092880,Sound
81,20.967620,21.060500,0.092880,Transition
82,21.083720,21.083720,0.000000,Sound
83,21.106940,21.199820,0.092880,Transition
84,21.223040,21.269480,0.046440,Sound
85,21.292700,21.362360,0.069660,Transition
86,21.385580,21.710660,0.325080,Sound
87,21.733880,21.803540,0.069660,Transition
88,21.826760,23.545030,1.718270,Sound
89,23.568250,23.800450,0.232200,Transition
90,23.823670,24.334510,0.510840,Sound
91,24.357730,24.473830,0.116100,Transition
92,24.497050,24.891790,0.394740,Sound
93,24.915010,25.031110,0.116100,Transition
94,25.054330,25.402630,0.348300,Sound
95,25.425850,25.495510,0.069660,Transition
96,25.518730,25.681270,0.162540,Sound
97,25.704490,25.843810,0.139320,Transition
98,25.867030,26.122450,0.255420,Sound
99,26.145670,26.168890,0.023220,Transition
100,26.192110,26.470750,0.278640,Sound
101,26.493970,26.610070,0.116100,Transition
102,26.633290,26.981590,0.348300,Sound
103,27.004810,27.120910,0.116100,Transition
104,27.144130,27.237010,0.092880,Sound
105,27.260230,27.283450,0.023220,Transition
106,27.306670,27.863950,0.557280,Sound
107,27.887170,28.049710,0.162540,Transition
108,28.072930,28.305130,0.232200,Sound
109,28.328350,28.398010,0.069660,Transition
110,28.421220,28.723080,0.301860,Sound
111,28.746300,28.769520,0.023220,Transition
112,28.792740,29.048160,0.255420,Sound
113,29.071380,29.164260,0.092880,Transition
114,29.187480,29.489340,0.301860,Sound
115,29.512560,29.559000,0.046440,Transition
116,29.582220,29.860860,0.278640,Sound
117,29.884080,30.000180,0.116100,Transition
118,30.023400,30.255600,0.232200,Sound
119,30.278820,30.394920,0.116100,Transition
120,30.418140,31.323720,0.905580,Sound
121,31.346940,31.439820,0.092880,Transition
122,31.463040,31.509480,0.046440,Sound
123,31.532700,31.602360,0.069660,Transition
124,31.625580,32.136420,0.510840,Silent
125,32.159640,32.252520,0.092880,Transition
126,32.275740,32.577600,0.301860,Sound
127,32.600820,32.624040,0.023220,Transition
128,32.647260,33.158100,0.510840,Sound
129,33.181320,33.274200,0.092880,Transition
130,33.297420,33.552830,0.255410,Sound
131,33.576050,33.668930,0.092880,Transition
132,33.692150,34.063670,0.371520,Sound
133,34.086890,34.202990,0.116100,Transition
134,34.226210,34.411970,0.185760,Sound
135,34.435190,34.528070,0.092880,Transition
136,34.551290,34.713830,0.162540,Sound
137,34.737050,34.783490,0.046440,Transition
138,34.806710,35.085350,0.278640,Sound
139,35.108570,35.131790,0.023220,Transition
140,35.155010,35.967710,0.812700,Sound
141,35.990930,36.014150,0.023220,Transition
142,36.037370,36.292790,0.255420,Silent
143,36.316010,36.339230,0.023220,Transition
144,36.362450,36.571430,0.208980,Sound
145,36.594650,36.617870,0.023220,Transition
146,36.641090,37.175150,0.534060,Sound
147,37.198370,37.221590,0.023220,Transition
148,37.244810,37.337690,0.092880,Sound
149,37.360910,37.453790,0.092880,Transition
150,37.477010,38.127170,0.650160,Sound
151,38.150390,38.266490,0.116100,Transition
152,38.289710,38.475470,0.185760,Sound
153,38.498690,38.614790,0.116100,Transition
154,38.638010,38.916640,0.278630,Sound
155,38.939860,38.986300,0.046440,Transition
156,39.009520,39.264940,0.255420,Sound
157,39.288160,39.381040,0.092880,Transition
158,39.404260,39.613240,0.208980,Sound
159,39.636460,39.706120,0.069660,Transition
160,39.729340,39.984760,0.255420,Sound
161,40.007980,40.124080,0.116100,Transition
162,40.147300,40.402720,0.255420,Sound
163,40.425940,40.472380,0.046440,Transition
164,40.495600,40.890340,0.394740,Sound
165,40.913560,40.936780,0.023220,Transition
166,40.960000,41.168980,0.208980,Sound
167,41.192200,41.261860,0.069660,Transition
168,41.285080,41.517280,0.232200,Sound
169,41.540500,41.656600,0.116100,Transition
170,41.679820,42.144220,0.464400,Sound
171,42.167440,42.237100,0.069660,Transition
172,42.260320,42.840820,0.580500,Sound
173,42.864040,43.026580,0.162540,Transition
174,43.049800,43.142680,0.092880,Sound
