C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Ispola.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.975238,0.975238,Silent
2,0.998458,1.021678,0.023220,Transition
3,1.044898,1.509297,0.464399,Sound
4,1.532517,1.555737,0.023220,Transition
5,1.578957,1.857596,0.278639,Sound
6,1.880816,1.904036,0.023220,Transition
7,1.927256,2.113016,0.185760,Sound
8,2.136236,2.229116,0.092880,Transition
9,2.252336,2.298776,0.046440,Sound
10,2.321995,2.507755,0.185760,Transition
11,2.530975,2.948934,0.417959,Sound
12,2.972154,3.065034,0.092880,Transition
13,3.088254,3.227574,0.139320,Sound
14,3.250794,3.297234,0.046440,Transition
15,3.320454,3.552653,0.232200,Silent
16,3.575873,3.599093,0.023220,Transition
17,3.622313,4.992290,1.369977,Sound
18,5.015510,5.038730,0.023220,Transition
19,5.061950,5.851429,0.789478,Sound
20,5.874649,5.897868,0.023220,Transition
21,5.921088,6.269388,0.348299,Sound
22,6.292608,6.315828,0.023220,Transition
23,6.339048,6.431927,0.092880,Sound
24,6.455147,6.594467,0.139320,Transition
25,6.617687,6.710567,0.092880,Sound
26,6.733787,6.780227,0.046440,Transition
27,6.803447,6.896327,0.092880,Sound
28,6.919546,7.012426,0.092880,Transition
29,7.035646,7.198186,0.162540,Sound
30,7.221406,7.244626,0.023220,Transition
31,7.267846,8.777143,1.509297,Sound
32,8.800363,8.846803,0.046440,Transition
33,8.870023,8.916463,0.046440,Sound
34,8.939683,9.055782,0.116100,Transition
35,9.079002,9.195102,0.116100,Sound
36,9.218322,9.264762,0.046440,Sound
37,9.287982,9.334422,0.046440,Transition
38,9.357642,9.752381,0.394739,Sound
39,9.775601,9.798821,0.023220,Transition
40,9.822041,10.634740,0.812699,Sound
41,10.657960,10.704400,0.046440,Transition
42,10.727620,11.401000,0.673380,Sound
43,11.424220,11.493880,0.069660,Transition
44,11.517100,11.842180,0.325080,Sound
45,11.865400,11.911840,0.046440,Transition
46,11.935060,12.027940,0.092880,Sound
47,12.051160,12.120820,0.069660,Transition
48,12.144040,12.933520,0.789480,Sound
49,12.956740,13.049620,0.092880,Transition
50,13.072830,13.072830,0.000000,Sound
51,13.096050,13.142490,0.046440,Transition
52,13.165710,13.722990,0.557280,Sound
53,13.746210,13.769430,0.023220,Transition
54,13.792650,14.048070,0.255420,Sound
55,14.071290,14.187390,0.116100,Transition
56,14.210610,14.675010,0.464400,Sound
57,14.698230,14.791110,0.092880,Transition
58,14.814330,15.046530,0.232200,Sound
59,15.069750,15.116190,0.046440,Transition
60,15.139410,15.859230,0.719820,Sound
61,15.882450,15.905670,0.023220,Transition
62,15.928890,17.879370,1.950480,Sound
63,17.902590,17.925810,0.023220,Transition
64,17.949030,18.041910,0.092880,Sound
65,18.065130,18.134790,0.069660,Transition
66,18.158010,18.320540,0.162530,Sound
67,18.343760,18.413420,0.069660,Transition
68,18.436640,18.459860,0.023220,Sound
69,18.483080,18.552740,0.069660,Transition
70,18.575960,19.086800,0.510840,Sound
71,19.110020,19.133240,0.023220,Transition
72,19.156460,19.388660,0.232200,Sound
73,19.411880,19.435100,0.023220,Transition
74,19.458320,19.899500,0.441180,Sound
75,19.922720,20.015600,0.092880,Transition
76,20.038820,20.271020,0.232200,Sound
77,20.294240,20.363900,0.069660,Transition
78,20.387120,20.456780,0.069660,Sound
79,20.480000,20.503220,0.023220,Transition
80,20.526440,20.874740,0.348300,Sound
81,20.897960,20.921180,0.023220,Transition
82,20.944400,22.198280,1.253880,Sound
83,22.221500,22.267940,0.046440,Transition
84,22.291160,22.709120,0.417960,Sound
85,22.732340,22.755560,0.023220,Transition
86,22.778780,23.127080,0.348300,Sound
87,23.150300,23.173520,0.023220,Transition
88,23.196740,23.846890,0.650150,Sound
89,23.870110,23.939770,0.069660,Transition
90,23.962990,24.079090,0.116100,Sound
91,24.102310,24.125530,0.023220,Transition
92,24.148750,24.589930,0.441180,Sound
93,24.613150,24.636370,0.023220,Transition
94,24.659590,25.216870,0.557280,Sound
95,25.240090,25.309750,0.069660,Transition
96,25.332970,25.356190,0.023220,Silent
97,25.379410,25.402630,0.023220,Transition
98,25.425850,26.331430,0.905580,Sound
99,26.354650,26.377870,0.023220,Transition
100,26.401090,27.051250,0.650160,Sound
101,27.074470,27.144130,0.069660,Transition
102,27.167350,27.190570,0.023220,Sound
103,27.213790,27.260230,0.046440,Transition
104,27.283450,27.956830,0.673380,Sound
105,27.980050,28.003270,0.023220,Transition
106,28.026490,28.351570,0.325080,Sound
107,28.374790,28.444440,0.069650,Transition
108,28.467660,28.978500,0.510840,Sound
109,29.001720,29.048160,0.046440,Transition
110,29.071380,30.487800,1.416420,Sound
111,30.511020,30.534240,0.023220,Transition
112,30.557460,31.207620,0.650160,Sound
113,31.230840,31.300500,0.069660,Transition
114,31.323720,32.670480,1.346760,Sound
115,32.693700,32.763360,0.069660,Transition
116,32.786580,33.065220,0.278640,Sound
117,33.088440,33.204540,0.116100,Transition
118,33.227760,33.413520,0.185760,Sound
119,33.436740,33.459960,0.023220,Transition
120,33.483180,34.620950,1.137770,Sound
121,34.644170,34.690610,0.046440,Transition
122,34.713830,34.876370,0.162540,Sound
123,34.899590,34.922810,0.023220,Transition
124,34.946030,35.155010,0.208980,Sound
125,35.178230,35.247890,0.069660,Transition
126,35.271110,35.387210,0.116100,Silent
127,35.410430,35.433650,0.023220,Transition
128,35.456870,36.896510,1.439640,Sound
129,36.919730,36.966170,0.046440,Transition
130,36.989390,38.243270,1.253880,Sound
131,38.266490,38.289710,0.023220,Transition
132,38.312930,38.405810,0.092880,Sound
133,38.429030,38.475470,0.046440,Transition
134,38.498690,38.591570,0.092880,Sound
135,38.614790,38.638010,0.023220,Transition
136,38.661220,39.241720,0.580500,Silent
137,39.264940,39.473920,0.208980,Transition
138,39.497140,40.286620,0.789480,Sound
139,40.309840,40.379500,0.069660,Transition
140,40.402720,41.029660,0.626940,Sound
141,41.052880,41.168980,0.116100,Transition
142,41.192200,41.261860,0.069660,Silent
143,41.285080,41.308300,0.023220,Transition
144,41.331520,41.819140,0.487620,Sound
145,41.842360,41.865580,0.023220,Transition
146,41.888800,42.515740,0.626940,Sound
