C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Shoba_Sheni_Ukhrtsnel_Ars.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.116100,0.116100,Silent
2,0.139320,0.162540,0.023220,Transition
3,0.185760,1.462857,1.277098,Silent
4,1.486077,1.648617,0.162540,Transition
5,1.671837,1.787937,0.116100,Sound
6,1.811156,1.857596,0.046440,Transition
7,1.880816,2.461315,0.580499,Silent
8,2.484535,2.507755,0.023220,Transition
9,2.530975,3.041814,0.510839,Sound
10,3.065034,3.134694,0.069660,Transition
11,3.157914,3.204354,0.046440,Sound
12,3.227574,3.297234,0.069660,Transition
13,3.320454,3.436553,0.116100,Silent
14,3.459773,3.599093,0.139320,Transition
15,3.622313,4.202812,0.580499,Sound
16,4.226032,4.295692,0.069660,Transition
17,4.318912,4.504671,0.185760,Sound
18,4.527891,4.643991,0.116100,Transition
19,4.667211,4.899410,0.232200,Silent
20,4.922630,4.945850,0.023220,Transition
21,4.969070,6.803447,1.834376,Silent
22,6.826667,6.849887,0.023220,Transition
23,6.873107,7.871565,0.998458,Sound
24,7.894785,7.941224,0.046440,Transition
25,7.964444,8.150204,0.185760,Sound
26,8.173424,8.196644,0.023220,Transition
27,8.219864,9.125442,0.905578,Sound
28,9.148662,9.241542,0.092880,Transition
29,9.264762,9.520181,0.255420,Sound
30,9.543401,9.659501,0.116100,Transition
31,9.682721,10.681180,0.998459,Sound
32,10.704400,10.820500,0.116100,Transition
33,10.843720,10.983040,0.139320,Sound
34,11.006260,11.029480,0.023220,Sound
35,11.052700,11.911840,0.859140,Sound
36,11.935060,12.027940,0.092880,Transition
37,12.051160,12.283360,0.232200,Sound
38,12.306580,12.376240,0.069660,Transition
39,12.399460,12.608440,0.208980,Sound
40,12.631660,12.724540,0.092880,Transition
41,12.747760,12.933520,0.185760,Sound
42,12.956740,13.049620,0.092880,Transition
43,13.072830,13.374690,0.301860,Sound
