C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Sagmrtosa_Sakhmilavsa.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,1.160998,1.160998,Silent
2,1.184218,1.253878,0.069660,Transition
3,1.277098,1.811156,0.534059,Sound
4,1.834376,1.857596,0.023220,Transition
5,1.880816,2.623855,0.743039,Sound
6,2.647075,2.670295,0.023220,Transition
7,2.693515,2.972154,0.278639,Sound
8,2.995374,3.111474,0.116100,Transition
9,3.134694,3.181134,0.046440,Sound
10,3.204354,6.849887,3.645533,Silent
11,6.873107,6.896327,0.023220,Transition
12,6.919546,7.430385,0.510839,Sound
13,7.453605,7.476825,0.023220,Transition
14,7.500045,8.312744,0.812698,Sound
15,8.335964,8.359184,0.023220,Transition
16,8.382404,8.452063,0.069660,Sound
17,8.475283,8.591383,0.116100,Transition
18,8.614603,9.287982,0.673379,Sound
19,9.311202,9.380862,0.069660,Transition
20,9.404082,9.775601,0.371519,Sound
21,9.798821,9.891701,0.092880,Transition
22,9.914921,9.914921,0.000000,Sound
23,9.938141,9.961361,0.023220,Transition
24,9.984580,10.983040,0.998460,Sound
25,11.006260,11.052700,0.046440,Transition
26,11.075920,11.168800,0.092880,Sound
27,11.192020,11.215240,0.023220,Transition
28,11.238460,11.493880,0.255420,Sound
29,11.517100,11.563540,0.046440,Transition
30,11.586760,12.120820,0.534060,Sound
31,12.144040,12.190480,0.046440,Transition
32,12.213700,12.306580,0.092880,Sound
33,12.329800,12.422680,0.092880,Transition
34,12.445900,12.840640,0.394740,Sound
35,12.863860,12.956740,0.092880,Transition
36,12.979960,13.444350,0.464390,Sound
37,13.467570,13.514010,0.046440,Transition
38,13.537230,14.024850,0.487620,Sound
39,14.048070,14.164170,0.116100,Transition
40,14.187390,14.326710,0.139320,Sound
41,14.349930,14.466030,0.116100,Transition
42,14.489250,14.535690,0.046440,Sound
43,14.558910,15.185850,0.626940,Sound
44,15.209070,15.301950,0.092880,Transition
45,15.325170,15.534150,0.208980,Sound
46,15.557370,15.673470,0.116100,Transition
47,15.696690,15.789570,0.092880,Sound
48,15.812790,15.905670,0.092880,Sound
49,15.928890,15.952110,0.023220,Transition
50,15.975330,16.370070,0.394740,Sound
51,16.393290,16.462950,0.069660,Transition
52,16.486170,16.950570,0.464400,Sound
53,16.973790,17.089890,0.116100,Transition
54,17.113110,17.113110,0.000000,Transition
55,17.136330,19.620860,2.484530,Sound
56,19.644080,19.853060,0.208980,Transition
57,19.876280,19.945940,0.069660,Sound
