C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Agdgomis_IXdzlispiri.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.557279,0.557279,Silent
2,0.580499,0.603719,0.023220,Transition
3,0.626939,1.323537,0.696599,Sound
4,1.346757,1.369977,0.023220,Transition
5,1.393197,1.462857,0.069660,Sound
6,1.486077,1.532517,0.046440,Transition
7,1.555737,2.113016,0.557279,Sound
8,2.136236,2.205896,0.069660,Transition
9,2.229116,2.461315,0.232200,Sound
10,2.484535,2.577415,0.092880,Transition
11,2.600635,2.623855,0.023220,Silent
12,2.647075,2.670295,0.023220,Transition
13,2.693515,3.320454,0.626939,Sound
14,3.343673,3.366893,0.023220,Transition
15,3.390113,3.529433,0.139320,Sound
16,3.552653,3.575873,0.023220,Transition
17,3.599093,4.040272,0.441179,Sound
18,4.063492,4.249252,0.185760,Transition
19,4.272472,4.829751,0.557279,Sound
20,4.852971,4.969070,0.116100,Transition
21,4.992290,5.154830,0.162540,Sound
22,5.178050,5.178050,0.000000,Sound
23,5.201270,5.270930,0.069660,Transition
24,5.294150,5.804989,0.510839,Sound
25,5.828209,5.897868,0.069660,Transition
26,5.921088,6.455147,0.534059,Sound
27,6.478367,6.571247,0.092880,Transition
28,6.594467,6.710567,0.116100,Sound
29,6.733787,6.849887,0.116100,Transition
30,6.873107,6.989206,0.116100,Sound
31,7.012426,7.058866,0.046440,Sound
32,7.082086,7.430385,0.348299,Sound
33,7.453605,7.476825,0.023220,Transition
34,7.500045,7.616145,0.116100,Sound
35,7.639365,7.709025,0.069660,Transition
36,7.732245,8.498503,0.766259,Sound
37,8.521723,8.637823,0.116100,Transition
38,8.661043,8.753923,0.092880,Sound
39,8.777143,9.102222,0.325079,Silent
40,9.125442,9.148662,0.023220,Transition
41,9.171882,9.380862,0.208980,Sound
42,9.404082,9.705941,0.301859,Transition
43,9.729161,10.356100,0.626939,Sound
44,10.379320,10.402540,0.023220,Transition
45,10.425760,10.541860,0.116100,Sound
46,10.565080,10.634740,0.069660,Transition
47,10.657960,11.308120,0.650160,Sound
48,11.331340,11.447440,0.116100,Transition
49,11.470660,11.609980,0.139320,Sound
50,11.633200,12.097600,0.464400,Sound
51,12.120820,12.236920,0.116100,Transition
52,12.260140,12.585220,0.325080,Sound
53,12.608440,12.701320,0.092880,Transition
54,12.724540,12.863860,0.139320,Sound
55,12.887080,13.003180,0.116100,Transition
56,13.026400,13.049620,0.023220,Sound
57,13.072830,13.514010,0.441180,Sound
58,13.537230,13.560450,0.023220,Transition
59,13.583670,13.676550,0.092880,Silent
60,13.699770,13.746210,0.046440,Transition
61,13.769430,14.883990,1.114560,Sound
62,14.907210,14.976870,0.069660,Transition
63,15.000090,15.882450,0.882360,Sound
64,15.905670,15.975330,0.069660,Transition
65,15.998550,16.300410,0.301860,Sound
66,16.323630,16.439730,0.116100,Transition
67,16.462950,16.532610,0.069660,Sound
68,16.555830,16.671930,0.116100,Transition
69,16.695150,16.811250,0.116100,Sound
70,16.834470,16.857690,0.023220,Transition
71,16.880910,17.670390,0.789480,Sound
72,17.693610,17.809710,0.116100,Transition
73,17.832930,17.832930,0.000000,Transition
74,17.856150,17.949030,0.092880,Sound
75,17.972250,18.065130,0.092880,Transition
76,18.088350,18.436640,0.348290,Sound
77,18.459860,18.552740,0.092880,Transition
78,18.575960,18.877820,0.301860,Sound
79,18.901040,18.924260,0.023220,Transition
80,18.947480,19.574420,0.626940,Sound
