C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Romelman_Shev.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.743039,0.743039,Silent
2,0.766259,1.044898,0.278639,Transition
3,1.068118,1.207438,0.139320,Sound
4,1.230658,1.277098,0.046440,Transition
5,1.300317,1.741497,0.441179,Sound
6,1.764717,1.927256,0.162540,Transition
7,1.950476,2.530975,0.580499,Sound
8,2.554195,2.577415,0.023220,Transition
9,2.600635,2.693515,0.092880,Sound
10,2.716735,2.786395,0.069660,Transition
11,2.809615,3.134694,0.325079,Silent
12,3.157914,3.250794,0.092880,Transition
13,3.274014,3.320454,0.046440,Silent
14,3.343673,3.413333,0.069660,Transition
15,3.436553,4.179592,0.743039,Sound
16,4.202812,4.295692,0.092880,Transition
17,4.318912,4.318912,0.000000,Sound
18,4.342132,4.388571,0.046440,Transition
19,4.411791,5.061950,0.650159,Sound
20,5.085170,5.178050,0.092880,Transition
21,5.201270,5.781769,0.580499,Sound
22,5.804989,5.851429,0.046440,Transition
23,5.874649,6.106848,0.232200,Sound
24,6.130068,6.222948,0.092880,Transition
25,6.246168,6.617687,0.371519,Silent
26,6.640907,6.664127,0.023220,Transition
27,6.687347,7.221406,0.534059,Sound
28,7.244626,7.267846,0.023220,Transition
29,7.291066,7.918005,0.626939,Sound
30,7.941224,8.034104,0.092880,Transition
31,8.057324,8.173424,0.116100,Sound
32,8.196644,8.312744,0.116100,Transition
33,8.335964,8.428844,0.092880,Sound
34,8.452063,8.521723,0.069660,Sound
35,8.544943,8.614603,0.069660,Transition
36,8.637823,9.032562,0.394739,Sound
37,9.055782,9.079002,0.023220,Transition
38,9.102222,9.404082,0.301859,Sound
39,9.427302,9.520181,0.092880,Transition
40,9.543401,9.543401,0.000000,Sound
41,9.566621,9.589841,0.023220,Transition
42,9.613061,10.123900,0.510839,Sound
43,10.147120,10.263220,0.116100,Transition
44,10.286440,10.727620,0.441180,Sound
45,10.750840,10.774060,0.023220,Transition
46,10.797280,11.238460,0.441180,Sound
47,11.261680,11.284900,0.023220,Transition
48,11.308120,12.074380,0.766260,Sound
49,12.097600,12.167260,0.069660,Transition
50,12.190480,12.770980,0.580500,Sound
51,12.794200,12.817420,0.023220,Transition
52,12.840640,13.096050,0.255410,Sound
53,13.119270,13.258590,0.139320,Transition
54,13.281810,13.281810,0.000000,Sound
55,13.305030,13.374690,0.069660,Transition
56,13.397910,13.839090,0.441180,Sound
57,13.862310,13.908750,0.046440,Transition
58,13.931970,14.117730,0.185760,Sound
59,14.140950,14.280270,0.139320,Transition
60,14.303490,14.860770,0.557280,Sound
61,14.883990,14.930430,0.046440,Transition
62,14.953650,16.091430,1.137780,Sound
63,16.114650,16.277190,0.162540,Transition
64,16.300410,16.741590,0.441180,Silent
65,16.764810,16.857690,0.092880,Transition
66,16.880910,17.159550,0.278640,Sound
67,17.182770,17.252430,0.069660,Transition
68,17.275650,17.554290,0.278640,Sound
69,17.577510,17.647170,0.069660,Transition
70,17.670390,17.949030,0.278640,Sound
71,17.972250,18.111570,0.139320,Transition
72,18.134790,18.274100,0.139310,Sound
73,18.297320,18.390200,0.092880,Transition
74,18.413420,19.342220,0.928800,Sound
75,19.365440,19.481540,0.116100,Transition
76,19.504760,19.945940,0.441180,Sound
77,19.969160,20.015600,0.046440,Transition
78,20.038820,20.387120,0.348300,Sound
79,20.410340,20.526440,0.116100,Transition
80,20.549660,20.619320,0.069660,Sound
81,20.642540,21.873200,1.230660,Sound
82,21.896420,21.989300,0.092880,Transition
83,22.012520,22.314380,0.301860,Sound
84,22.337600,22.430480,0.092880,Transition
85,22.453700,22.685900,0.232200,Sound
86,22.709120,22.802000,0.092880,Transition
87,22.825220,22.941320,0.116100,Sound
88,22.964540,23.103860,0.139320,Transition
89,23.127080,23.568250,0.441170,Sound
90,23.591470,23.684350,0.092880,Transition
91,23.707570,24.009430,0.301860,Sound
92,24.032650,24.125530,0.092880,Transition
93,24.148750,24.752470,0.603720,Sound
94,24.775690,24.868570,0.092880,Transition
95,24.891790,25.797370,0.905580,Sound
96,25.820590,25.890250,0.069660,Transition
97,25.913470,26.192110,0.278640,Sound
98,26.215330,26.238550,0.023220,Transition
99,26.261770,26.610070,0.348300,Sound
100,26.633290,26.795830,0.162540,Transition
101,26.819050,27.283450,0.464400,Sound
102,27.306670,27.353110,0.046440,Transition
103,27.376330,27.701410,0.325080,Sound
104,27.724630,27.840730,0.116100,Transition
105,27.863950,28.096150,0.232200,Sound
106,28.119370,28.142590,0.023220,Transition
107,28.165810,28.583760,0.417950,Sound
108,28.606980,28.699860,0.092880,Transition
109,28.723080,29.117820,0.394740,Sound
110,29.141040,29.280360,0.139320,Transition
111,29.303580,29.559000,0.255420,Sound
112,29.582220,29.605440,0.023220,Transition
113,29.628660,30.116280,0.487620,Sound
114,30.139500,30.162720,0.023220,Transition
115,30.185940,30.348480,0.162540,Sound
116,30.371700,30.441360,0.069660,Transition
117,30.464580,30.650340,0.185760,Sound
118,30.673560,30.789660,0.116100,Transition
119,30.812880,30.882540,0.069660,Sound
120,30.905760,31.416600,0.510840,Silent
121,31.439820,31.509480,0.069660,Transition
122,31.532700,32.136420,0.603720,Sound
123,32.159640,32.252520,0.092880,Transition
124,32.275740,32.531160,0.255420,Sound
125,32.554380,32.647260,0.092880,Transition
126,32.670480,32.925900,0.255420,Sound
127,32.949120,32.972340,0.023220,Transition
128,32.995560,33.413520,0.417960,Sound
129,33.436740,33.459960,0.023220,Transition
130,33.483180,33.715370,0.232190,Sound
131,33.738590,33.785030,0.046440,Transition
132,33.808250,34.597730,0.789480,Sound
133,34.620950,34.737050,0.116100,Transition
134,34.760270,35.178230,0.417960,Silent
135,35.201450,35.317550,0.116100,Transition
136,35.340770,36.107030,0.766260,Sound
137,36.130250,36.176690,0.046440,Transition
138,36.199910,36.246350,0.046440,Sound
139,36.269570,36.362450,0.092880,Transition
140,36.385670,36.873290,0.487620,Sound
141,36.896510,36.919730,0.023220,Transition
142,36.942950,37.082270,0.139320,Sound
143,37.105490,37.128710,0.023220,Transition
144,37.151930,37.500230,0.348300,Sound
145,37.523450,37.593110,0.069660,Transition
146,37.616330,37.871750,0.255420,Sound
147,37.894970,37.987850,0.092880,Transition
148,38.011070,38.057510,0.046440,Sound
149,38.080730,38.196830,0.116100,Transition
150,38.220050,38.266490,0.046440,Sound
151,38.289710,38.661220,0.371510,Silent
152,38.684440,38.893420,0.208980,Transition
153,38.916640,39.218500,0.301860,Sound
154,39.241720,39.311380,0.069660,Transition
155,39.334600,39.799000,0.464400,Sound
156,39.822220,39.938320,0.116100,Transition
157,39.961540,40.193740,0.232200,Sound
158,40.216960,40.309840,0.092880,Transition
159,40.333060,40.704580,0.371520,Sound
160,40.727800,40.797460,0.069660,Transition
161,40.820680,41.285080,0.464400,Sound
162,41.308300,41.377960,0.069660,Transition
163,41.401180,41.610160,0.208980,Sound
164,41.633380,41.679820,0.046440,Transition
165,41.703040,42.283540,0.580500,Sound
166,42.306760,42.353200,0.046440,Transition
167,42.376420,42.887260,0.510840,Sound
168,42.910480,43.003360,0.092880,Transition
169,43.026580,43.235560,0.208980,Sound
170,43.258780,43.351660,0.092880,Transition
171,43.374880,43.560640,0.185760,Sound
172,43.583860,43.723180,0.139320,Transition
173,43.746400,43.932150,0.185750,Sound
174,43.955370,44.025030,0.069660,Transition
175,44.048250,44.280450,0.232200,Sound
176,44.303670,44.373330,0.069660,Transition
177,44.396550,45.046710,0.650160,Sound
178,45.069930,45.116370,0.046440,Transition
179,45.139590,45.766530,0.626940,Sound
180,45.789750,45.859410,0.069660,Transition
181,45.882630,46.091610,0.208980,Sound
182,46.114830,46.184490,0.069660,Transition
183,46.207710,46.416690,0.208980,Sound
184,46.439910,46.509570,0.069660,Transition
185,46.532790,46.764990,0.232200,Sound
186,46.788210,46.881090,0.092880,Transition
187,46.904310,47.740230,0.835920,Sound
188,47.763450,47.833110,0.069660,Transition
189,47.856330,48.483270,0.626940,Sound
190,48.506490,48.785130,0.278640,Transition
191,48.808350,49.133420,0.325070,Sound
192,49.156640,49.179860,0.023220,Transition
193,49.203080,49.946120,0.743040,Sound
