C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Mirqmis_IXdzlispiris_Chasartavi.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,2.647075,2.647075,Silent
2,2.670295,2.693515,0.023220,Transition
3,2.716735,3.668753,0.952018,Sound
4,3.691973,3.715193,0.023220,Transition
5,3.738413,4.156372,0.417959,Sound
6,4.179592,4.318912,0.139320,Transition
7,4.342132,4.458231,0.116100,Sound
8,4.481451,4.551111,0.069660,Transition
9,4.574331,4.713651,0.139320,Sound
10,4.736871,4.829751,0.092880,Transition
11,4.852971,5.015510,0.162540,Sound
12,5.038730,5.108390,0.069660,Transition
13,5.131610,5.178050,0.046440,Sound
14,5.201270,5.340590,0.139320,Transition
15,5.363810,5.410249,0.046440,Sound
16,5.433469,5.596009,0.162540,Transition
17,5.619229,5.642449,0.023220,Silent
18,5.665669,5.688889,0.023220,Transition
19,5.712109,6.106848,0.394739,Sound
20,6.130068,6.222948,0.092880,Transition
21,6.246168,6.431927,0.185760,Sound
22,6.455147,6.524807,0.069660,Transition
23,6.548027,6.571247,0.023220,Sound
24,6.594467,6.757007,0.162540,Transition
25,6.780227,7.012426,0.232200,Silent
26,7.035646,7.058866,0.023220,Transition
27,7.082086,7.314286,0.232200,Sound
28,7.337506,7.360726,0.023220,Transition
29,7.383946,7.500045,0.116100,Sound
30,7.523265,7.546485,0.023220,Transition
31,7.569705,8.080544,0.510839,Sound
32,8.103764,8.196644,0.092880,Transition
33,8.219864,8.544943,0.325079,Sound
34,8.568163,8.591383,0.023220,Transition
35,8.614603,9.357642,0.743039,Sound
36,9.380862,9.404082,0.023220,Transition
37,9.427302,10.170340,0.743038,Sound
38,10.193560,10.216780,0.023220,Transition
39,10.240000,10.402540,0.162540,Sound
40,10.425760,10.472200,0.046440,Transition
41,10.495420,10.588300,0.092880,Silent
42,10.611520,10.634740,0.023220,Transition
43,10.657960,11.029480,0.371520,Sound
44,11.052700,11.075920,0.023220,Transition
45,11.099140,11.168800,0.069660,Sound
46,11.192020,11.284900,0.092880,Transition
47,11.308120,11.888620,0.580500,Sound
48,11.911840,11.958280,0.046440,Transition
49,11.981500,12.260140,0.278640,Sound
50,12.283360,12.353020,0.069660,Transition
51,12.376240,12.422680,0.046440,Sound
52,12.445900,12.492340,0.046440,Transition
53,12.515560,14.024850,1.509290,Sound
54,14.048070,14.140950,0.092880,Transition
55,14.164170,14.303490,0.139320,Sound
56,14.326710,14.466030,0.139320,Transition
57,14.489250,14.582130,0.092880,Sound
58,14.605350,15.116190,0.510840,Sound
59,15.139410,15.255510,0.116100,Transition
60,15.278730,15.348390,0.069660,Sound
61,15.371610,15.557370,0.185760,Sound
62,15.580590,15.650250,0.069660,Transition
63,15.673470,15.859230,0.185760,Sound
64,15.882450,15.998550,0.116100,Transition
65,16.021770,16.091430,0.069660,Sound
66,16.114650,16.207530,0.092880,Silent
67,16.230750,16.277190,0.046440,Transition
68,16.300410,16.579050,0.278640,Sound
69,16.602270,16.811250,0.208980,Transition
70,16.834470,17.159550,0.325080,Sound
71,17.182770,17.275650,0.092880,Transition
72,17.298870,17.554290,0.255420,Sound
73,17.577510,17.647170,0.069660,Transition
74,17.670390,18.715280,1.044890,Sound
75,18.738500,18.784940,0.046440,Transition
76,18.808160,19.295780,0.487620,Sound
77,19.319000,19.388660,0.069660,Transition
78,19.411880,19.435100,0.023220,Sound
79,19.458320,19.551200,0.092880,Transition
80,19.574420,20.038820,0.464400,Sound
81,20.062040,20.178140,0.116100,Transition
82,20.201360,20.433560,0.232200,Silent
83,20.456780,20.480000,0.023220,Transition
84,20.503220,20.665760,0.162540,Sound
85,20.688980,20.851520,0.162540,Transition
86,20.874740,20.990840,0.116100,Sound
87,21.014060,21.106940,0.092880,Transition
88,21.130160,21.130160,0.000000,Sound
89,21.153380,21.199820,0.046440,Transition
90,21.223040,21.571340,0.348300,Sound
91,21.594560,21.687440,0.092880,Transition
92,21.710660,21.989300,0.278640,Sound
93,22.012520,22.035740,0.023220,Transition
94,22.058960,22.453700,0.394740,Sound
95,22.476920,22.546580,0.069660,Transition
96,22.569800,22.778780,0.208980,Sound
97,22.802000,22.825220,0.023220,Transition
98,22.848440,23.010980,0.162540,Sound
99,23.034200,23.057420,0.023220,Transition
100,23.080640,23.173520,0.092880,Sound
101,23.196740,23.219960,0.023220,Transition
102,23.243180,23.475370,0.232190,Sound
103,23.498590,23.545030,0.046440,Transition
104,23.568250,24.613150,1.044900,Sound
105,24.636370,24.752470,0.116100,Transition
106,24.775690,25.147210,0.371520,Sound
107,25.170430,25.193650,0.023220,Transition
108,25.216870,25.565170,0.348300,Sound
109,25.588390,25.704490,0.116100,Transition
110,25.727710,25.797370,0.069660,Sound
111,25.820590,25.890250,0.069660,Transition
112,25.913470,26.099230,0.185760,Sound
113,26.122450,26.192110,0.069660,Transition
114,26.215330,26.888710,0.673380,Sound
115,26.911930,27.004810,0.092880,Transition
116,27.028030,27.608530,0.580500,Sound
117,27.631750,27.678190,0.046440,Transition
118,27.701410,28.165810,0.464400,Sound
119,28.189030,28.258690,0.069660,Transition
120,28.281910,29.257140,0.975230,Sound
121,29.280360,29.326800,0.046440,Transition
122,29.350020,29.419680,0.069660,Sound
123,29.442900,29.466120,0.023220,Transition
124,29.489340,30.209160,0.719820,Sound
125,30.232380,30.418140,0.185760,Transition
126,30.441360,31.230840,0.789480,Sound
127,31.254060,31.346940,0.092880,Transition
128,31.370160,32.229300,0.859140,Sound
129,32.252520,32.298960,0.046440,Transition
130,32.322180,33.413520,1.091340,Sound
131,33.436740,33.529620,0.092880,Transition
132,33.552830,33.761810,0.208980,Sound
133,33.785030,33.901130,0.116100,Transition
134,33.924350,33.994010,0.069660,Sound
135,34.017230,34.156550,0.139320,Silent
136,34.179770,34.202990,0.023220,Transition
137,34.226210,34.504850,0.278640,Sound
138,34.528070,34.551290,0.023220,Transition
139,34.574510,34.644170,0.069660,Sound
140,34.667390,34.829930,0.162540,Transition
141,34.853150,35.387210,0.534060,Sound
142,35.410430,35.503310,0.092880,Transition
143,35.526530,35.990930,0.464400,Sound
144,36.014150,36.037370,0.023220,Transition
145,36.060590,36.571430,0.510840,Sound
146,36.594650,36.664310,0.069660,Transition
147,36.687530,37.082270,0.394740,Sound
148,37.105490,37.198370,0.092880,Transition
149,37.221590,37.546670,0.325080,Sound
150,37.569890,37.616330,0.046440,Transition
151,37.639550,37.732430,0.092880,Sound
152,37.755650,37.802090,0.046440,Transition
153,37.825310,38.893420,1.068110,Sound
154,38.916640,38.963080,0.046440,Transition
