C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Paseki_Brtskinvaled_Mshvenieri.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.603719,0.603719,Silent
2,0.626939,0.719819,0.092880,Transition
3,0.743039,0.789478,0.046440,Sound
4,0.812698,0.835918,0.023220,Transition
5,0.859138,1.184218,0.325079,Sound
6,1.207438,1.253878,0.046440,Transition
7,1.277098,1.369977,0.092880,Silent
8,1.393197,1.486077,0.092880,Transition
9,1.509297,1.555737,0.046440,Sound
10,1.578957,1.718277,0.139320,Transition
11,1.741497,3.320454,1.578957,Silent
12,3.343673,3.413333,0.069660,Transition
13,3.436553,4.133152,0.696599,Sound
14,4.156372,4.179592,0.023220,Transition
15,4.202812,4.411791,0.208980,Sound
16,4.435011,4.527891,0.092880,Transition
17,4.551111,4.551111,0.000000,Sound
18,4.574331,4.597551,0.023220,Transition
19,4.620771,5.433469,0.812698,Sound
20,5.456689,5.479909,0.023220,Transition
21,5.503129,5.619229,0.116100,Sound
22,5.642449,5.688889,0.046440,Transition
23,5.712109,6.710567,0.998458,Sound
24,6.733787,6.803447,0.069660,Transition
25,6.826667,7.801905,0.975238,Sound
26,7.825125,7.848345,0.023220,Transition
27,7.871565,7.941224,0.069660,Sound
28,7.964444,8.057324,0.092880,Transition
29,8.080544,8.196644,0.116100,Sound
30,8.219864,8.335964,0.116100,Transition
31,8.359184,8.359184,0.000000,Transition
32,8.382404,8.846803,0.464399,Sound
33,8.870023,8.916463,0.046440,Transition
34,8.939683,9.613061,0.673379,Sound
35,9.636281,9.705941,0.069660,Transition
36,9.729161,10.170340,0.441179,Sound
37,10.193560,10.286440,0.092880,Transition
38,10.309660,11.702860,1.393200,Sound
39,11.726080,11.911840,0.185760,Transition
40,11.935060,12.631660,0.696600,Silent
41,12.654880,12.701320,0.046440,Transition
42,12.724540,12.979960,0.255420,Sound
43,13.003180,13.142490,0.139310,Transition
44,13.165710,13.514010,0.348300,Sound
45,13.537230,13.630110,0.092880,Transition
46,13.653330,13.885530,0.232200,Sound
47,13.908750,13.955190,0.046440,Transition
48,13.978410,14.094510,0.116100,Sound
49,14.117730,14.210610,0.092880,Transition
50,14.233830,14.373150,0.139320,Sound
51,14.396370,14.442810,0.046440,Transition
52,14.466030,15.301950,0.835920,Sound
53,15.325170,15.371610,0.046440,Transition
54,15.394830,15.603810,0.208980,Sound
55,15.627030,15.650250,0.023220,Transition
56,15.673470,16.253970,0.580500,Sound
57,16.277190,16.300410,0.023220,Transition
58,16.323630,16.671930,0.348300,Sound
59,16.695150,16.718370,0.023220,Transition
60,16.741590,17.275650,0.534060,Sound
61,17.298870,17.322090,0.023220,Transition
62,17.345310,17.623950,0.278640,Sound
63,17.647170,17.716830,0.069660,Transition
64,17.740050,17.879370,0.139320,Sound
65,17.902590,17.925810,0.023220,Transition
66,17.949030,18.041910,0.092880,Sound
67,18.065130,18.158010,0.092880,Transition
68,18.181220,18.483080,0.301860,Sound
69,18.506300,18.552740,0.046440,Transition
70,18.575960,18.947480,0.371520,Sound
71,18.970700,19.063580,0.092880,Transition
72,19.086800,19.086800,0.000000,Sound
73,19.110020,19.295780,0.185760,Transition
74,19.319000,19.829840,0.510840,Sound
75,19.853060,19.945940,0.092880,Transition
76,19.969160,20.062040,0.092880,Sound
77,20.085260,20.201360,0.116100,Transition
78,20.224580,20.758640,0.534060,Sound
79,20.781860,20.944400,0.162540,Transition
80,20.967620,21.315920,0.348300,Sound
81,21.339140,21.362360,0.023220,Transition
82,21.385580,22.755560,1.369980,Sound
83,22.778780,22.802000,0.023220,Transition
84,22.825220,23.010980,0.185760,Sound
