C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Mamao_Kovlisa_Mpkrobelo.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,1.416417,1.416417,Silent
2,1.439637,1.602177,0.162540,Transition
3,1.625397,2.298776,0.673379,Sound
4,2.321995,2.345215,0.023220,Transition
5,2.368435,2.461315,0.092880,Sound
6,2.484535,2.530975,0.046440,Transition
7,2.554195,2.600635,0.046440,Silent
8,2.623855,2.670295,0.046440,Transition
9,2.693515,5.990748,3.297234,Silent
10,6.013968,6.037188,0.023220,Transition
11,6.060408,6.315828,0.255420,Sound
12,6.339048,6.431927,0.092880,Transition
13,6.455147,7.801905,1.346757,Sound
14,7.825125,7.941224,0.116100,Transition
15,7.964444,8.057324,0.092880,Sound
16,8.080544,8.289524,0.208980,Sound
17,8.312744,8.335964,0.023220,Transition
18,8.359184,9.241542,0.882358,Sound
19,9.264762,9.380862,0.116100,Transition
20,9.404082,10.147120,0.743038,Sound
21,10.170340,10.309660,0.139320,Transition
22,10.332880,10.472200,0.139320,Sound
23,10.495420,10.518640,0.023220,Transition
24,10.541860,11.006260,0.464400,Sound
25,11.029480,11.122360,0.092880,Transition
26,11.145580,11.308120,0.162540,Sound
27,11.331340,11.401000,0.069660,Transition
28,11.424220,11.609980,0.185760,Sound
29,11.633200,11.656420,0.023220,Transition
30,11.679640,12.863860,1.184220,Sound
31,12.887080,12.933520,0.046440,Transition
32,12.956740,13.421130,0.464390,Sound
33,13.444350,13.560450,0.116100,Transition
34,13.583670,13.583670,0.000000,Transition
35,13.606890,14.117730,0.510840,Sound
36,14.140950,14.164170,0.023220,Transition
37,14.187390,15.023310,0.835920,Sound
38,15.046530,15.069750,0.023220,Transition
39,15.092970,15.185850,0.092880,Sound
40,15.209070,15.301950,0.092880,Transition
41,15.325170,15.325170,0.000000,Sound
42,15.348390,15.394830,0.046440,Transition
43,15.418050,15.836010,0.417960,Sound
44,15.859230,15.928890,0.069660,Transition
45,15.952110,16.068210,0.116100,Sound
46,16.091430,16.184310,0.092880,Transition
47,16.207530,16.393290,0.185760,Sound
48,16.416510,16.532610,0.116100,Transition
49,16.555830,16.579050,0.023220,Sound
