C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Girs_Ars_Da_Martal.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.208980,0.208980,Silent
2,0.232200,0.255420,0.023220,Transition
3,0.278639,0.673379,0.394739,Sound
4,0.696599,0.719819,0.023220,Transition
5,0.743039,1.230658,0.487619,Sound
6,1.253878,1.277098,0.023220,Transition
7,1.300317,2.159456,0.859138,Sound
8,2.182676,2.205896,0.023220,Transition
9,2.229116,2.623855,0.394739,Sound
10,2.647075,2.716735,0.069660,Transition
11,2.739955,2.763175,0.023220,Sound
12,2.786395,2.856054,0.069660,Transition
13,2.879274,3.018594,0.139320,Sound
14,3.041814,3.088254,0.046440,Transition
15,3.111474,3.297234,0.185760,Sound
16,3.320454,3.343673,0.023220,Transition
17,3.366893,3.877732,0.510839,Sound
18,3.900952,3.924172,0.023220,Transition
19,3.947392,4.922630,0.975238,Sound
20,4.945850,4.969070,0.023220,Transition
21,4.992290,7.453605,2.461315,Sound
22,7.476825,7.732245,0.255420,Transition
23,7.755465,7.871565,0.116100,Sound
24,7.894785,7.941224,0.046440,Transition
25,7.964444,8.126984,0.162540,Sound
26,8.150204,8.219864,0.069660,Transition
27,8.243084,8.591383,0.348299,Sound
28,8.614603,8.637823,0.023220,Transition
29,8.661043,8.846803,0.185760,Sound
30,8.870023,8.939683,0.069660,Transition
31,8.962902,9.102222,0.139320,Sound
32,9.125442,9.148662,0.023220,Transition
33,9.171882,10.054240,0.882358,Sound
34,10.077460,10.170340,0.092880,Transition
35,10.193560,10.402540,0.208980,Sound
36,10.425760,10.495420,0.069660,Transition
37,10.518640,10.820500,0.301860,Sound
38,10.843720,10.890160,0.046440,Transition
39,10.913380,11.586760,0.673380,Sound
40,11.609980,11.633200,0.023220,Transition
41,11.656420,12.004720,0.348300,Sound
42,12.027940,12.097600,0.069660,Transition
43,12.120820,13.049620,0.928800,Sound
44,13.072830,13.119270,0.046440,Transition
45,13.142490,13.351470,0.208980,Sound
46,13.374690,13.467570,0.092880,Transition
47,13.490790,13.606890,0.116100,Silent
48,13.630110,13.676550,0.046440,Transition
49,13.699770,14.001630,0.301860,Sound
50,14.024850,14.117730,0.092880,Transition
51,14.140950,14.140950,0.000000,Sound
52,14.164170,14.233830,0.069660,Transition
53,14.257050,14.558910,0.301860,Sound
54,14.582130,14.651790,0.069660,Transition
55,14.675010,14.953650,0.278640,Sound
56,14.976870,15.000090,0.023220,Transition
57,15.023310,15.116190,0.092880,Sound
58,15.139410,15.185850,0.046440,Transition
59,15.209070,15.627030,0.417960,Sound
60,15.650250,15.673470,0.023220,Transition
61,15.696690,16.044990,0.348300,Sound
62,16.068210,16.091430,0.023220,Transition
63,16.114650,16.648710,0.534060,Sound
64,16.671930,16.764810,0.092880,Transition
65,16.788030,17.252430,0.464400,Sound
66,17.275650,17.345310,0.069660,Transition
67,17.368530,18.088350,0.719820,Sound
68,18.111570,18.158010,0.046440,Transition
69,18.181220,18.599180,0.417960,Sound
70,18.622400,18.645620,0.023220,Transition
