C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Amagldi_Didebit.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.208980,0.208980,Silent
2,0.232200,0.255420,0.023220,Transition
3,0.278639,3.390113,3.111474,Silent
4,3.413333,3.436553,0.023220,Transition
5,3.459773,3.761633,0.301859,Sound
6,3.784853,3.900952,0.116100,Transition
7,3.924172,4.040272,0.116100,Sound
8,4.063492,4.133152,0.069660,Transition
9,4.156372,4.179592,0.023220,Sound
10,4.202812,4.249252,0.046440,Transition
11,4.272472,4.435011,0.162540,Sound
12,4.458231,4.481451,0.023220,Transition
13,4.504671,4.620771,0.116100,Sound
14,4.643991,4.783311,0.139320,Transition
15,4.806531,4.992290,0.185760,Sound
16,5.015510,5.038730,0.023220,Transition
17,5.061950,5.433469,0.371519,Sound
18,5.456689,5.479909,0.023220,Transition
19,5.503129,5.735329,0.232200,Sound
20,5.758549,5.781769,0.023220,Transition
21,5.804989,6.246168,0.441179,Sound
22,6.269388,6.385488,0.116100,Transition
23,6.408707,6.431927,0.023220,Sound
24,6.455147,6.664127,0.208980,Sound
25,6.687347,6.710567,0.023220,Transition
26,6.733787,7.105306,0.371519,Sound
27,7.128526,7.244626,0.116100,Transition
28,7.267846,7.569705,0.301859,Sound
29,7.592925,7.616145,0.023220,Transition
30,7.639365,8.289524,0.650159,Sound
31,8.312744,8.359184,0.046440,Transition
32,8.382404,8.568163,0.185760,Sound
33,8.591383,8.661043,0.069660,Transition
34,8.684263,9.427302,0.743039,Sound
35,9.450522,9.473741,0.023220,Transition
36,9.496961,9.613061,0.116100,Sound
37,9.636281,9.659501,0.023220,Transition
38,9.682721,9.914921,0.232200,Silent
39,9.938141,9.961361,0.023220,Transition
40,9.984580,11.238460,1.253880,Silent
41,11.261680,11.284900,0.023220,Transition
42,11.308120,11.679640,0.371520,Silent
43,11.702860,11.726080,0.023220,Transition
44,11.749300,12.283360,0.534060,Sound
45,12.306580,12.329800,0.023220,Transition
46,12.353020,12.538780,0.185760,Sound
47,12.562000,12.701320,0.139320,Transition
48,12.724540,13.374690,0.650150,Sound
49,13.397910,13.444350,0.046440,Transition
50,13.467570,14.349930,0.882360,Sound
51,14.373150,14.419590,0.046440,Transition
52,14.442810,15.069750,0.626940,Sound
53,15.092970,15.209070,0.116100,Transition
54,15.232290,15.998550,0.766260,Sound
55,16.021770,16.044990,0.023220,Transition
56,16.068210,16.857690,0.789480,Sound
57,16.880910,16.904130,0.023220,Transition
58,16.927350,17.182770,0.255420,Sound
59,17.205990,17.322090,0.116100,Transition
60,17.345310,17.368530,0.023220,Sound
61,17.391750,17.809710,0.417960,Sound
62,17.832930,17.949030,0.116100,Transition
63,17.972250,18.413420,0.441170,Sound
64,18.436640,18.483080,0.046440,Transition
65,18.506300,18.901040,0.394740,Sound
66,18.924260,18.993920,0.069660,Transition
67,19.017140,19.504760,0.487620,Sound
68,19.527980,19.551200,0.023220,Transition
69,19.574420,20.108480,0.534060,Sound
70,20.131700,20.154920,0.023220,Transition
