C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Mrtsamsi.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,3.482993,3.482993,Silent
2,3.506213,3.529433,0.023220,Transition
3,3.552653,3.854512,0.301859,Sound
4,3.877732,3.924172,0.046440,Transition
5,3.947392,4.179592,0.232200,Sound
6,4.202812,4.318912,0.116100,Transition
7,4.342132,4.388571,0.046440,Sound
8,4.411791,4.551111,0.139320,Silent
9,4.574331,4.597551,0.023220,Transition
10,4.620771,5.317370,0.696599,Sound
11,5.340590,5.387029,0.046440,Transition
12,5.410249,6.455147,1.044898,Sound
13,6.478367,6.501587,0.023220,Transition
14,6.524807,6.664127,0.139320,Sound
15,6.687347,6.780227,0.092880,Transition
16,6.803447,7.221406,0.417959,Sound
17,7.244626,7.383946,0.139320,Transition
18,7.407166,7.523265,0.116100,Sound
19,7.546485,7.569705,0.023220,Transition
20,7.592925,7.918005,0.325079,Sound
21,7.941224,8.034104,0.092880,Transition
22,8.057324,10.054240,1.996916,Sound
23,10.077460,10.123900,0.046440,Transition
24,10.147120,12.724540,2.577420,Sound
25,12.747760,12.887080,0.139320,Transition
26,12.910300,13.397910,0.487610,Sound
27,13.421130,13.444350,0.023220,Transition
28,13.467570,13.537230,0.069660,Sound
29,13.560450,13.653330,0.092880,Transition
30,13.676550,13.955190,0.278640,Sound
31,13.978410,14.071290,0.092880,Transition
32,14.094510,14.860770,0.766260,Sound
33,14.883990,14.930430,0.046440,Transition
34,14.953650,15.301950,0.348300,Sound
35,15.325170,15.371610,0.046440,Transition
36,15.394830,15.650250,0.255420,Sound
37,15.673470,15.789570,0.116100,Transition
38,15.812790,16.161090,0.348300,Sound
39,16.184310,16.300410,0.116100,Transition
40,16.323630,17.182770,0.859140,Sound
41,17.205990,17.252430,0.046440,Transition
42,17.275650,18.041910,0.766260,Sound
43,18.065130,18.088350,0.023220,Transition
44,18.111570,18.343760,0.232190,Sound
45,18.366980,18.390200,0.023220,Transition
46,18.413420,18.808160,0.394740,Sound
47,18.831380,18.854600,0.023220,Transition
48,18.877820,19.365440,0.487620,Sound
49,19.388660,19.411880,0.023220,Transition
50,19.435100,19.644080,0.208980,Sound
51,19.667300,19.690520,0.023220,Transition
52,19.713740,20.410340,0.696600,Sound
53,20.433560,20.549660,0.116100,Transition
54,20.572880,20.944400,0.371520,Sound
55,20.967620,21.037280,0.069660,Transition
56,21.060500,22.151840,1.091340,Sound
57,22.175060,22.221500,0.046440,Transition
58,22.244720,23.614690,1.369970,Sound
59,23.637910,23.684350,0.046440,Transition
60,23.707570,23.870110,0.162540,Sound
61,23.893330,23.916550,0.023220,Transition
62,23.939770,24.264850,0.325080,Sound
63,24.288070,24.357730,0.069660,Transition
64,24.380950,24.613150,0.232200,Sound
65,24.636370,24.706030,0.069660,Transition
66,24.729250,25.100770,0.371520,Sound
67,25.123990,25.147210,0.023220,Transition
68,25.170430,25.681270,0.510840,Sound
69,25.704490,25.727710,0.023220,Transition
70,25.750930,25.890250,0.139320,Sound
71,25.913470,25.959910,0.046440,Transition
72,25.983130,27.097690,1.114560,Sound
73,27.120910,27.167350,0.046440,Transition
74,27.190570,27.445990,0.255420,Sound
75,27.469210,27.492430,0.023220,Transition
76,27.515650,27.933610,0.417960,Sound
77,27.956830,28.003270,0.046440,Transition
78,28.026490,28.119370,0.092880,Silent
79,28.142590,28.258690,0.116100,Transition
80,28.281910,28.606980,0.325070,Sound
81,28.630200,28.653420,0.023220,Transition
82,28.676640,28.769520,0.092880,Sound
83,28.792740,28.862400,0.069660,Transition
