C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Mtasa_Zeda.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.487619,0.487619,Silent
2,0.510839,0.534059,0.023220,Transition
3,0.557279,1.323537,0.766259,Sound
4,1.346757,1.416417,0.069660,Transition
5,1.439637,1.695057,0.255420,Sound
6,1.718277,1.834376,0.116100,Transition
7,1.857596,2.066576,0.208980,Sound
8,2.089796,2.182676,0.092880,Transition
9,2.205896,2.205896,0.000000,Sound
10,2.229116,2.391655,0.162540,Transition
11,2.414875,2.461315,0.046440,Silent
12,2.484535,2.600635,0.116100,Transition
13,2.623855,2.739955,0.116100,Sound
14,2.763175,2.809615,0.046440,Transition
15,2.832834,3.250794,0.417959,Sound
16,3.274014,3.366893,0.092880,Transition
17,3.390113,3.506213,0.116100,Sound
18,3.529433,3.622313,0.092880,Transition
19,3.645533,3.691973,0.046440,Silent
20,3.715193,3.738413,0.023220,Transition
21,3.761633,4.992290,1.230658,Sound
22,5.015510,5.061950,0.046440,Transition
23,5.085170,5.387029,0.301859,Sound
24,5.410249,5.642449,0.232200,Transition
25,5.665669,6.199728,0.534059,Sound
26,6.222948,6.246168,0.023220,Transition
27,6.269388,6.408707,0.139320,Sound
28,6.431927,6.524807,0.092880,Transition
29,6.548027,6.548027,0.000000,Sound
30,6.571247,6.617687,0.046440,Transition
31,6.640907,7.430385,0.789478,Sound
32,7.453605,7.523265,0.069660,Transition
33,7.546485,8.870023,1.323537,Sound
34,8.893243,9.009342,0.116100,Transition
35,9.032562,9.148662,0.116100,Sound
36,9.171882,9.241542,0.069660,Sound
37,9.264762,9.380862,0.116100,Sound
38,9.404082,9.589841,0.185760,Transition
39,9.613061,9.682721,0.069660,Sound
40,9.705941,9.798821,0.092880,Transition
41,9.822041,10.332880,0.510839,Sound
42,10.356100,10.448980,0.092880,Transition
43,10.472200,10.657960,0.185760,Sound
44,10.681180,10.774060,0.092880,Transition
45,10.797280,10.797280,0.000000,Sound
46,10.820500,10.890160,0.069660,Transition
47,10.913380,11.308120,0.394740,Sound
48,11.331340,11.424220,0.092880,Transition
49,11.447440,12.213700,0.766260,Sound
50,12.236920,12.306580,0.069660,Transition
51,12.329800,12.701320,0.371520,Sound
52,12.724540,12.770980,0.046440,Transition
53,12.794200,13.328250,0.534050,Sound
54,13.351470,13.421130,0.069660,Transition
55,13.444350,14.187390,0.743040,Sound
56,14.210610,14.257050,0.046440,Transition
57,14.280270,14.396370,0.116100,Sound
58,14.419590,14.535690,0.116100,Transition
59,14.558910,14.628570,0.069660,Sound
60,14.651790,14.883990,0.232200,Sound
61,14.907210,14.930430,0.023220,Transition
62,14.953650,15.278730,0.325080,Sound
63,15.301950,15.325170,0.023220,Transition
64,15.348390,16.300410,0.952020,Sound
65,16.323630,16.370070,0.046440,Transition
66,16.393290,17.066670,0.673380,Sound
67,17.089890,17.136330,0.046440,Transition
68,17.159550,17.879370,0.719820,Sound
69,17.902590,17.972250,0.069660,Transition
70,17.995470,19.063580,1.068110,Sound
71,19.086800,19.133240,0.046440,Transition
72,19.156460,20.085260,0.928800,Sound
73,20.108480,20.224580,0.116100,Transition
74,20.247800,20.294240,0.046440,Sound
75,20.317460,20.456780,0.139320,Silent
76,20.480000,20.503220,0.023220,Transition
77,20.526440,20.828300,0.301860,Sound
78,20.851520,20.967620,0.116100,Transition
79,20.990840,21.269480,0.278640,Sound
80,21.292700,21.362360,0.069660,Transition
81,21.385580,21.733880,0.348300,Sound
82,21.757100,21.849980,0.092880,Transition
83,21.873200,22.151840,0.278640,Sound
84,22.175060,22.291160,0.116100,Transition
85,22.314380,22.407260,0.092880,Sound
86,22.430480,23.498590,1.068110,Sound
87,23.521810,23.591470,0.069660,Transition
88,23.614690,24.520270,0.905580,Sound
89,24.543490,24.566710,0.023220,Transition
90,24.589930,24.752470,0.162540,Sound
91,24.775690,24.798910,0.023220,Transition
92,24.822130,25.309750,0.487620,Sound
93,25.332970,25.472290,0.139320,Transition
94,25.495510,26.168890,0.673380,Sound
95,26.192110,26.284990,0.092880,Transition
96,26.308210,26.540410,0.232200,Sound
97,26.563630,26.633290,0.069660,Transition
98,26.656510,27.097690,0.441180,Sound
99,27.120910,27.190570,0.069660,Transition
100,27.213790,27.469210,0.255420,Sound
101,27.492430,27.608530,0.116100,Transition
102,27.631750,27.631750,0.000000,Transition
103,27.654970,27.887170,0.232200,Sound
104,27.910390,27.933610,0.023220,Transition
105,27.956830,28.189030,0.232200,Sound
106,28.212250,28.328350,0.116100,Transition
107,28.351570,28.583760,0.232190,Sound
108,28.606980,28.630200,0.023220,Transition
109,28.653420,29.117820,0.464400,Sound
110,29.141040,29.210700,0.069660,Transition
111,29.233920,29.280360,0.046440,Sound
112,29.303580,29.419680,0.116100,Transition
113,29.442900,29.582220,0.139320,Sound
114,29.605440,29.675100,0.069660,Transition
115,29.698320,30.093060,0.394740,Sound
116,30.116280,30.162720,0.046440,Transition
117,30.185940,30.557460,0.371520,Sound
118,30.580680,30.696780,0.116100,Transition
119,30.720000,30.975420,0.255420,Sound
120,30.998640,31.068300,0.069660,Transition
121,31.091520,31.997100,0.905580,Sound
122,32.020320,32.066760,0.046440,Transition
123,32.089980,32.159640,0.069660,Sound
124,32.182860,32.252520,0.069660,Transition
125,32.275740,32.391840,0.116100,Sound
126,32.415060,32.507940,0.092880,Transition
127,32.531160,32.949120,0.417960,Sound
128,32.972340,33.018780,0.046440,Transition
129,33.042000,33.506400,0.464400,Sound
130,33.529620,33.552830,0.023210,Transition
131,33.576050,33.715370,0.139320,Sound
132,33.738590,33.761810,0.023220,Transition
133,33.785030,33.947570,0.162540,Sound
134,33.970790,34.017230,0.046440,Transition
135,34.040450,34.110110,0.069660,Silent
136,34.133330,34.156550,0.023220,Transition
137,34.179770,35.085350,0.905580,Sound
138,35.108570,35.155010,0.046440,Transition
139,35.178230,35.433650,0.255420,Sound
140,35.456870,35.526530,0.069660,Transition
141,35.549750,35.758730,0.208980,Sound
142,35.781950,35.851610,0.069660,Transition
143,35.874830,36.571430,0.696600,Sound
144,36.594650,36.664310,0.069660,Transition
145,36.687530,36.989390,0.301860,Sound
146,37.012610,37.128710,0.116100,Transition
147,37.151930,37.151930,0.000000,Transition
148,37.175150,37.662770,0.487620,Sound
149,37.685990,37.778870,0.092880,Transition
150,37.802090,37.894970,0.092880,Sound
151,37.918190,38.011070,0.092880,Transition
152,38.034290,38.034290,0.000000,Sound
153,38.057510,38.080730,0.023220,Transition
154,38.103950,38.312930,0.208980,Sound
155,38.336150,38.429030,0.092880,Transition
156,38.452250,38.800540,0.348290,Sound
157,38.823760,38.846980,0.023220,Transition
158,38.870200,39.079180,0.208980,Sound
159,39.102400,39.172060,0.069660,Transition
160,39.195280,39.334600,0.139320,Sound
161,39.357820,39.427480,0.069660,Transition
162,39.450700,40.077640,0.626940,Sound
163,40.100860,40.124080,0.023220,Transition
164,40.147300,40.216960,0.069660,Sound
165,40.240180,40.286620,0.046440,Transition
166,40.309840,40.983220,0.673380,Sound
167,41.006440,41.076100,0.069660,Transition
168,41.099320,42.492520,1.393200,Sound
169,42.515740,42.538960,0.023220,Transition
170,42.562180,42.933700,0.371520,Sound
171,42.956920,43.049800,0.092880,Transition
172,43.073020,44.164350,1.091330,Sound
173,44.187570,44.280450,0.092880,Transition
174,44.303670,44.559090,0.255420,Sound
175,44.582310,44.675190,0.092880,Transition
176,44.698410,44.977050,0.278640,Sound
177,45.000270,45.093150,0.092880,Transition
178,45.116370,45.487890,0.371520,Sound
