C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Kriste_Agdga.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.069660,0.069660,Silent
2,0.092880,0.116100,0.023220,Transition
3,0.139320,0.441179,0.301859,Sound
4,0.464399,0.487619,0.023220,Transition
5,0.510839,7.801905,7.291066,Silent
6,7.825125,7.848345,0.023220,Transition
7,7.871565,8.568163,0.696599,Sound
8,8.591383,8.661043,0.069660,Transition
9,8.684263,8.753923,0.069660,Sound
10,8.777143,8.893243,0.116100,Transition
11,8.916463,8.962902,0.046440,Sound
12,8.986122,9.032562,0.046440,Silent
13,9.055782,9.079002,0.023220,Transition
14,9.102222,13.026400,3.924178,Silent
15,13.049620,13.119270,0.069650,Transition
16,13.142490,13.328250,0.185760,Sound
17,13.351470,13.374690,0.023220,Transition
18,13.397910,13.583670,0.185760,Sound
19,13.606890,13.630110,0.023220,Transition
20,13.653330,13.815870,0.162540,Sound
21,13.839090,13.978410,0.139320,Transition
22,14.001630,18.181220,4.179590,Silent
23,18.204440,18.227660,0.023220,Transition
24,18.250880,19.922720,1.671840,Sound
25,19.945940,19.969160,0.023220,Transition
26,19.992380,20.688980,0.696600,Sound
27,20.712200,20.758640,0.046440,Transition
28,20.781860,21.710660,0.928800,Sound
29,21.733880,21.757100,0.023220,Transition
30,21.780320,23.359270,1.578950,Sound
31,23.382490,23.405710,0.023220,Transition
32,23.428930,24.032650,0.603720,Sound
33,24.055870,24.102310,0.046440,Transition
34,24.125530,24.357730,0.232200,Sound
35,24.380950,24.404170,0.023220,Transition
36,24.427390,24.729250,0.301860,Sound
37,24.752470,24.798910,0.046440,Transition
38,24.822130,25.263310,0.441180,Sound
39,25.286530,25.402630,0.116100,Transition
40,25.425850,25.565170,0.139320,Sound
41,25.588390,25.704490,0.116100,Transition
42,25.727710,26.772610,1.044900,Sound
43,26.795830,26.865490,0.069660,Transition
44,26.888710,27.051250,0.162540,Sound
45,27.074470,27.190570,0.116100,Transition
46,27.213790,27.260230,0.046440,Sound
47,27.283450,28.212250,0.928800,Sound
48,28.235470,28.351570,0.116100,Transition
49,28.374790,28.955280,0.580490,Sound
50,28.978500,29.210700,0.232200,Transition
51,29.233920,29.350020,0.116100,Sound
52,29.373240,29.419680,0.046440,Transition
53,29.442900,29.489340,0.046440,Sound
54,29.512560,29.535780,0.023220,Transition
55,29.559000,30.348480,0.789480,Sound
56,30.371700,30.418140,0.046440,Transition
57,30.441360,30.534240,0.092880,Sound
58,30.557460,30.673560,0.116100,Transition
59,30.696780,31.532700,0.835920,Sound
60,31.555920,31.625580,0.069660,Transition
61,31.648800,31.741680,0.092880,Sound
62,31.764900,31.811340,0.046440,Transition
63,31.834560,32.113200,0.278640,Sound
64,32.136420,32.206080,0.069660,Transition
65,32.229300,32.322180,0.092880,Sound
66,32.345400,32.391840,0.046440,Transition
67,32.415060,32.670480,0.255420,Sound
68,32.693700,32.740140,0.046440,Transition
69,32.763360,33.042000,0.278640,Sound
70,33.065220,33.134880,0.069660,Transition
71,33.158100,33.599270,0.441170,Sound
72,33.622490,33.668930,0.046440,Transition
73,33.692150,33.994010,0.301860,Sound
74,34.017230,34.133330,0.116100,Transition
75,34.156550,34.435190,0.278640,Sound
76,34.458410,34.551290,0.092880,Transition
77,34.574510,34.690610,0.116100,Sound
78,34.713830,34.760270,0.046440,Transition
79,34.783490,34.876370,0.092880,Sound
80,34.899590,34.992470,0.092880,Transition
81,35.015690,35.015690,0.000000,Sound
82,35.038910,35.062130,0.023220,Transition
83,35.085350,35.735510,0.650160,Sound
84,35.758730,35.828390,0.069660,Transition
85,35.851610,35.874830,0.023220,Sound
86,35.898050,35.990930,0.092880,Transition
87,36.014150,36.594650,0.580500,Sound
88,36.617870,36.687530,0.069660,Transition
89,36.710750,37.082270,0.371520,Sound
90,37.105490,37.221590,0.116100,Transition
91,37.244810,37.314470,0.069660,Sound
92,37.337690,37.871750,0.534060,Silent
93,37.894970,37.918190,0.023220,Transition
94,37.941410,39.845440,1.904030,Sound
95,39.868660,39.915100,0.046440,Transition
96,39.938320,40.727800,0.789480,Sound
97,40.751020,40.913560,0.162540,Transition
98,40.936780,41.563720,0.626940,Sound
99,41.586940,41.656600,0.069660,Transition
100,41.679820,42.213880,0.534060,Sound
101,42.237100,42.260320,0.023220,Transition
102,42.283540,43.514200,1.230660,Sound
103,43.537420,43.630300,0.092880,Transition
104,43.653520,43.839270,0.185750,Sound
105,43.862490,43.932150,0.069660,Transition
106,43.955370,44.303670,0.348300,Sound
107,44.326890,44.419770,0.092880,Transition
108,44.442990,47.531250,3.088260,Sound
109,47.554470,47.577690,0.023220,Transition
110,47.600910,49.876460,2.275550,Silent
111,49.899680,49.922900,0.023220,Transition
112,49.946120,50.178320,0.232200,Sound
113,50.201540,50.271200,0.069660,Transition
114,50.294420,53.847080,3.552660,Silent
115,53.870300,53.893520,0.023220,Transition
116,53.916740,54.195370,0.278630,Sound
117,54.218590,54.241810,0.023220,Transition
118,54.265030,54.427570,0.162540,Sound
119,54.450790,54.520450,0.069660,Transition
120,54.543670,54.636550,0.092880,Sound
121,54.659770,54.729430,0.069660,Transition
122,54.752650,54.799090,0.046440,Silent
123,54.822310,54.845530,0.023220,Transition
124,54.868750,55.217050,0.348300,Sound
125,55.240270,55.263490,0.023220,Transition
126,55.286710,55.402810,0.116100,Sound
127,55.426030,55.495690,0.069660,Transition
128,55.518910,59.280540,3.761630,Silent
129,59.303760,59.326980,0.023220,Transition
130,59.350200,60.371880,1.021680,Sound
131,60.395100,60.534420,0.139320,Transition
132,60.557640,60.952380,0.394740,Sound
133,60.975600,60.998820,0.023220,Transition
134,61.022040,61.184580,0.162540,Sound
135,61.207800,61.277460,0.069660,Transition
136,61.300680,61.857960,0.557280,Sound
