C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Tserilta_Mier_Sjulisata.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.603719,0.603719,Silent
2,0.626939,0.650159,0.023220,Transition
3,0.673379,1.160998,0.487619,Sound
4,1.184218,1.253878,0.069660,Transition
5,1.277098,1.695057,0.417959,Sound
6,1.718277,1.741497,0.023220,Transition
7,1.764717,1.950476,0.185760,Sound
8,1.973696,2.089796,0.116100,Transition
9,2.113016,2.577415,0.464399,Sound
10,2.600635,2.809615,0.208980,Transition
11,2.832834,2.879274,0.046440,Sound
12,2.902494,2.995374,0.092880,Transition
13,3.018594,3.111474,0.092880,Silent
14,3.134694,3.157914,0.023220,Transition
15,3.181134,3.784853,0.603719,Sound
16,3.808073,3.831293,0.023220,Transition
17,3.854512,4.527891,0.673379,Sound
18,4.551111,4.597551,0.046440,Transition
19,4.620771,5.108390,0.487619,Sound
20,5.131610,5.178050,0.046440,Transition
21,5.201270,6.037188,0.835918,Sound
22,6.060408,6.083628,0.023220,Transition
23,6.106848,6.455147,0.348299,Sound
24,6.478367,6.524807,0.046440,Transition
25,6.548027,7.058866,0.510839,Sound
26,7.082086,7.128526,0.046440,Transition
27,7.151746,7.616145,0.464399,Sound
28,7.639365,7.685805,0.046440,Transition
29,7.709025,8.196644,0.487619,Sound
30,8.219864,8.289524,0.069660,Transition
31,8.312744,9.195102,0.882358,Sound
32,9.218322,9.241542,0.023220,Transition
33,9.264762,9.450522,0.185760,Sound
34,9.473741,9.496961,0.023220,Transition
35,9.520181,9.891701,0.371519,Sound
36,9.914921,9.984580,0.069660,Transition
37,10.007800,10.634740,0.626940,Sound
38,10.657960,10.681180,0.023220,Transition
39,10.704400,11.099140,0.394740,Sound
40,11.122360,11.145580,0.023220,Transition
41,11.168800,11.842180,0.673380,Sound
42,11.865400,11.911840,0.046440,Transition
43,11.935060,12.120820,0.185760,Sound
44,12.144040,12.236920,0.092880,Transition
45,12.260140,14.396370,2.136230,Sound
46,14.419590,14.512470,0.092880,Transition
47,14.535690,15.232290,0.696600,Sound
48,15.255510,15.278730,0.023220,Transition
49,15.301950,15.998550,0.696600,Sound
50,16.021770,16.114650,0.092880,Transition
51,16.137870,16.161090,0.023220,Sound
52,16.184310,16.277190,0.092880,Transition
53,16.300410,17.159550,0.859140,Sound
54,17.182770,17.205990,0.023220,Transition
55,17.229210,17.647170,0.417960,Sound
56,17.670390,17.763270,0.092880,Transition
57,17.786490,17.879370,0.092880,Sound
58,17.902590,17.995470,0.092880,Transition
59,18.018690,18.181220,0.162530,Sound
60,18.204440,18.274100,0.069660,Transition
61,18.297320,19.110020,0.812700,Sound
62,19.133240,19.272560,0.139320,Transition
63,19.295780,20.363900,1.068120,Sound
64,20.387120,20.503220,0.116100,Transition
65,20.526440,20.967620,0.441180,Sound
66,20.990840,21.060500,0.069660,Transition
67,21.083720,21.292700,0.208980,Sound
68,21.315920,21.548120,0.232200,Transition
69,21.571340,22.082180,0.510840,Sound
70,22.105400,22.128620,0.023220,Transition
71,22.151840,22.825220,0.673380,Sound
72,22.848440,22.941320,0.092880,Transition
73,22.964540,23.545030,0.580490,Sound
74,23.568250,23.591470,0.023220,Transition
75,23.614690,24.055870,0.441180,Sound
76,24.079090,24.171970,0.092880,Transition
77,24.195190,25.472290,1.277100,Sound
78,25.495510,25.681270,0.185760,Transition
79,25.704490,25.959910,0.255420,Silent
80,25.983130,26.122450,0.139320,Transition
81,26.145670,26.424310,0.278640,Sound
82,26.447530,26.540410,0.092880,Transition
83,26.563630,26.842270,0.278640,Sound
84,26.865490,26.981590,0.116100,Transition
85,27.004810,27.120910,0.116100,Sound
86,27.144130,27.306670,0.162540,Transition
87,27.329890,27.492430,0.162540,Silent
88,27.515650,27.538870,0.023220,Transition
89,27.562090,27.724630,0.162540,Sound
90,27.747850,27.910390,0.162540,Transition
91,27.933610,28.142590,0.208980,Sound
92,28.165810,28.281910,0.116100,Transition
93,28.305130,28.444440,0.139310,Sound
94,28.467660,28.606980,0.139320,Transition
95,28.630200,29.048160,0.417960,Sound
96,29.071380,29.164260,0.092880,Transition
97,29.187480,29.350020,0.162540,Sound
98,29.373240,29.419680,0.046440,Transition
99,29.442900,29.930520,0.487620,Sound
