C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Nateli_Natlisagan.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.859138,0.859138,Silent
2,0.882358,0.928798,0.046440,Transition
3,0.952018,1.044898,0.092880,Sound
4,1.068118,1.207438,0.139320,Transition
5,1.230658,1.439637,0.208980,Sound
6,1.462857,1.486077,0.023220,Transition
7,1.509297,2.205896,0.696599,Sound
8,2.229116,2.252336,0.023220,Transition
9,2.275556,2.809615,0.534059,Sound
10,2.832834,2.879274,0.046440,Transition
11,2.902494,3.227574,0.325079,Sound
12,3.250794,3.320454,0.069660,Transition
13,3.343673,3.366893,0.023220,Silent
14,3.390113,3.413333,0.023220,Transition
15,3.436553,3.993832,0.557279,Sound
16,4.017052,4.063492,0.046440,Transition
17,4.086712,4.643991,0.557279,Sound
18,4.667211,4.806531,0.139320,Transition
19,4.829751,5.456689,0.626939,Sound
20,5.479909,5.503129,0.023220,Transition
21,5.526349,5.921088,0.394739,Sound
22,5.944308,5.967528,0.023220,Transition
23,5.990748,6.176508,0.185760,Sound
24,6.199728,6.246168,0.046440,Transition
25,6.269388,6.455147,0.185760,Sound
26,6.478367,6.594467,0.116100,Transition
27,6.617687,6.803447,0.185760,Silent
28,6.826667,6.849887,0.023220,Transition
29,6.873107,8.753923,1.880816,Silent
30,8.777143,8.800363,0.023220,Transition
31,8.823583,9.380862,0.557279,Silent
32,9.404082,9.427302,0.023220,Transition
33,9.450522,10.100680,0.650158,Sound
34,10.123900,10.147120,0.023220,Transition
35,10.170340,10.286440,0.116100,Silent
36,10.309660,10.448980,0.139320,Transition
37,10.472200,10.820500,0.348300,Sound
38,10.843720,10.936600,0.092880,Transition
39,10.959820,12.306580,1.346760,Sound
40,12.329800,12.399460,0.069660,Transition
41,12.422680,12.724540,0.301860,Silent
42,12.747760,12.910300,0.162540,Transition
43,12.933520,13.235370,0.301850,Sound
44,13.258590,13.397910,0.139320,Transition
45,13.421130,14.001630,0.580500,Sound
46,14.024850,14.094510,0.069660,Transition
47,14.117730,14.489250,0.371520,Sound
48,14.512470,14.605350,0.092880,Transition
49,14.628570,14.860770,0.232200,Sound
50,14.883990,14.930430,0.046440,Transition
51,14.953650,15.580590,0.626940,Sound
52,15.603810,15.719910,0.116100,Transition
53,15.743130,15.766350,0.023220,Sound
54,15.789570,17.043450,1.253880,Sound
55,17.066670,17.159550,0.092880,Transition
56,17.182770,17.182770,0.000000,Sound
57,17.205990,17.275650,0.069660,Transition
58,17.298870,17.740050,0.441180,Sound
59,17.763270,17.879370,0.116100,Transition
60,17.902590,17.972250,0.069660,Sound
61,17.995470,18.575960,0.580490,Sound
62,18.599180,18.622400,0.023220,Transition
63,18.645620,19.760180,1.114560,Sound
64,19.783400,19.899500,0.116100,Transition
65,19.922720,20.015600,0.092880,Sound
66,20.038820,20.108480,0.069660,Transition
67,20.131700,20.340680,0.208980,Sound
68,20.363900,20.433560,0.069660,Transition
69,20.456780,20.712200,0.255420,Sound
70,20.735420,20.805080,0.069660,Transition
71,20.828300,21.130160,0.301860,Sound
72,21.153380,21.199820,0.046440,Transition
73,21.223040,21.478460,0.255420,Sound
74,21.501680,21.548120,0.046440,Transition
75,21.571340,21.780320,0.208980,Sound
76,21.803540,21.873200,0.069660,Transition
77,21.896420,22.128620,0.232200,Sound
78,22.151840,22.244720,0.092880,Transition
79,22.267940,22.476920,0.208980,Sound
80,22.500140,22.569800,0.069660,Transition
81,22.593020,23.614690,1.021670,Sound
82,23.637910,23.777230,0.139320,Transition
83,23.800450,24.055870,0.255420,Silent
84,24.079090,24.102310,0.023220,Transition
85,24.125530,24.288070,0.162540,Silent
86,24.311290,24.380950,0.069660,Transition
87,24.404170,24.845350,0.441180,Sound
88,24.868570,24.938230,0.069660,Transition
89,24.961450,25.402630,0.441180,Sound
90,25.425850,25.472290,0.046440,Transition
91,25.495510,27.004810,1.509300,Sound
92,27.028030,27.051250,0.023220,Transition
93,27.074470,27.260230,0.185760,Sound
94,27.283450,27.306670,0.023220,Transition
95,27.329890,27.794290,0.464400,Sound
96,27.817510,27.840730,0.023220,Transition
97,27.863950,28.908840,1.044890,Sound
98,28.932060,29.048160,0.116100,Transition
99,29.071380,29.071380,0.000000,Sound
100,29.094600,29.187480,0.092880,Transition
101,29.210700,29.350020,0.139320,Sound
102,29.373240,29.419680,0.046440,Transition
103,29.442900,29.628660,0.185760,Sound
104,29.651880,29.721540,0.069660,Transition
105,29.744760,29.837640,0.092880,Sound
106,29.860860,29.976960,0.116100,Transition
107,30.000180,30.394920,0.394740,Sound
108,30.418140,30.603900,0.185760,Transition
109,30.627120,31.579140,0.952020,Sound
110,31.602360,31.625580,0.023220,Transition
111,31.648800,32.600820,0.952020,Sound
112,32.624040,32.763360,0.139320,Transition
113,32.786580,33.761810,0.975230,Sound
114,33.785030,33.901130,0.116100,Transition
115,33.924350,34.202990,0.278640,Sound
116,34.226210,34.295870,0.069660,Transition
117,34.319090,34.504850,0.185760,Sound
118,34.528070,34.644170,0.116100,Transition
119,34.667390,34.806710,0.139320,Sound
120,34.829930,34.899590,0.069660,Transition
121,34.922810,35.108570,0.185760,Sound
122,35.131790,35.155010,0.023220,Transition
123,35.178230,36.223130,1.044900,Sound
124,36.246350,36.269570,0.023220,Transition
125,36.292790,36.524990,0.232200,Sound
126,36.548210,36.664310,0.116100,Transition
127,36.687530,36.757190,0.069660,Sound
128,36.780410,37.314470,0.534060,Sound
129,37.337690,37.360910,0.023220,Transition
130,37.384130,38.289710,0.905580,Sound
131,38.312930,38.452250,0.139320,Transition
132,38.475470,38.568350,0.092880,Sound
133,38.591570,38.661220,0.069650,Silent
134,38.684440,38.707660,0.023220,Transition
135,38.730880,39.311380,0.580500,Sound
136,39.334600,39.381040,0.046440,Transition
137,39.404260,39.845440,0.441180,Sound
138,39.868660,39.938320,0.069660,Transition
139,39.961540,40.402720,0.441180,Sound
140,40.425940,40.542040,0.116100,Transition
141,40.565260,41.029660,0.464400,Sound
142,41.052880,41.145760,0.092880,Transition
143,41.168980,41.656600,0.487620,Sound
144,41.679820,41.749480,0.069660,Transition
145,41.772700,42.213880,0.441180,Sound
146,42.237100,42.329980,0.092880,Transition
147,42.353200,42.353200,0.000000,Sound
148,42.376420,42.422860,0.046440,Transition
149,42.446080,43.421320,0.975240,Sound
150,43.444540,43.490980,0.046440,Transition
151,43.514200,44.094690,0.580490,Silent
152,44.117910,44.419770,0.301860,Transition
153,44.442990,45.023490,0.580500,Sound
154,45.046710,45.139590,0.092880,Transition
155,45.162810,45.673650,0.510840,Sound
156,45.696870,45.929070,0.232200,Transition
157,45.952290,47.043630,1.091340,Sound
158,47.066850,47.182950,0.116100,Transition
159,47.206170,47.275830,0.069660,Sound
160,47.299050,47.438370,0.139320,Sound
161,47.461590,47.554470,0.092880,Transition
162,47.577690,47.786670,0.208980,Sound
163,47.809890,47.949210,0.139320,Transition
164,47.972430,48.878010,0.905580,Sound
165,48.901220,48.994100,0.092880,Transition
166,49.017320,49.365620,0.348300,Sound
167,49.388840,49.458500,0.069660,Transition
168,49.481720,49.713920,0.232200,Sound
169,49.737140,49.853240,0.116100,Transition
170,49.876460,49.946120,0.069660,Sound
171,49.969340,50.967800,0.998460,Sound
172,50.991020,51.014240,0.023220,Transition
173,51.037460,51.223220,0.185760,Sound
174,51.246440,51.362540,0.116100,Transition
175,51.385760,52.035920,0.650160,Sound
176,52.059140,52.221680,0.162540,Transition
177,52.244900,52.569980,0.325080,Sound
178,52.593200,52.686080,0.092880,Transition
179,52.709300,52.709300,0.000000,Sound
180,52.732520,52.778960,0.046440,Transition
181,52.802180,53.080820,0.278640,Sound
182,53.104040,53.196920,0.092880,Transition
183,53.220140,53.220140,0.000000,Sound
184,53.243360,53.313020,0.069660,Transition
185,53.336240,54.265030,0.928790,Sound
186,54.288250,54.381130,0.092880,Transition
187,54.404350,54.752650,0.348300,Sound
188,54.775870,54.891970,0.116100,Transition
189,54.915190,54.915190,0.000000,Transition
190,54.938410,55.031290,0.092880,Sound
191,55.054510,55.147390,0.092880,Transition
192,55.170610,55.542130,0.371520,Sound
193,55.565350,55.588570,0.023220,Transition
194,55.611790,55.867210,0.255420,Sound
195,55.890430,55.913650,0.023220,Transition
196,55.936870,56.192290,0.255420,Sound
197,56.215510,56.261950,0.046440,Transition
198,56.285170,56.633470,0.348300,Sound
199,56.656690,56.772790,0.116100,Transition
200,56.796010,56.865670,0.069660,Sound
201,56.888890,57.051430,0.162540,Transition
202,57.074650,57.190750,0.116100,Sound
203,57.213970,57.306850,0.092880,Transition
204,57.330070,57.678370,0.348300,Sound
205,57.701590,57.748030,0.046440,Transition
206,57.771250,58.978690,1.207440,Sound
207,59.001910,59.118010,0.116100,Transition
208,59.141220,59.187660,0.046440,Sound
209,59.210880,59.675280,0.464400,Silent
210,59.698500,59.721720,0.023220,Transition
211,59.744940,61.323900,1.578960,Sound
212,61.347120,61.486440,0.139320,Transition
213,61.509660,62.020500,0.510840,Sound
214,62.043720,62.206260,0.162540,Transition
215,62.229480,64.063860,1.834380,Sound
216,64.087080,64.110300,0.023220,Transition
217,64.133520,64.621130,0.487610,Sound
218,64.644350,64.714010,0.069660,Transition
219,64.737230,65.224850,0.487620,Sound
220,65.248070,65.317730,0.069660,Transition
221,65.340950,66.200090,0.859140,Sound
222,66.223310,66.292970,0.069660,Transition
223,66.316190,66.339410,0.023220,Sound
224,66.362630,66.409070,0.046440,Transition
225,66.432290,66.664490,0.232200,Sound
226,66.687710,66.780590,0.092880,Transition
227,66.803810,66.803810,0.000000,Sound
228,66.827030,66.850250,0.023220,Transition
229,66.873470,67.291430,0.417960,Sound
230,67.314650,67.361090,0.046440,Transition
231,67.384310,68.080910,0.696600,Sound
232,68.104130,68.243450,0.139320,Transition
233,68.266670,68.336330,0.069660,Sound
234,68.359550,68.870390,0.510840,Sound
235,68.893610,68.986490,0.092880,Transition
236,69.009710,69.172250,0.162540,Sound
237,69.195470,69.265130,0.069660,Transition
238,69.288350,69.520540,0.232190,Sound
239,69.543760,69.613420,0.069660,Transition
240,69.636640,70.008160,0.371520,Sound
241,70.031380,70.217140,0.185760,Transition
242,70.240360,70.588660,0.348300,Silent
243,70.611880,70.681540,0.069660,Transition
244,70.704760,71.354920,0.650160,Sound
245,71.378140,71.540680,0.162540,Transition
246,71.563900,71.610340,0.046440,Silent
247,71.633560,71.772880,0.139320,Transition
248,71.796100,72.144400,0.348300,Sound
249,72.167620,72.283720,0.116100,Transition
250,72.306940,72.539140,0.232200,Sound
251,72.562360,72.632020,0.069660,Transition
252,72.655240,74.210980,1.555740,Sound
253,74.234200,74.257420,0.023220,Transition
254,74.280640,74.489620,0.208980,Sound
255,74.512830,74.675370,0.162540,Transition
256,74.698590,76.207890,1.509300,Sound
257,76.231110,76.254330,0.023220,Transition
258,76.277550,76.509750,0.232200,Sound
259,76.532970,76.556190,0.023220,Transition
260,76.579410,77.368890,0.789480,Sound
261,77.392110,77.484990,0.092880,Transition
262,77.508210,77.995830,0.487620,Sound
263,78.019050,78.111930,0.092880,Transition
264,78.135150,78.181590,0.046440,Sound
265,78.204810,78.344130,0.139320,Transition
266,78.367350,78.715650,0.348300,Silent
267,78.738870,78.808530,0.069660,Transition
268,78.831750,79.226490,0.394740,Sound
269,79.249710,79.296150,0.046440,Transition
270,79.319370,79.969520,0.650150,Sound
271,79.992740,80.085620,0.092880,Transition
272,80.108840,80.248160,0.139320,Sound
273,80.271380,80.317820,0.046440,Transition
274,80.341040,80.828660,0.487620,Sound
275,80.851880,80.898320,0.046440,Transition
276,80.921540,81.711020,0.789480,Sound
277,81.734240,81.803900,0.069660,Transition
278,81.827120,81.989660,0.162540,Sound
279,82.012880,82.059320,0.046440,Transition
280,82.082540,82.337960,0.255420,Silent
281,82.361180,82.546940,0.185760,Transition
282,82.570160,82.825580,0.255420,Sound
283,82.848800,82.872020,0.023220,Transition
284,82.895240,83.615060,0.719820,Sound
285,83.638280,83.684720,0.046440,Transition
286,83.707940,83.870480,0.162540,Sound
287,83.893700,83.986580,0.092880,Transition
288,84.009800,84.845710,0.835910,Sound
289,84.868930,84.985030,0.116100,Transition
290,85.008250,85.170790,0.162540,Sound
291,85.194010,85.263670,0.069660,Transition
292,85.286890,85.519090,0.232200,Sound
293,85.542310,85.565530,0.023220,Transition
294,85.588750,86.192470,0.603720,Sound
295,86.215690,86.238910,0.023220,Transition
296,86.262130,86.633650,0.371520,Sound
297,86.656870,86.703310,0.046440,Transition
298,86.726530,88.026850,1.300320,Sound
299,88.050070,88.096510,0.046440,Transition
300,88.119730,88.235830,0.116100,Sound
301,88.259050,88.398370,0.139320,Transition
302,88.421590,88.909210,0.487620,Sound
303,88.932430,88.955650,0.023220,Transition
304,88.978870,89.768350,0.789480,Sound
305,89.791570,89.907660,0.116090,Transition
306,89.930880,89.977320,0.046440,Sound
307,90.000540,90.093420,0.092880,Silent
308,90.116640,90.139860,0.023220,Transition
309,90.163080,90.418500,0.255420,Sound
310,90.441720,90.511380,0.069660,Transition
311,90.534600,91.022220,0.487620,Sound
312,91.045440,91.115100,0.069660,Transition
313,91.138320,91.509840,0.371520,Sound
314,91.533060,91.579500,0.046440,Transition
315,91.602720,91.718820,0.116100,Sound
316,91.742040,91.881360,0.139320,Transition
317,91.904580,92.276100,0.371520,Sound
318,92.299320,92.322540,0.023220,Transition
319,92.345760,92.531520,0.185760,Sound
320,92.554740,92.601180,0.046440,Transition
321,92.624400,92.879820,0.255420,Sound
322,92.903040,93.019140,0.116100,Transition
323,93.042360,93.042360,0.000000,Sound
324,93.065580,93.135240,0.069660,Transition
325,93.158460,93.646080,0.487620,Sound
326,93.669300,93.785400,0.116100,Transition
327,93.808620,93.901500,0.092880,Sound
328,93.924720,94.412340,0.487620,Silent
329,94.435560,94.598100,0.162540,Transition
330,94.621320,95.503670,0.882350,Sound
331,95.526890,95.619770,0.092880,Transition
332,95.642990,95.944850,0.301860,Sound
