C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Gvakvs_Uplisa_Mimart.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.069660,0.069660,Silent
2,0.092880,0.116100,0.023220,Transition
3,0.139320,0.255420,0.116100,Sound
4,0.278639,0.301859,0.023220,Transition
5,0.325079,0.417959,0.092880,Sound
6,0.441179,0.464399,0.023220,Transition
7,0.487619,1.184218,0.696599,Sound
8,1.207438,1.230658,0.023220,Transition
9,1.253878,1.346757,0.092880,Sound
10,1.369977,1.393197,0.023220,Transition
11,1.416417,1.695057,0.278639,Sound
12,1.718277,1.741497,0.023220,Transition
13,1.764717,1.880816,0.116100,Sound
14,1.904036,2.020136,0.116100,Transition
15,2.043356,2.113016,0.069660,Sound
16,2.136236,2.252336,0.116100,Silent
17,2.275556,2.298776,0.023220,Transition
18,2.321995,3.390113,1.068118,Sound
19,3.413333,3.436553,0.023220,Transition
20,3.459773,4.249252,0.789478,Sound
21,4.272472,4.295692,0.023220,Transition
22,4.318912,5.735329,1.416417,Sound
23,5.758549,5.804989,0.046440,Transition
24,5.828209,7.221406,1.393197,Sound
25,7.244626,7.337506,0.092880,Transition
26,7.360726,7.430385,0.069660,Sound
27,7.453605,7.476825,0.023220,Transition
28,7.500045,7.616145,0.116100,Sound
29,7.639365,7.709025,0.069660,Transition
30,7.732245,7.778685,0.046440,Silent
31,7.801905,7.894785,0.092880,Transition
32,7.918005,8.219864,0.301859,Sound
33,8.243084,8.266304,0.023220,Transition
34,8.289524,9.636281,1.346757,Sound
35,9.659501,9.729161,0.069660,Transition
36,9.752381,10.054240,0.301859,Sound
37,10.077460,10.147120,0.069660,Transition
38,10.170340,11.029480,0.859140,Sound
39,11.052700,11.122360,0.069660,Transition
40,11.145580,11.331340,0.185760,Sound
41,11.354560,11.401000,0.046440,Transition
42,11.424220,11.609980,0.185760,Sound
43,11.633200,11.679640,0.046440,Transition
44,11.702860,12.701320,0.998460,Sound
45,12.724540,12.770980,0.046440,Transition
46,12.794200,13.003180,0.208980,Sound
47,13.026400,13.049620,0.023220,Transition
48,13.072830,13.305030,0.232200,Sound
49,13.328250,13.421130,0.092880,Transition
50,13.444350,14.698230,1.253880,Sound
51,14.721450,14.744670,0.023220,Transition
52,14.767890,15.092970,0.325080,Sound
53,15.116190,15.139410,0.023220,Transition
54,15.162630,15.232290,0.069660,Sound
55,15.255510,15.278730,0.023220,Transition
56,15.301950,16.253970,0.952020,Sound
57,16.277190,16.393290,0.116100,Transition
58,16.416510,17.043450,0.626940,Sound
59,17.066670,17.159550,0.092880,Transition
60,17.182770,18.831380,1.648610,Sound
61,18.854600,18.901040,0.046440,Transition
62,18.924260,19.133240,0.208980,Sound
63,19.156460,19.202900,0.046440,Transition
64,19.226120,19.411880,0.185760,Sound
65,19.435100,19.504760,0.069660,Transition
66,19.527980,19.853060,0.325080,Sound
67,19.876280,19.899500,0.023220,Transition
68,19.922720,20.015600,0.092880,Sound
69,20.038820,20.154920,0.116100,Transition
70,20.178140,20.224580,0.046440,Sound
71,20.247800,21.130160,0.882360,Sound
72,21.153380,21.176600,0.023220,Transition
73,21.199820,22.035740,0.835920,Sound
74,22.058960,22.082180,0.023220,Transition
75,22.105400,22.267940,0.162540,Sound
76,22.291160,22.360820,0.069660,Transition
77,22.384040,24.311290,1.927250,Sound
78,24.334510,24.380950,0.046440,Transition
79,24.404170,24.775690,0.371520,Sound
80,24.798910,24.822130,0.023220,Transition
81,24.845350,25.658050,0.812700,Sound
82,25.681270,25.750930,0.069660,Transition
83,25.774150,25.890250,0.116100,Silent
84,25.913470,25.936690,0.023220,Transition
85,25.959910,26.308210,0.348300,Sound
86,26.331430,26.354650,0.023220,Transition
87,26.377870,26.842270,0.464400,Sound
88,26.865490,26.958370,0.092880,Transition
89,26.981590,27.585310,0.603720,Sound
90,27.608530,27.678190,0.069660,Transition
91,27.701410,27.956830,0.255420,Sound
92,27.980050,28.072930,0.092880,Transition
93,28.096150,28.514100,0.417950,Sound
94,28.537320,28.560540,0.023220,Transition
95,28.583760,28.815960,0.232200,Sound
96,28.839180,28.908840,0.069660,Transition
97,28.932060,29.257140,0.325080,Sound
98,29.280360,29.326800,0.046440,Transition
99,29.350020,29.698320,0.348300,Sound
100,29.721540,29.767980,0.046440,Transition
101,29.791200,30.557460,0.766260,Sound
102,30.580680,30.650340,0.069660,Transition
103,30.673560,30.998640,0.325080,Sound
104,31.021860,31.045080,0.023220,Transition
105,31.068300,31.579140,0.510840,Sound
106,31.602360,31.718460,0.116100,Transition
107,31.741680,32.113200,0.371520,Sound
108,32.136420,32.206080,0.069660,Transition
109,32.229300,32.693700,0.464400,Sound
110,32.716920,32.786580,0.069660,Transition
111,32.809800,33.320640,0.510840,Sound
112,33.343860,33.459960,0.116100,Transition
113,33.483180,33.529620,0.046440,Sound
114,33.552830,35.271110,1.718280,Sound
115,35.294330,35.340770,0.046440,Transition
116,35.363990,35.549750,0.185760,Sound
117,35.572970,35.619410,0.046440,Transition
118,35.642630,35.758730,0.116100,Sound
119,35.781950,35.805170,0.023220,Transition
120,35.828390,36.316010,0.487620,Sound
121,36.339230,36.362450,0.023220,Transition
122,36.385670,36.757190,0.371520,Sound
123,36.780410,36.803630,0.023220,Transition
124,36.826850,36.919730,0.092880,Silent
125,36.942950,36.966170,0.023220,Transition
126,36.989390,37.268030,0.278640,Sound
127,37.291250,37.314470,0.023220,Transition
128,37.337690,37.871750,0.534060,Sound
129,37.894970,37.918190,0.023220,Transition
130,37.941410,38.800540,0.859130,Sound
131,38.823760,38.846980,0.023220,Transition
132,38.870200,39.288160,0.417960,Sound
133,39.311380,39.357820,0.046440,Transition
134,39.381040,39.566800,0.185760,Silent
135,39.590020,39.706120,0.116100,Transition
136,39.729340,40.170520,0.441180,Sound
