C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Agdgomisa_Dge_Ars.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.046440,0.046440,Silent
2,0.069660,0.092880,0.023220,Transition
3,0.116100,0.603719,0.487619,Sound
4,0.626939,0.673379,0.046440,Transition
5,0.696599,0.952018,0.255420,Sound
6,0.975238,0.998458,0.023220,Transition
7,1.021678,1.811156,0.789478,Sound
8,1.834376,1.904036,0.069660,Transition
9,1.927256,1.950476,0.023220,Sound
10,1.973696,2.066576,0.092880,Transition
11,2.089796,2.113016,0.023220,Silent
12,2.136236,2.159456,0.023220,Transition
13,2.182676,2.809615,0.626939,Sound
14,2.832834,2.879274,0.046440,Transition
15,2.902494,3.622313,0.719819,Sound
16,3.645533,3.691973,0.046440,Transition
17,3.715193,3.993832,0.278639,Silent
18,4.017052,4.040272,0.023220,Transition
19,4.063492,4.852971,0.789478,Sound
20,4.876190,4.899410,0.023220,Transition
21,4.922630,5.085170,0.162540,Sound
22,5.108390,5.131610,0.023220,Transition
23,5.154830,5.967528,0.812698,Sound
24,5.990748,6.013968,0.023220,Transition
25,6.037188,6.710567,0.673379,Sound
26,6.733787,6.803447,0.069660,Transition
27,6.826667,8.126984,1.300317,Sound
28,8.150204,8.266304,0.116100,Transition
29,8.289524,8.382404,0.092880,Sound
30,8.405624,8.870023,0.464399,Sound
31,8.893243,9.032562,0.139320,Transition
32,9.055782,10.100680,1.044898,Sound
33,10.123900,10.170340,0.046440,Transition
34,10.193560,10.263220,0.069660,Sound
35,10.286440,10.402540,0.116100,Transition
36,10.425760,10.518640,0.092880,Sound
37,10.541860,11.099140,0.557280,Sound
38,11.122360,11.215240,0.092880,Transition
39,11.238460,11.493880,0.255420,Sound
40,11.517100,11.609980,0.092880,Transition
41,11.633200,12.051160,0.417960,Sound
42,12.074380,12.190480,0.116100,Transition
43,12.213700,12.213700,0.000000,Transition
44,12.236920,12.515560,0.278640,Sound
45,12.538780,12.562000,0.023220,Transition
46,12.585220,12.724540,0.139320,Sound
47,12.747760,12.817420,0.069660,Transition
48,12.840640,13.583670,0.743030,Sound
49,13.606890,13.699770,0.092880,Transition
50,13.722990,13.722990,0.000000,Sound
51,13.746210,13.792650,0.046440,Transition
52,13.815870,14.512470,0.696600,Sound
53,14.535690,14.628570,0.092880,Transition
54,14.651790,14.651790,0.000000,Sound
55,14.675010,14.744670,0.069660,Transition
56,14.767890,16.370070,1.602180,Sound
57,16.393290,16.462950,0.069660,Transition
58,16.486170,16.555830,0.069660,Sound
59,16.579050,16.695150,0.116100,Transition
60,16.718370,17.554290,0.835920,Sound
61,17.577510,17.832930,0.255420,Transition
62,17.856150,18.134790,0.278640,Sound
63,18.158010,18.181220,0.023210,Transition
64,18.204440,19.086800,0.882360,Sound
65,19.110020,19.179680,0.069660,Transition
66,19.202900,19.342220,0.139320,Sound
67,19.365440,19.504760,0.139320,Transition
68,19.527980,20.503220,0.975240,Sound
69,20.526440,20.642540,0.116100,Transition
70,20.665760,20.688980,0.023220,Sound
71,20.712200,20.781860,0.069660,Sound
72,20.805080,20.828300,0.023220,Transition
73,20.851520,21.199820,0.348300,Sound
74,21.223040,21.339140,0.116100,Transition
75,21.362360,21.849980,0.487620,Sound
76,21.873200,21.919640,0.046440,Transition
77,21.942860,22.616240,0.673380,Sound
78,22.639460,22.755560,0.116100,Transition
79,22.778780,22.848440,0.069660,Sound
80,22.871660,23.521810,0.650150,Sound
81,23.545030,23.591470,0.046440,Transition
82,23.614690,24.009430,0.394740,Sound
83,24.032650,24.125530,0.092880,Transition
84,24.148750,24.357730,0.208980,Sound
85,24.380950,24.450610,0.069660,Transition
86,24.473830,24.497050,0.023220,Sound
87,24.520270,24.613150,0.092880,Transition
88,24.636370,24.822130,0.185760,Sound
89,24.845350,24.961450,0.116100,Transition
90,24.984670,25.263310,0.278640,Sound
91,25.286530,25.332970,0.046440,Transition
92,25.356190,25.774150,0.417960,Sound
93,25.797370,25.843810,0.046440,Transition
94,25.867030,26.284990,0.417960,Sound
95,26.308210,26.377870,0.069660,Transition
96,26.401090,26.633290,0.232200,Sound
97,26.656510,26.749390,0.092880,Transition
98,26.772610,26.842270,0.069660,Sound
99,26.865490,27.028030,0.162540,Transition
100,27.051250,27.120910,0.069660,Silent
101,27.144130,27.167350,0.023220,Transition
102,27.190570,27.562090,0.371520,Sound
103,27.585310,27.608530,0.023220,Transition
104,27.631750,27.887170,0.255420,Sound
105,27.910390,27.956830,0.046440,Transition
106,27.980050,28.096150,0.116100,Sound
107,28.119370,28.165810,0.046440,Transition
108,28.189030,28.421220,0.232190,Sound
109,28.444440,28.537320,0.092880,Transition
110,28.560540,28.653420,0.092880,Sound
111,28.676640,28.723080,0.046440,Transition
112,28.746300,28.862400,0.116100,Sound
113,28.885620,28.908840,0.023220,Transition
114,28.932060,29.001720,0.069660,Sound
115,29.024940,29.048160,0.023220,Transition
116,29.071380,29.350020,0.278640,Sound
117,29.373240,29.512560,0.139320,Transition
118,29.535780,29.744760,0.208980,Sound
119,29.767980,29.907300,0.139320,Transition
120,29.930520,30.209160,0.278640,Sound
121,30.232380,30.278820,0.046440,Transition
122,30.302040,30.394920,0.092880,Sound
123,30.418140,30.534240,0.116100,Transition
124,30.557460,30.603900,0.046440,Sound
125,30.627120,30.743220,0.116100,Transition
126,30.766440,31.579140,0.812700,Sound
127,31.602360,31.672020,0.069660,Transition
128,31.695240,32.995560,1.300320,Sound
129,33.018780,33.111660,0.092880,Transition
130,33.134880,33.552830,0.417950,Sound
131,33.576050,33.622490,0.046440,Transition
132,33.645710,34.365530,0.719820,Sound
133,34.388750,34.644170,0.255420,Transition
134,34.667390,34.713830,0.046440,Sound
135,34.737050,34.806710,0.069660,Transition
136,34.829930,35.038910,0.208980,Sound
137,35.062130,35.108570,0.046440,Transition
138,35.131790,35.294330,0.162540,Sound
139,35.317550,35.387210,0.069660,Transition
140,35.410430,35.712290,0.301860,Sound
141,35.735510,35.758730,0.023220,Transition
142,35.781950,36.408890,0.626940,Sound
143,36.432110,36.501770,0.069660,Transition
144,36.524990,36.710750,0.185760,Sound
145,36.733970,36.850070,0.116100,Transition
146,36.873290,37.082270,0.208980,Sound
