C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Dideba_Shenda_Kriste_Gmerto.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.859138,0.859138,Silent
2,0.882358,0.905578,0.023220,Transition
3,0.928798,1.068118,0.139320,Sound
4,1.091338,1.114558,0.023220,Transition
5,1.137778,1.416417,0.278639,Sound
6,1.439637,1.509297,0.069660,Transition
7,1.532517,2.321995,0.789478,Sound
8,2.345215,2.391655,0.046440,Transition
9,2.414875,2.786395,0.371519,Sound
10,2.809615,2.832834,0.023220,Transition
11,2.856054,3.157914,0.301859,Sound
12,3.181134,3.250794,0.069660,Transition
13,3.274014,3.831293,0.557279,Sound
14,3.854512,3.877732,0.023220,Transition
15,3.900952,4.481451,0.580499,Sound
16,4.504671,4.527891,0.023220,Transition
17,4.551111,5.944308,1.393197,Sound
18,5.967528,6.013968,0.046440,Transition
19,6.037188,6.849887,0.812698,Sound
20,6.873107,6.919546,0.046440,Transition
21,6.942766,7.523265,0.580499,Sound
22,7.546485,7.569705,0.023220,Transition
23,7.592925,8.057324,0.464399,Sound
24,8.080544,8.150204,0.069660,Transition
25,8.173424,8.498503,0.325079,Sound
26,8.521723,8.614603,0.092880,Transition
27,8.637823,9.752381,1.114558,Sound
28,9.775601,9.822041,0.046440,Transition
29,9.845261,10.356100,0.510839,Sound
30,10.379320,10.495420,0.116100,Transition
31,10.518640,10.541860,0.023220,Sound
32,10.565080,11.145580,0.580500,Sound
33,11.168800,11.215240,0.046440,Transition
34,11.238460,11.888620,0.650160,Sound
35,11.911840,11.958280,0.046440,Transition
36,11.981500,13.212150,1.230650,Sound
37,13.235370,13.351470,0.116100,Transition
38,13.374690,13.397910,0.023220,Sound
39,13.421130,13.560450,0.139320,Sound
40,13.583670,13.606890,0.023220,Transition
41,13.630110,13.885530,0.255420,Sound
42,13.908750,13.931970,0.023220,Transition
43,13.955190,14.396370,0.441180,Sound
44,14.419590,14.535690,0.116100,Transition
45,14.558910,14.930430,0.371520,Sound
46,14.953650,14.976870,0.023220,Transition
47,15.000090,15.394830,0.394740,Sound
48,15.418050,15.510930,0.092880,Transition
49,15.534150,15.882450,0.348300,Sound
50,15.905670,15.998550,0.092880,Transition
51,16.021770,16.393290,0.371520,Sound
52,16.416510,16.509390,0.092880,Transition
53,16.532610,16.671930,0.139320,Sound
54,16.695150,16.741590,0.046440,Transition
55,16.764810,17.461410,0.696600,Sound
56,17.484630,17.577510,0.092880,Transition
57,17.600730,18.041910,0.441180,Sound
58,18.065130,18.134790,0.069660,Transition
59,18.158010,19.017140,0.859130,Sound
60,19.040360,19.063580,0.023220,Transition
61,19.086800,20.108480,1.021680,Sound
62,20.131700,20.247800,0.116100,Transition
63,20.271020,20.271020,0.000000,Transition
64,20.294240,20.967620,0.673380,Sound
65,20.990840,21.014060,0.023220,Transition
66,21.037280,21.710660,0.673380,Sound
67,21.733880,21.873200,0.139320,Transition
68,21.896420,21.942860,0.046440,Silent
69,21.966080,21.989300,0.023220,Transition
70,22.012520,22.314380,0.301860,Sound
71,22.337600,22.476920,0.139320,Transition
72,22.500140,22.546580,0.046440,Silent
73,22.569800,22.593020,0.023220,Transition
74,22.616240,22.871660,0.255420,Sound
75,22.894880,22.918100,0.023220,Transition
76,22.941320,23.266400,0.325080,Sound
77,23.289620,23.382490,0.092870,Transition
78,23.405710,23.545030,0.139320,Sound
79,23.568250,23.614690,0.046440,Transition
80,23.637910,23.684350,0.046440,Silent
81,23.707570,23.730790,0.023220,Transition
82,23.754010,24.589930,0.835920,Sound
83,24.613150,24.729250,0.116100,Transition
84,24.752470,24.868570,0.116100,Sound
85,24.891790,25.007890,0.116100,Transition
86,25.031110,25.054330,0.023220,Silent
87,25.077550,25.123990,0.046440,Transition
88,25.147210,25.565170,0.417960,Sound
89,25.588390,25.611610,0.023220,Transition
90,25.634830,25.843810,0.208980,Sound
91,25.867030,26.029570,0.162540,Transition
92,26.052790,26.215330,0.162540,Sound
93,26.238550,26.331430,0.092880,Transition
94,26.354650,26.377870,0.023220,Silent
95,26.401090,26.447530,0.046440,Transition
96,26.470750,26.819050,0.348300,Sound
97,26.842270,26.911930,0.069660,Transition
98,26.935150,27.237010,0.301860,Sound
99,27.260230,27.283450,0.023220,Transition
100,27.306670,27.747850,0.441180,Sound
101,27.771070,27.887170,0.116100,Transition
102,27.910390,28.653420,0.743030,Sound
103,28.676640,28.699860,0.023220,Transition
104,28.723080,29.396460,0.673380,Sound
105,29.419680,29.442900,0.023220,Transition
106,29.466120,30.116280,0.650160,Sound
107,30.139500,30.232380,0.092880,Transition
108,30.255600,30.325260,0.069660,Sound
109,30.348480,30.464580,0.116100,Transition
110,30.487800,30.557460,0.069660,Sound
111,30.580680,30.627120,0.046440,Silent
112,30.650340,30.673560,0.023220,Transition
113,30.696780,31.161180,0.464400,Sound
114,31.184400,31.346940,0.162540,Transition
115,31.370160,32.507940,1.137780,Sound
116,32.531160,32.554380,0.023220,Transition
117,32.577600,32.902680,0.325080,Sound
118,32.925900,32.972340,0.046440,Transition
119,32.995560,33.065220,0.069660,Sound
120,33.088440,33.134880,0.046440,Transition
121,33.158100,33.274200,0.116100,Sound
122,33.297420,33.320640,0.023220,Transition
123,33.343860,33.738590,0.394730,Sound
124,33.761810,33.854690,0.092880,Transition
125,33.877910,34.017230,0.139320,Sound
126,34.040450,34.063670,0.023220,Transition
127,34.086890,34.481630,0.394740,Sound
128,34.504850,34.574510,0.069660,Transition
129,34.597730,34.644170,0.046440,Silent
130,34.667390,34.713830,0.046440,Transition
131,34.737050,34.969250,0.232200,Sound
132,34.992470,35.085350,0.092880,Transition
133,35.108570,35.387210,0.278640,Sound
134,35.410430,35.456870,0.046440,Transition
135,35.480090,35.642630,0.162540,Sound
136,35.665850,35.781950,0.116100,Transition
137,35.805170,35.874830,0.069660,Sound
138,35.898050,35.944490,0.046440,Silent
139,35.967710,35.990930,0.023220,Transition
140,36.014150,36.130250,0.116100,Sound
141,36.153470,36.176690,0.023220,Transition
142,36.199910,36.362450,0.162540,Sound
143,36.385670,36.432110,0.046440,Transition
144,36.455330,36.966170,0.510840,Sound
145,36.989390,37.105490,0.116100,Transition
146,37.128710,37.128710,0.000000,Transition
147,37.151930,37.639550,0.487620,Sound
148,37.662770,37.732430,0.069660,Transition
149,37.755650,38.011070,0.255420,Sound
150,38.034290,38.150390,0.116100,Transition
151,38.173610,38.405810,0.232200,Sound
152,38.429030,38.498690,0.069660,Transition
153,38.521910,38.545130,0.023220,Silent
