C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Mshvenierman_Ioseb.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.603719,0.603719,Silent
2,0.626939,0.650159,0.023220,Transition
3,0.673379,0.835918,0.162540,Sound
4,0.859138,0.882358,0.023220,Transition
5,0.905578,1.044898,0.139320,Sound
6,1.068118,1.114558,0.046440,Transition
7,1.137778,1.323537,0.185760,Sound
8,1.346757,1.393197,0.046440,Transition
9,1.416417,1.625397,0.208980,Sound
10,1.648617,1.671837,0.023220,Transition
11,1.695057,1.834376,0.139320,Sound
12,1.857596,1.880816,0.023220,Transition
13,1.904036,2.484535,0.580499,Sound
14,2.507755,2.530975,0.023220,Transition
15,2.554195,2.925714,0.371519,Sound
16,2.948934,2.995374,0.046440,Transition
17,3.018594,3.227574,0.208980,Sound
18,3.250794,3.413333,0.162540,Transition
19,3.436553,3.668753,0.232200,Sound
20,3.691973,3.715193,0.023220,Transition
21,3.738413,4.620771,0.882358,Sound
22,4.643991,4.667211,0.023220,Transition
23,4.690431,5.596009,0.905578,Silent
24,5.619229,5.642449,0.023220,Transition
25,5.665669,5.944308,0.278639,Silent
26,5.967528,5.990748,0.023220,Transition
27,6.013968,6.153288,0.139320,Sound
28,6.176508,6.362268,0.185760,Transition
29,6.385488,8.010884,1.625397,Sound
30,8.034104,8.126984,0.092880,Transition
31,8.150204,8.591383,0.441179,Sound
32,8.614603,8.753923,0.139320,Transition
33,8.777143,9.079002,0.301859,Sound
34,9.102222,9.218322,0.116100,Transition
35,9.241542,9.682721,0.441179,Sound
36,9.705941,9.798821,0.092880,Transition
37,9.822041,10.170340,0.348299,Sound
38,10.193560,10.263220,0.069660,Transition
39,10.286440,10.588300,0.301860,Sound
40,10.611520,10.681180,0.069660,Transition
41,10.704400,12.678100,1.973700,Sound
42,12.701320,12.724540,0.023220,Transition
43,12.747760,14.001630,1.253870,Sound
44,14.024850,14.048070,0.023220,Transition
45,14.071290,14.164170,0.092880,Sound
46,14.187390,14.280270,0.092880,Transition
47,14.303490,14.651790,0.348300,Sound
48,14.675010,14.837550,0.162540,Transition
49,14.860770,15.627030,0.766260,Sound
50,15.650250,15.719910,0.069660,Transition
51,15.743130,16.253970,0.510840,Sound
52,16.277190,16.439730,0.162540,Transition
53,16.462950,17.345310,0.882360,Sound
54,17.368530,17.484630,0.116100,Transition
55,17.507850,17.740050,0.232200,Sound
56,17.763270,17.832930,0.069660,Transition
57,17.856150,18.413420,0.557270,Sound
58,18.436640,18.599180,0.162540,Transition
59,18.622400,18.761720,0.139320,Sound
60,18.784940,18.924260,0.139320,Transition
61,18.947480,19.249340,0.301860,Sound
62,19.272560,19.342220,0.069660,Transition
63,19.365440,20.015600,0.650160,Sound
64,20.038820,20.131700,0.092880,Transition
65,20.154920,20.340680,0.185760,Sound
66,20.363900,20.410340,0.046440,Transition
67,20.433560,20.758640,0.325080,Sound
68,20.781860,20.874740,0.092880,Transition
69,20.897960,21.199820,0.301860,Sound
70,21.223040,21.315920,0.092880,Transition
71,21.339140,21.641000,0.301860,Sound
72,21.664220,21.733880,0.069660,Transition
73,21.757100,22.105400,0.348300,Sound
74,22.128620,22.221500,0.092880,Transition
75,22.244720,22.476920,0.232200,Sound
76,22.500140,22.546580,0.046440,Transition
77,22.569800,22.894880,0.325080,Sound
78,22.918100,22.964540,0.046440,Transition
79,22.987760,23.545030,0.557270,Sound
80,23.568250,23.591470,0.023220,Transition
81,23.614690,24.148750,0.534060,Sound
82,24.171970,24.218410,0.046440,Transition
83,24.241630,24.891790,0.650160,Sound
84,24.915010,25.007890,0.092880,Transition
85,25.031110,25.193650,0.162540,Sound
86,25.216870,25.240090,0.023220,Transition
87,25.263310,25.495510,0.232200,Sound
88,25.518730,25.565170,0.046440,Transition
89,25.588390,25.704490,0.116100,Sound
90,25.727710,25.820590,0.092880,Transition
91,25.843810,26.076010,0.232200,Sound
92,26.099230,26.192110,0.092880,Transition
93,26.215330,26.679730,0.464400,Sound
94,26.702950,26.772610,0.069660,Transition
95,26.795830,27.120910,0.325080,Sound
96,27.144130,27.190570,0.046440,Transition
97,27.213790,28.165810,0.952020,Sound
98,28.189030,28.212250,0.023220,Transition
99,28.235470,28.746300,0.510830,Sound
