C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Tsiskarsa_Mstvad.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,1.671837,1.671837,Silent
2,1.695057,1.718277,0.023220,Transition
3,1.741497,2.182676,0.441179,Sound
4,2.205896,2.252336,0.046440,Transition
5,2.275556,2.391655,0.116100,Sound
6,2.414875,2.438095,0.023220,Transition
7,2.461315,2.693515,0.232200,Sound
8,2.716735,2.879274,0.162540,Transition
9,2.902494,3.041814,0.139320,Sound
10,3.065034,3.088254,0.023220,Transition
11,3.111474,3.274014,0.162540,Sound
12,3.297234,3.320454,0.023220,Transition
13,3.343673,3.668753,0.325079,Sound
14,3.691973,3.808073,0.116100,Transition
15,3.831293,4.040272,0.208980,Silent
16,4.063492,4.086712,0.023220,Transition
17,4.109932,4.365351,0.255420,Sound
18,4.388571,4.411791,0.023220,Transition
19,4.435011,4.643991,0.208980,Sound
20,4.667211,4.690431,0.023220,Transition
21,4.713651,5.479909,0.766259,Sound
22,5.503129,5.526349,0.023220,Transition
23,5.549569,6.571247,1.021678,Sound
24,6.594467,6.664127,0.069660,Transition
25,6.687347,7.151746,0.464399,Sound
26,7.174966,7.221406,0.046440,Transition
27,7.244626,7.360726,0.116100,Silent
28,7.383946,7.616145,0.232200,Transition
29,7.639365,7.732245,0.092880,Sound
30,7.755465,7.801905,0.046440,Transition
31,7.825125,8.637823,0.812698,Sound
32,8.661043,8.753923,0.092880,Transition
33,8.777143,8.777143,0.000000,Sound
34,8.800363,8.893243,0.092880,Transition
35,8.916463,9.032562,0.116100,Sound
36,9.055782,9.079002,0.023220,Transition
37,9.102222,10.472200,1.369978,Sound
38,10.495420,10.518640,0.023220,Transition
39,10.541860,10.704400,0.162540,Sound
40,10.727620,10.797280,0.069660,Transition
41,10.820500,11.377780,0.557280,Sound
42,11.401000,11.493880,0.092880,Transition
43,11.517100,11.795740,0.278640,Sound
44,11.818960,11.935060,0.116100,Transition
45,11.958280,12.074380,0.116100,Sound
46,12.097600,12.097600,0.000000,Transition
47,12.120820,12.492340,0.371520,Sound
48,12.515560,12.608440,0.092880,Transition
49,12.631660,12.701320,0.069660,Sound
50,12.724540,12.770980,0.046440,Transition
51,12.794200,13.165710,0.371510,Sound
52,13.188930,13.258590,0.069660,Transition
53,13.281810,13.490790,0.208980,Sound
54,13.514010,13.630110,0.116100,Transition
55,13.653330,13.746210,0.092880,Sound
56,13.769430,14.489250,0.719820,Silent
57,14.512470,14.582130,0.069660,Transition
58,14.605350,15.348390,0.743040,Sound
59,15.371610,15.487710,0.116100,Transition
60,15.510930,16.161090,0.650160,Sound
61,16.184310,16.300410,0.116100,Transition
62,16.323630,17.879370,1.555740,Sound
63,17.902590,17.995470,0.092880,Transition
64,18.018690,18.041910,0.023220,Silent
65,18.065130,18.088350,0.023220,Transition
66,18.111570,18.622400,0.510830,Sound
67,18.645620,18.715280,0.069660,Transition
68,18.738500,19.156460,0.417960,Sound
69,19.179680,19.249340,0.069660,Transition
70,19.272560,19.388660,0.116100,Sound
71,19.411880,19.527980,0.116100,Transition
72,19.551200,19.667300,0.116100,Sound
73,19.690520,19.690520,0.000000,Transition
74,19.713740,20.503220,0.789480,Sound
75,20.526440,20.619320,0.092880,Transition
76,20.642540,21.153380,0.510840,Sound
77,21.176600,21.339140,0.162540,Transition
78,21.362360,22.662680,1.300320,Sound
79,22.685900,22.778780,0.092880,Transition
80,22.802000,23.057420,0.255420,Sound
81,23.080640,23.243180,0.162540,Transition
82,23.266400,23.614690,0.348290,Silent
83,23.637910,23.684350,0.046440,Transition
84,23.707570,24.171970,0.464400,Sound
85,24.195190,24.288070,0.092880,Transition
86,24.311290,24.729250,0.417960,Sound
87,24.752470,24.775690,0.023220,Transition
88,24.798910,25.054330,0.255420,Sound
89,25.077550,25.216870,0.139320,Transition
90,25.240090,25.240090,0.000000,Transition
91,25.263310,26.238550,0.975240,Sound
92,26.261770,26.308210,0.046440,Transition
93,26.331430,26.656510,0.325080,Sound
94,26.679730,26.726170,0.046440,Transition
95,26.749390,26.865490,0.116100,Sound
96,26.888710,26.981590,0.092880,Transition
97,27.004810,28.746300,1.741490,Sound
98,28.769520,28.792740,0.023220,Transition
99,28.815960,29.442900,0.626940,Sound
100,29.466120,29.582220,0.116100,Transition
101,29.605440,31.068300,1.462860,Sound
102,31.091520,31.161180,0.069660,Transition
103,31.184400,31.718460,0.534060,Sound
104,31.741680,31.811340,0.069660,Transition
105,31.834560,32.066760,0.232200,Sound
106,32.089980,32.206080,0.116100,Transition
107,32.229300,32.322180,0.092880,Sound
108,32.345400,32.624040,0.278640,Sound
109,32.647260,32.670480,0.023220,Transition
110,32.693700,33.111660,0.417960,Sound
111,33.134880,33.204540,0.069660,Transition
112,33.227760,33.785030,0.557270,Sound
113,33.808250,33.947570,0.139320,Transition
114,33.970790,34.295870,0.325080,Silent
115,34.319090,34.388750,0.069660,Transition
116,34.411970,34.551290,0.139320,Silent
117,34.574510,34.597730,0.023220,Transition
118,34.620950,36.153470,1.532520,Sound
119,36.176690,36.339230,0.162540,Transition
120,36.362450,36.385670,0.023220,Silent
121,36.408890,36.432110,0.023220,Transition
122,36.455330,36.942950,0.487620,Sound
123,36.966170,37.012610,0.046440,Transition
124,37.035830,37.546670,0.510840,Sound
125,37.569890,37.639550,0.069660,Transition
126,37.662770,38.150390,0.487620,Sound
127,38.173610,38.266490,0.092880,Transition
128,38.289710,38.289710,0.000000,Sound
129,38.312930,38.359370,0.046440,Transition
130,38.382590,38.591570,0.208980,Sound
131,38.614790,38.684440,0.069650,Transition
132,38.707660,38.870200,0.162540,Sound
133,38.893420,38.963080,0.069660,Transition
134,38.986300,39.218500,0.232200,Sound
135,39.241720,39.404260,0.162540,Transition
136,39.427480,39.682900,0.255420,Sound
137,39.706120,39.775780,0.069660,Transition
138,39.799000,40.983220,1.184220,Sound
139,41.006440,41.099320,0.092880,Transition
140,41.122540,41.122540,0.000000,Sound
141,41.145760,41.192200,0.046440,Transition
142,41.215420,41.772700,0.557280,Sound
143,41.795920,41.842360,0.046440,Transition
144,41.865580,42.329980,0.464400,Sound
145,42.353200,42.422860,0.069660,Transition
146,42.446080,42.469300,0.023220,Sound
147,42.492520,42.608620,0.116100,Transition
148,42.631840,42.631840,0.000000,Sound
149,42.655060,42.701500,0.046440,Transition
150,42.724720,43.862490,1.137770,Sound
151,43.885710,43.908930,0.023220,Transition
152,43.932150,44.141130,0.208980,Sound
153,44.164350,44.187570,0.023220,Transition
154,44.210790,45.069930,0.859140,Sound
155,45.093150,45.116370,0.023220,Transition
156,45.139590,45.255690,0.116100,Sound
157,45.278910,45.348570,0.069660,Transition
158,45.371790,45.905850,0.534060,Sound
159,45.929070,45.952290,0.023220,Transition
160,45.975510,46.138050,0.162540,Sound
161,46.161270,46.207710,0.046440,Transition
162,46.230930,46.323810,0.092880,Sound
163,46.347030,46.416690,0.069660,Transition
164,46.439910,47.554470,1.114560,Sound
165,47.577690,47.647350,0.069660,Transition
166,47.670570,48.158190,0.487620,Sound
167,48.181410,48.251070,0.069660,Transition
168,48.274290,48.460050,0.185760,Sound
169,48.483270,48.506490,0.023220,Transition
170,48.529710,48.692250,0.162540,Sound
171,48.715470,48.785130,0.069660,Transition
172,48.808350,49.110200,0.301850,Sound
173,49.133420,49.319180,0.185760,Transition
174,49.342400,50.224760,0.882360,Sound
175,50.247980,50.340860,0.092880,Transition
176,50.364080,50.433740,0.069660,Sound
177,50.456960,50.549840,0.092880,Transition
178,50.573060,51.966260,1.393200,Sound
