C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Shendami_Ikharebs.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.185760,0.185760,Silent
2,0.208980,0.232200,0.023220,Transition
3,0.255420,2.089796,1.834376,Sound
4,2.113016,2.252336,0.139320,Transition
5,2.275556,2.298776,0.023220,Silent
6,2.321995,2.345215,0.023220,Transition
7,2.368435,3.157914,0.789478,Sound
8,3.181134,3.204354,0.023220,Transition
9,3.227574,5.015510,1.787937,Sound
10,5.038730,5.061950,0.023220,Transition
11,5.085170,5.154830,0.069660,Sound
12,5.178050,5.224490,0.046440,Transition
13,5.247710,5.921088,0.673379,Sound
14,5.944308,5.967528,0.023220,Transition
15,5.990748,6.687347,0.696599,Sound
16,6.710567,6.733787,0.023220,Transition
17,6.757007,8.382404,1.625397,Sound
18,8.405624,8.521723,0.116100,Transition
19,8.544943,8.661043,0.116100,Sound
20,8.684263,8.707483,0.023220,Sound
21,8.730703,8.939683,0.208980,Sound
22,8.962902,8.986122,0.023220,Transition
23,9.009342,9.914921,0.905578,Sound
24,9.938141,10.054240,0.116099,Transition
25,10.077460,11.099140,1.021680,Sound
26,11.122360,11.192020,0.069660,Transition
27,11.215240,12.724540,1.509300,Sound
28,12.747760,12.817420,0.069660,Transition
29,12.840640,12.910300,0.069660,Sound
30,12.933520,13.003180,0.069660,Transition
31,13.026400,14.094510,1.068110,Sound
32,14.117730,14.210610,0.092880,Transition
33,14.233830,14.233830,0.000000,Sound
34,14.257050,14.303490,0.046440,Transition
35,14.326710,14.837550,0.510840,Sound
36,14.860770,14.883990,0.023220,Transition
37,14.907210,15.209070,0.301860,Sound
38,15.232290,15.255510,0.023220,Transition
39,15.278730,15.348390,0.069660,Sound
40,15.371610,15.627030,0.255420,Transition
41,15.650250,16.811250,1.161000,Sound
42,16.834470,16.880910,0.046440,Transition
43,16.904130,17.298870,0.394740,Sound
44,17.322090,17.391750,0.069660,Transition
45,17.414970,17.716830,0.301860,Sound
46,17.740050,17.856150,0.116100,Transition
47,17.879370,18.320540,0.441170,Sound
48,18.343760,18.366980,0.023220,Transition
49,18.390200,18.552740,0.162540,Sound
50,18.575960,18.692060,0.116100,Transition
51,18.715280,20.247800,1.532520,Sound
52,20.271020,20.363900,0.092880,Transition
53,20.387120,20.387120,0.000000,Sound
54,20.410340,20.503220,0.092880,Transition
55,20.526440,20.665760,0.139320,Sound
56,20.688980,20.735420,0.046440,Transition
57,20.758640,21.014060,0.255420,Sound
58,21.037280,21.153380,0.116100,Transition
59,21.176600,21.246260,0.069660,Sound
60,21.269480,21.432020,0.162540,Sound
61,21.455240,21.548120,0.092880,Transition
62,21.571340,21.803540,0.232200,Sound
63,21.826760,21.989300,0.162540,Transition
64,22.012520,23.219960,1.207440,Sound
65,23.243180,23.359270,0.116090,Transition
66,23.382490,24.079090,0.696600,Sound
67,24.102310,24.218410,0.116100,Transition
68,24.241630,24.729250,0.487620,Sound
69,24.752470,24.868570,0.116100,Transition
70,24.891790,24.938230,0.046440,Sound
71,24.961450,25.750930,0.789480,Sound
72,25.774150,25.843810,0.069660,Transition
73,25.867030,26.493970,0.626940,Sound
74,26.517190,26.610070,0.092880,Transition
75,26.633290,27.260230,0.626940,Sound
76,27.283450,27.353110,0.069660,Transition
77,27.376330,28.142590,0.766260,Sound
78,28.165810,28.281910,0.116100,Transition
79,28.305130,30.093060,1.787930,Sound
80,30.116280,30.139500,0.023220,Transition
81,30.162720,31.068300,0.905580,Sound
82,31.091520,31.114740,0.023220,Transition
83,31.137960,31.857780,0.719820,Sound
84,31.881000,31.973880,0.092880,Transition
85,31.997100,33.111660,1.114560,Sound
86,33.134880,33.250980,0.116100,Transition
87,33.274200,34.597730,1.323530,Sound
88,34.620950,34.667390,0.046440,Transition
89,34.690610,36.687530,1.996920,Sound
90,36.710750,36.826850,0.116100,Transition
91,36.850070,36.919730,0.069660,Sound
92,36.942950,36.966170,0.023220,Transition
93,36.989390,37.198370,0.208980,Sound
94,37.221590,37.244810,0.023220,Transition
95,37.268030,37.802090,0.534060,Sound
96,37.825310,37.871750,0.046440,Transition
97,37.894970,38.521910,0.626940,Sound
98,38.545130,38.591570,0.046440,Transition
99,38.614790,39.706120,1.091330,Sound
100,39.729340,39.822220,0.092880,Transition
101,39.845440,40.100860,0.255420,Sound
102,40.124080,40.240180,0.116100,Transition
103,40.263400,40.333060,0.069660,Sound
104,40.356280,40.542040,0.185760,Silent
105,40.565260,40.588480,0.023220,Transition
106,40.611700,40.867120,0.255420,Sound
107,40.890340,40.913560,0.023220,Transition
108,40.936780,41.006440,0.069660,Sound
109,41.029660,41.168980,0.139320,Transition
110,41.192200,42.562180,1.369980,Sound
111,42.585400,42.701500,0.116100,Transition
112,42.724720,42.794380,0.069660,Sound
113,42.817600,43.073020,0.255420,Sound
114,43.096240,43.119460,0.023220,Transition
115,43.142680,43.653520,0.510840,Sound
116,43.676740,43.746400,0.069660,Transition
117,43.769620,43.955370,0.185750,Sound
118,43.978590,44.094690,0.116100,Transition
119,44.117910,44.117910,0.000000,Transition
120,44.141130,44.628750,0.487620,Sound
121,44.651970,44.675190,0.023220,Transition
122,44.698410,44.907390,0.208980,Sound
123,44.930610,44.977050,0.046440,Transition
124,45.000270,45.255690,0.255420,Sound
125,45.278910,45.348570,0.069660,Transition
126,45.371790,45.766530,0.394740,Sound
127,45.789750,45.836190,0.046440,Transition
128,45.859410,46.277370,0.417960,Sound
129,46.300590,46.370250,0.069660,Transition
130,46.393470,46.648890,0.255420,Sound
131,46.672110,46.764990,0.092880,Transition
132,46.788210,47.229390,0.441180,Sound
133,47.252610,47.322270,0.069660,Transition
134,47.345490,47.368710,0.023220,Sound
135,47.391930,47.461590,0.069660,Transition
136,47.484810,47.600910,0.116100,Sound
137,47.624130,47.740230,0.116100,Transition
138,47.763450,47.972430,0.208980,Sound
139,47.995650,48.018870,0.023220,Transition
140,48.042090,48.552930,0.510840,Sound
141,48.576150,48.599370,0.023220,Transition
142,48.622590,48.854790,0.232200,Sound
143,48.878010,48.947660,0.069650,Transition
144,48.970880,49.621040,0.650160,Sound
145,49.644260,49.713920,0.069660,Transition
146,49.737140,49.760360,0.023220,Sound
147,49.783580,49.830020,0.046440,Transition
148,49.853240,49.922900,0.069660,Silent
149,49.946120,49.969340,0.023220,Transition
150,49.992560,50.271200,0.278640,Sound
151,50.294420,50.317640,0.023220,Transition
152,50.340860,50.410520,0.069660,Sound
153,50.433740,50.712380,0.278640,Transition
154,50.735600,51.826940,1.091340,Sound
155,51.850160,52.012700,0.162540,Transition
156,52.035920,52.175240,0.139320,Sound
157,52.198460,52.291340,0.092880,Transition
158,52.314560,52.523540,0.208980,Sound
159,52.546760,52.639640,0.092880,Transition
160,52.662860,53.034380,0.371520,Sound
161,53.057600,53.150480,0.092880,Transition
162,53.173700,53.638100,0.464400,Sound
163,53.661320,53.777420,0.116100,Transition
164,53.800640,54.590110,0.789470,Sound
165,54.613330,54.636550,0.023220,Transition
166,54.659770,54.891970,0.232200,Sound
167,54.915190,54.938410,0.023220,Transition
168,54.961630,55.147390,0.185760,Sound
169,55.170610,55.263490,0.092880,Transition
170,55.286710,55.913650,0.626940,Sound
171,55.936870,55.983310,0.046440,Transition
172,56.006530,56.145850,0.139320,Sound
173,56.169070,56.192290,0.023220,Transition
174,56.215510,56.679910,0.464400,Sound
175,56.703130,56.726350,0.023220,Transition
176,56.749570,57.144310,0.394740,Sound
177,57.167530,57.283630,0.116100,Transition
178,57.306850,57.492610,0.185760,Silent
179,57.515830,57.539050,0.023220,Transition
180,57.562270,57.771250,0.208980,Sound
181,57.794470,57.887350,0.092880,Transition
182,57.910570,57.980230,0.069660,Sound
183,58.003450,58.073110,0.069660,Transition
184,58.096330,58.862590,0.766260,Sound
185,58.885810,59.001910,0.116100,Transition
186,59.025130,59.187660,0.162530,Sound
187,59.210880,59.280540,0.069660,Transition
188,59.303760,59.814600,0.510840,Sound
189,59.837820,59.907480,0.069660,Transition
190,59.930700,61.486440,1.555740,Sound
191,61.509660,61.579320,0.069660,Transition
192,61.602540,61.625760,0.023220,Sound
193,61.648980,61.695420,0.046440,Transition
194,61.718640,61.881180,0.162540,Sound
195,61.904400,61.950840,0.046440,Transition
196,61.974060,62.415240,0.441180,Sound
197,62.438460,62.461680,0.023220,Transition
198,62.484900,62.670660,0.185760,Sound
199,62.693880,62.786760,0.092880,Transition
200,62.809980,63.042180,0.232200,Sound
201,63.065400,63.135060,0.069660,Transition
202,63.158280,63.692340,0.534060,Sound
203,63.715560,63.785220,0.069660,Transition
204,63.808440,63.831660,0.023220,Sound
205,63.854880,63.901320,0.046440,Transition
206,63.924540,64.969430,1.044890,Sound
207,64.992650,65.108750,0.116100,Transition
208,65.131970,65.387390,0.255420,Sound
209,65.410610,65.480270,0.069660,Transition
210,65.503490,66.618050,1.114560,Sound
211,66.641270,66.734150,0.092880,Transition
212,66.757370,67.152110,0.394740,Sound
213,67.175330,67.198550,0.023220,Transition
214,67.221770,67.337870,0.116100,Sound
215,67.361090,67.477190,0.116100,Transition
216,67.500410,67.616510,0.116100,Sound
217,67.639730,67.686170,0.046440,Transition
218,67.709390,68.197010,0.487620,Sound
219,68.220230,68.289890,0.069660,Transition
220,68.313110,68.429210,0.116100,Sound
221,68.452430,68.522090,0.069660,Transition
222,68.545310,69.543760,0.998450,Sound
223,69.566980,69.659860,0.092880,Transition
224,69.683080,70.124260,0.441180,Sound
225,70.147480,70.240360,0.092880,Transition
226,70.263580,70.751200,0.487620,Sound
227,70.774420,70.844080,0.069660,Transition
228,70.867300,71.308480,0.441180,Sound
229,71.331700,71.424580,0.092880,Transition
230,71.447800,71.819320,0.371520,Sound
231,71.842540,71.981860,0.139320,Transition
