C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Tsinamorbedisa_Didebulisa.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.882358,0.882358,Silent
2,0.905578,0.928798,0.023220,Transition
3,0.952018,1.578957,0.626939,Sound
4,1.602177,1.625397,0.023220,Transition
5,1.648617,2.252336,0.603719,Silent
6,2.275556,2.298776,0.023220,Transition
7,2.321995,2.832834,0.510839,Sound
8,2.856054,2.902494,0.046440,Transition
9,2.925714,2.995374,0.069660,Sound
10,3.018594,3.041814,0.023220,Transition
11,3.065034,3.900952,0.835918,Sound
12,3.924172,3.947392,0.023220,Transition
13,3.970612,4.109932,0.139320,Sound
14,4.133152,4.249252,0.116100,Transition
15,4.272472,4.388571,0.116100,Sound
16,4.411791,4.435011,0.023220,Sound
17,4.458231,4.783311,0.325079,Sound
18,4.806531,4.969070,0.162540,Transition
19,4.992290,5.201270,0.208980,Sound
20,5.224490,5.363810,0.139320,Transition
21,5.387029,5.479909,0.092880,Sound
22,5.503129,5.596009,0.092880,Transition
23,5.619229,5.712109,0.092880,Sound
24,5.735329,5.781769,0.046440,Transition
25,5.804989,5.944308,0.139320,Silent
26,5.967528,5.990748,0.023220,Transition
27,6.013968,6.408707,0.394739,Sound
28,6.431927,6.524807,0.092880,Transition
29,6.548027,6.664127,0.116100,Sound
30,6.687347,6.710567,0.023220,Transition
31,6.733787,6.873107,0.139320,Sound
32,6.896327,7.058866,0.162540,Transition
33,7.082086,7.151746,0.069660,Silent
34,7.174966,7.198186,0.023220,Transition
35,7.221406,7.337506,0.116100,Sound
36,7.360726,7.383946,0.023220,Transition
37,7.407166,7.755465,0.348299,Sound
38,7.778685,7.825125,0.046440,Transition
39,7.848345,8.196644,0.348299,Sound
40,8.219864,8.266304,0.046440,Transition
41,8.289524,8.777143,0.487619,Sound
42,8.800363,8.846803,0.046440,Transition
43,8.870023,8.916463,0.046440,Silent
44,8.939683,8.962902,0.023220,Transition
45,8.986122,9.496961,0.510839,Silent
46,9.520181,9.543401,0.023220,Transition
47,9.566621,9.914921,0.348299,Silent
48,9.938141,9.961361,0.023220,Transition
49,9.984580,10.402540,0.417960,Sound
50,10.425760,10.448980,0.023220,Transition
51,10.472200,11.099140,0.626940,Sound
52,11.122360,11.145580,0.023220,Transition
53,11.168800,11.633200,0.464400,Sound
54,11.656420,11.818960,0.162540,Transition
55,11.842180,12.097600,0.255420,Sound
56,12.120820,12.167260,0.046440,Transition
57,12.190480,13.281810,1.091330,Sound
58,13.305030,13.351470,0.046440,Transition
59,13.374690,13.583670,0.208980,Sound
60,13.606890,13.653330,0.046440,Transition
61,13.676550,14.303490,0.626940,Sound
62,14.326710,14.396370,0.069660,Transition
63,14.419590,14.907210,0.487620,Sound
64,14.930430,14.976870,0.046440,Transition
65,15.000090,15.464490,0.464400,Sound
66,15.487710,15.557370,0.069660,Transition
67,15.580590,15.905670,0.325080,Sound
68,15.928890,16.091430,0.162540,Transition
69,16.114650,16.323630,0.208980,Silent
70,16.346850,16.393290,0.046440,Transition
71,16.416510,16.764810,0.348300,Sound
72,16.788030,16.834470,0.046440,Transition
73,16.857690,17.229210,0.371520,Sound
74,17.252430,17.298870,0.046440,Transition
75,17.322090,17.623950,0.301860,Sound
76,17.647170,17.670390,0.023220,Transition
77,17.693610,17.879370,0.185760,Sound
78,17.902590,17.949030,0.046440,Transition
79,17.972250,18.552740,0.580490,Sound
80,18.575960,18.599180,0.023220,Transition
81,18.622400,19.249340,0.626940,Sound
82,19.272560,19.365440,0.092880,Transition
83,19.388660,19.853060,0.464400,Sound
84,19.876280,19.969160,0.092880,Transition
85,19.992380,20.526440,0.534060,Sound
86,20.549660,20.642540,0.092880,Transition
87,20.665760,20.897960,0.232200,Sound
88,20.921180,21.037280,0.116100,Transition
89,21.060500,22.523360,1.462860,Sound
90,22.546580,22.569800,0.023220,Transition
91,22.593020,22.894880,0.301860,Sound
92,22.918100,23.010980,0.092880,Transition
93,23.034200,23.219960,0.185760,Sound
94,23.243180,23.312830,0.069650,Transition
95,23.336050,23.846890,0.510840,Sound
96,23.870110,23.962990,0.092880,Transition
97,23.986210,24.752470,0.766260,Sound
