C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Kirie_Leison.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.046440,0.046440,Silent
2,0.069660,0.092880,0.023220,Transition
3,0.116100,0.859138,0.743039,Sound
4,0.882358,0.928798,0.046440,Transition
5,0.952018,1.021678,0.069660,Silent
6,1.044898,1.068118,0.023220,Transition
7,1.091338,1.300317,0.208980,Sound
8,1.323537,1.393197,0.069660,Transition
9,1.416417,1.950476,0.534059,Sound
10,1.973696,1.996916,0.023220,Transition
11,2.020136,2.414875,0.394739,Sound
12,2.438095,2.600635,0.162540,Transition
13,2.623855,2.902494,0.278639,Silent
14,2.925714,2.972154,0.046440,Transition
15,2.995374,3.111474,0.116100,Sound
16,3.134694,3.157914,0.023220,Transition
17,3.181134,3.761633,0.580499,Sound
18,3.784853,3.831293,0.046440,Transition
19,3.854512,3.924172,0.069660,Silent
20,3.947392,3.993832,0.046440,Transition
21,4.017052,4.504671,0.487619,Sound
22,4.527891,4.551111,0.023220,Transition
23,4.574331,5.944308,1.369977,Sound
24,5.967528,5.990748,0.023220,Transition
25,6.013968,6.803447,0.789478,Sound
26,6.826667,6.873107,0.046440,Transition
27,6.896327,7.267846,0.371519,Sound
28,7.291066,7.337506,0.046440,Transition
29,7.360726,8.637823,1.277098,Sound
30,8.661043,8.684263,0.023220,Transition
31,8.707483,8.893243,0.185760,Sound
32,8.916463,8.939683,0.023220,Transition
33,8.962902,9.102222,0.139320,Sound
34,9.125442,9.287982,0.162540,Transition
35,9.311202,10.286440,0.975238,Sound
36,10.309660,10.356100,0.046440,Transition
37,10.379320,10.843720,0.464400,Sound
38,10.866940,10.959820,0.092880,Transition
39,10.983040,12.074380,1.091340,Sound
40,12.097600,12.120820,0.023220,Transition
41,12.144040,12.794200,0.650160,Sound
42,12.817420,12.840640,0.023220,Transition
43,12.863860,15.000090,2.136230,Sound
44,15.023310,15.046530,0.023220,Transition
45,15.069750,15.209070,0.139320,Sound
46,15.232290,15.278730,0.046440,Transition
47,15.301950,15.487710,0.185760,Sound
48,15.510930,15.534150,0.023220,Transition
49,15.557370,16.904130,1.346760,Sound
50,16.927350,16.950570,0.023220,Transition
51,16.973790,17.345310,0.371520,Sound
52,17.368530,17.623950,0.255420,Transition
53,17.647170,18.065130,0.417960,Sound
54,18.088350,18.111570,0.023220,Transition
55,18.134790,18.645620,0.510830,Sound
56,18.668840,18.761720,0.092880,Transition
57,18.784940,19.040360,0.255420,Sound
58,19.063580,19.086800,0.023220,Transition
59,19.110020,19.458320,0.348300,Sound
60,19.481540,19.504760,0.023220,Transition
61,19.527980,19.899500,0.371520,Sound
62,19.922720,19.992380,0.069660,Transition
63,20.015600,20.340680,0.325080,Sound
64,20.363900,20.410340,0.046440,Transition
65,20.433560,20.503220,0.069660,Sound
66,20.526440,20.549660,0.023220,Transition
67,20.572880,21.571340,0.998460,Sound
68,21.594560,21.641000,0.046440,Transition
69,21.664220,21.733880,0.069660,Silent
70,21.757100,21.780320,0.023220,Transition
71,21.803540,21.896420,0.092880,Sound
72,21.919640,21.966080,0.046440,Transition
73,21.989300,22.105400,0.116100,Sound
74,22.128620,22.175060,0.046440,Transition
75,22.198280,22.709120,0.510840,Sound
76,22.732340,22.755560,0.023220,Transition
77,22.778780,23.591470,0.812690,Sound
78,23.614690,23.730790,0.116100,Transition
79,23.754010,23.893330,0.139320,Sound
80,23.916550,24.009430,0.092880,Transition
81,24.032650,24.079090,0.046440,Silent
82,24.102310,24.125530,0.023220,Transition
83,24.148750,24.822130,0.673380,Sound
84,24.845350,24.891790,0.046440,Transition
85,24.915010,25.774150,0.859140,Sound
86,25.797370,25.890250,0.092880,Transition
87,25.913470,27.074470,1.161000,Sound
88,27.097690,27.167350,0.069660,Transition
89,27.190570,28.792740,1.602170,Sound
90,28.815960,28.839180,0.023220,Transition
91,28.862400,29.280360,0.417960,Sound
92,29.303580,29.350020,0.046440,Transition
93,29.373240,29.837640,0.464400,Sound
94,29.860860,30.000180,0.139320,Transition
95,30.023400,30.696780,0.673380,Sound
96,30.720000,30.905760,0.185760,Transition
97,30.928980,31.463040,0.534060,Sound
98,31.486260,31.509480,0.023220,Transition
99,31.532700,31.695240,0.162540,Sound
100,31.718460,31.834560,0.116100,Transition
101,31.857780,32.577600,0.719820,Sound
102,32.600820,32.624040,0.023220,Transition
103,32.647260,32.833020,0.185760,Sound
104,32.856240,32.879460,0.023220,Transition
105,32.902680,33.622490,0.719810,Sound
106,33.645710,33.692150,0.046440,Transition
107,33.715370,34.156550,0.441180,Sound
108,34.179770,34.202990,0.023220,Transition
109,34.226210,35.015690,0.789480,Sound
110,35.038910,35.247890,0.208980,Transition
111,35.271110,35.781950,0.510840,Sound
112,35.805170,35.874830,0.069660,Transition
113,35.898050,36.107030,0.208980,Sound
114,36.130250,36.153470,0.023220,Transition
115,36.176690,36.316010,0.139320,Sound
116,36.339230,36.362450,0.023220,Transition
117,36.385670,36.571430,0.185760,Sound
118,36.594650,36.617870,0.023220,Transition
119,36.641090,39.543580,2.902490,Sound
120,39.566800,39.659680,0.092880,Transition
