C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Movedit_Da_Vsvat.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.092880,0.092880,Silent
2,0.116100,0.139320,0.023220,Transition
3,0.162540,0.371519,0.208980,Sound
4,0.394739,0.417959,0.023220,Transition
5,0.441179,1.462857,1.021678,Sound
6,1.486077,1.578957,0.092880,Transition
7,1.602177,1.625397,0.023220,Silent
8,1.648617,1.718277,0.069660,Transition
9,1.741497,2.530975,0.789478,Sound
10,2.554195,2.600635,0.046440,Transition
11,2.623855,2.693515,0.069660,Silent
12,2.716735,2.739955,0.023220,Transition
13,2.763175,3.343673,0.580499,Sound
14,3.366893,3.390113,0.023220,Transition
15,3.413333,4.504671,1.091338,Sound
16,4.527891,4.574331,0.046440,Transition
17,4.597551,4.922630,0.325079,Sound
18,4.945850,4.992290,0.046440,Transition
19,5.015510,5.735329,0.719819,Sound
20,5.758549,5.804989,0.046440,Transition
21,5.828209,5.967528,0.139320,Sound
22,5.990748,6.060408,0.069660,Transition
23,6.083628,6.292608,0.208980,Sound
24,6.315828,6.362268,0.046440,Transition
25,6.385488,6.501587,0.116100,Sound
26,6.524807,6.594467,0.069660,Transition
27,6.617687,7.801905,1.184218,Sound
28,7.825125,7.941224,0.116100,Transition
29,7.964444,8.126984,0.162540,Sound
30,8.150204,8.173424,0.023220,Sound
31,8.196644,8.312744,0.116100,Transition
32,8.335964,8.707483,0.371519,Sound
33,8.730703,8.823583,0.092880,Transition
34,8.846803,8.846803,0.000000,Sound
35,8.870023,8.986122,0.116100,Transition
36,9.009342,9.241542,0.232200,Sound
37,9.264762,9.311202,0.046440,Transition
38,9.334422,9.496961,0.162540,Sound
39,9.520181,9.566621,0.046440,Transition
40,9.589841,9.705941,0.116100,Sound
41,9.729161,9.752381,0.023220,Transition
42,9.775601,10.750840,0.975239,Sound
43,10.774060,10.820500,0.046440,Transition
44,10.843720,10.983040,0.139320,Sound
45,11.006260,11.052700,0.046440,Transition
46,11.075920,11.145580,0.069660,Sound
47,11.168800,11.308120,0.139320,Transition
48,11.331340,11.702860,0.371520,Sound
49,11.726080,11.772520,0.046440,Transition
50,11.795740,12.585220,0.789480,Sound
51,12.608440,12.631660,0.023220,Transition
52,12.654880,13.560450,0.905570,Sound
53,13.583670,13.699770,0.116100,Transition
54,13.722990,13.815870,0.092880,Sound
55,13.839090,13.862310,0.023220,Transition
56,13.885530,14.512470,0.626940,Sound
57,14.535690,14.605350,0.069660,Transition
58,14.628570,15.139410,0.510840,Sound
59,15.162630,15.255510,0.092880,Transition
60,15.278730,15.743130,0.464400,Sound
61,15.766350,15.905670,0.139320,Transition
62,15.928890,16.044990,0.116100,Sound
63,16.068210,16.207530,0.139320,Transition
64,16.230750,16.253970,0.023220,Silent
65,16.277190,16.323630,0.046440,Transition
66,16.346850,16.555830,0.208980,Sound
67,16.579050,16.741590,0.162540,Transition
68,16.764810,17.066670,0.301860,Sound
69,17.089890,17.159550,0.069660,Transition
70,17.182770,17.205990,0.023220,Sound
71,17.229210,17.298870,0.069660,Transition
72,17.322090,17.670390,0.348300,Sound
73,17.693610,17.763270,0.069660,Transition
74,17.786490,18.529520,0.743030,Sound
75,18.552740,18.645620,0.092880,Transition
76,18.668840,19.179680,0.510840,Sound
77,19.202900,19.272560,0.069660,Transition
78,19.295780,20.549660,1.253880,Sound
79,20.572880,20.619320,0.046440,Transition
80,20.642540,21.292700,0.650160,Sound
81,21.315920,21.524900,0.208980,Transition
82,21.548120,21.849980,0.301860,Sound
83,21.873200,21.896420,0.023220,Transition
84,21.919640,22.105400,0.185760,Sound
85,22.128620,22.175060,0.046440,Transition
86,22.198280,22.639460,0.441180,Sound
87,22.662680,22.778780,0.116100,Transition
88,22.802000,22.894880,0.092880,Sound
89,22.918100,23.196740,0.278640,Sound
90,23.219960,23.312830,0.092870,Transition
91,23.336050,23.521810,0.185760,Sound
92,23.545030,23.614690,0.069660,Transition
93,23.637910,23.962990,0.325080,Sound
94,23.986210,24.009430,0.023220,Transition
95,24.032650,24.241630,0.208980,Sound
96,24.264850,24.334510,0.069660,Transition
97,24.357730,24.404170,0.046440,Sound
98,24.427390,24.497050,0.069660,Transition
99,24.520270,24.589930,0.069660,Silent
100,24.613150,24.729250,0.116100,Transition
101,24.752470,25.100770,0.348300,Sound
102,25.123990,25.216870,0.092880,Transition
103,25.240090,25.495510,0.255420,Sound
104,25.518730,25.588390,0.069660,Transition
105,25.611610,25.727710,0.116100,Sound
106,25.750930,25.820590,0.069660,Transition
107,25.843810,26.238550,0.394740,Sound
108,26.261770,26.354650,0.092880,Transition
109,26.377870,26.749390,0.371520,Sound
110,26.772610,26.865490,0.092880,Transition
111,26.888710,27.933610,1.044900,Sound
112,27.956830,28.072930,0.116100,Transition
113,28.096150,28.096150,0.000000,Transition
114,28.119370,28.676640,0.557270,Sound
115,28.699860,28.769520,0.069660,Transition
116,28.792740,29.210700,0.417960,Sound
117,29.233920,29.303580,0.069660,Transition
118,29.326800,30.371700,1.044900,Sound
119,30.394920,30.441360,0.046440,Transition
120,30.464580,30.882540,0.417960,Sound
121,30.905760,30.928980,0.023220,Transition
122,30.952200,31.021860,0.069660,Sound
123,31.045080,31.091520,0.046440,Transition
124,31.114740,31.230840,0.116100,Sound
125,31.254060,31.346940,0.092880,Transition
126,31.370160,31.439820,0.069660,Sound
127,31.463040,31.509480,0.046440,Transition
128,31.532700,31.788120,0.255420,Sound
129,31.811340,31.927440,0.116100,Transition
130,31.950660,32.252520,0.301860,Sound
131,32.275740,32.368620,0.092880,Transition
132,32.391840,32.554380,0.162540,Sound
133,32.577600,32.670480,0.092880,Transition
134,32.693700,33.227760,0.534060,Sound
135,33.250980,33.320640,0.069660,Transition
136,33.343860,33.367080,0.023220,Sound
