C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Tkveta_Ganmantavisuplebelo.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,1.044898,1.044898,Silent
2,1.068118,1.160998,0.092880,Transition
3,1.184218,2.020136,0.835918,Sound
4,2.043356,2.089796,0.046440,Transition
5,2.113016,2.182676,0.069660,Sound
6,2.205896,2.321995,0.116100,Transition
7,2.345215,2.484535,0.139320,Sound
8,2.507755,2.670295,0.162540,Sound
9,2.693515,2.716735,0.023220,Transition
10,2.739955,2.879274,0.139320,Silent
11,2.902494,2.948934,0.046440,Transition
12,2.972154,3.227574,0.255420,Sound
13,3.250794,3.274014,0.023220,Transition
14,3.297234,3.436553,0.139320,Sound
15,3.459773,3.529433,0.069660,Transition
16,3.552653,3.645533,0.092880,Sound
17,3.668753,3.691973,0.023220,Transition
18,3.715193,3.900952,0.185760,Sound
19,3.924172,4.017052,0.092880,Transition
20,4.040272,4.179592,0.139320,Silent
21,4.202812,4.226032,0.023220,Transition
22,4.249252,4.852971,0.603719,Sound
23,4.876190,4.899410,0.023220,Transition
24,4.922630,5.804989,0.882358,Sound
25,5.828209,5.874649,0.046440,Transition
26,5.897868,6.687347,0.789478,Sound
27,6.710567,6.733787,0.023220,Transition
28,6.757007,7.801905,1.044898,Sound
29,7.825125,7.848345,0.023220,Transition
30,7.871565,8.219864,0.348299,Sound
31,8.243084,8.289524,0.046440,Transition
32,8.312744,8.405624,0.092880,Silent
33,8.428844,8.614603,0.185760,Transition
34,8.637823,8.962902,0.325079,Sound
35,8.986122,9.102222,0.116100,Transition
36,9.125442,9.938141,0.812698,Sound
37,9.961361,10.100680,0.139319,Transition
38,10.123900,10.750840,0.626940,Sound
39,10.774060,10.843720,0.069660,Transition
40,10.866940,11.842180,0.975240,Sound
41,11.865400,11.911840,0.046440,Transition
42,11.935060,12.004720,0.069660,Sound
43,12.027940,12.051160,0.023220,Transition
44,12.074380,12.863860,0.789480,Sound
45,12.887080,12.910300,0.023220,Transition
46,12.933520,13.862310,0.928790,Sound
47,13.885530,13.955190,0.069660,Transition
48,13.978410,14.257050,0.278640,Sound
49,14.280270,14.373150,0.092880,Transition
50,14.396370,14.698230,0.301860,Sound
51,14.721450,14.791110,0.069660,Transition
52,14.814330,15.534150,0.719820,Sound
