C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Amaglebis_IXdzlispiris_Chasartavi.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.255420,0.255420,Silent
2,0.278639,0.301859,0.023220,Transition
3,0.325079,1.253878,0.928798,Silent
4,1.277098,1.323537,0.046440,Transition
5,1.346757,3.297234,1.950476,Silent
6,3.320454,3.343673,0.023220,Transition
7,3.366893,3.993832,0.626939,Sound
8,4.017052,4.040272,0.023220,Transition
9,4.063492,4.272472,0.208980,Sound
10,4.295692,4.458231,0.162540,Transition
11,4.481451,5.526349,1.044898,Silent
12,5.549569,5.572789,0.023220,Transition
13,5.596009,6.362268,0.766259,Silent
14,6.385488,6.431927,0.046440,Transition
15,6.455147,8.034104,1.578957,Sound
16,8.057324,8.080544,0.023220,Transition
17,8.103764,8.382404,0.278639,Sound
18,8.405624,8.428844,0.023220,Transition
19,8.452063,9.264762,0.812698,Silent
20,9.287982,9.311202,0.023220,Transition
21,9.334422,9.822041,0.487619,Sound
22,9.845261,9.914921,0.069660,Transition
23,9.938141,10.263220,0.325079,Sound
24,10.286440,10.402540,0.116100,Transition
25,10.425760,10.472200,0.046440,Sound
26,10.495420,10.936600,0.441180,Sound
27,10.959820,11.052700,0.092880,Transition
28,11.075920,11.749300,0.673380,Sound
29,11.772520,11.865400,0.092880,Transition
30,11.888620,11.958280,0.069660,Sound
31,11.981500,12.190480,0.208980,Transition
32,12.213700,12.422680,0.208980,Silent
33,12.445900,12.515560,0.069660,Transition
34,12.538780,12.956740,0.417960,Sound
35,12.979960,13.072830,0.092870,Transition
36,13.096050,13.142490,0.046440,Sound
37,13.165710,13.281810,0.116100,Transition
38,13.305030,13.885530,0.580500,Sound
39,13.908750,14.024850,0.116100,Transition
40,14.048070,14.094510,0.046440,Sound
41,14.117730,14.558910,0.441180,Silent
42,14.582130,14.605350,0.023220,Transition
43,14.628570,16.370070,1.741500,Sound
44,16.393290,16.462950,0.069660,Transition
45,16.486170,16.625490,0.139320,Sound
46,16.648710,16.718370,0.069660,Transition
47,16.741590,17.136330,0.394740,Sound
48,17.159550,17.252430,0.092880,Transition
49,17.275650,17.298870,0.023220,Sound
50,17.322090,17.414970,0.092880,Transition
51,17.438190,17.600730,0.162540,Sound
52,17.623950,17.716830,0.092880,Transition
53,17.740050,17.809710,0.069660,Sound
54,17.832930,17.995470,0.162540,Transition
55,18.018690,18.204440,0.185750,Silent
56,18.227660,18.250880,0.023220,Transition
57,18.274100,18.738500,0.464400,Sound
58,18.761720,18.877820,0.116100,Transition
59,18.901040,19.226120,0.325080,Sound
60,19.249340,19.319000,0.069660,Transition
61,19.342220,19.667300,0.325080,Sound
62,19.690520,19.806620,0.116100,Transition
63,19.829840,19.876280,0.046440,Sound
64,19.899500,20.015600,0.116100,Transition
65,20.038820,20.340680,0.301860,Sound
66,20.363900,20.549660,0.185760,Transition
67,20.572880,20.642540,0.069660,Sound
68,20.665760,20.758640,0.092880,Transition
69,20.781860,20.781860,0.000000,Sound
70,20.805080,20.851520,0.046440,Transition
71,20.874740,21.199820,0.325080,Sound
72,21.223040,21.292700,0.069660,Transition
73,21.315920,21.524900,0.208980,Sound
74,21.548120,21.571340,0.023220,Transition
75,21.594560,22.384040,0.789480,Sound
76,22.407260,22.500140,0.092880,Transition
77,22.523360,22.802000,0.278640,Sound
78,22.825220,22.941320,0.116100,Transition
79,22.964540,23.289620,0.325080,Sound
80,23.312830,23.382490,0.069660,Transition
81,23.405710,23.800450,0.394740,Sound
82,23.823670,23.939770,0.116100,Transition
83,23.962990,24.822130,0.859140,Sound
84,24.845350,24.868570,0.023220,Transition
85,24.891790,25.031110,0.139320,Sound
86,25.054330,25.077550,0.023220,Transition
87,25.100770,25.425850,0.325080,Sound
88,25.449070,25.541950,0.092880,Transition
89,25.565170,26.842270,1.277100,Sound
90,26.865490,26.888710,0.023220,Transition
91,26.911930,27.399550,0.487620,Sound
92,27.422770,27.445990,0.023220,Transition
93,27.469210,27.631750,0.162540,Sound
94,27.654970,27.724630,0.069660,Transition
95,27.747850,27.863950,0.116100,Sound
96,27.887170,27.910390,0.023220,Transition
97,27.933610,28.119370,0.185760,Sound
98,28.142590,28.212250,0.069660,Transition
99,28.235470,28.978500,0.743030,Sound
100,29.001720,29.048160,0.046440,Transition
101,29.071380,29.350020,0.278640,Sound
102,29.373240,29.396460,0.023220,Transition
103,29.419680,31.555920,2.136240,Sound
104,31.579140,31.625580,0.046440,Transition
105,31.648800,31.834560,0.185760,Sound
106,31.857780,31.881000,0.023220,Transition
107,31.904220,32.066760,0.162540,Sound
108,32.089980,32.136420,0.046440,Transition
109,32.159640,32.391840,0.232200,Silent
110,32.415060,32.484720,0.069660,Transition
111,32.507940,32.833020,0.325080,Sound
112,32.856240,32.949120,0.092880,Transition
113,32.972340,33.367080,0.394740,Sound
114,33.390300,33.459960,0.069660,Transition
