C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Girsad_Gabriel.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.301859,0.301859,Silent
2,0.325079,0.348299,0.023220,Transition
3,0.371519,1.253878,0.882358,Sound
4,1.277098,1.346757,0.069660,Transition
5,1.369977,1.462857,0.092880,Sound
6,1.486077,1.509297,0.023220,Transition
7,1.532517,2.113016,0.580499,Sound
8,2.136236,2.159456,0.023220,Transition
9,2.182676,3.065034,0.882358,Sound
10,3.088254,3.250794,0.162540,Transition
11,3.274014,3.552653,0.278639,Silent
12,3.575873,3.599093,0.023220,Transition
13,3.622313,4.249252,0.626939,Sound
14,4.272472,4.295692,0.023220,Transition
15,4.318912,4.458231,0.139320,Sound
16,4.481451,4.597551,0.116100,Transition
17,4.620771,4.969070,0.348299,Sound
18,4.992290,5.015510,0.023220,Transition
19,5.038730,5.131610,0.092880,Sound
20,5.154830,5.340590,0.185760,Transition
21,5.363810,5.479909,0.116100,Silent
22,5.503129,5.526349,0.023220,Transition
23,5.549569,7.035646,1.486077,Silent
24,7.058866,7.082086,0.023220,Transition
25,7.105306,7.639365,0.534059,Sound
26,7.662585,7.685805,0.023220,Transition
27,7.709025,8.312744,0.603719,Sound
28,8.335964,8.359184,0.023220,Transition
29,8.382404,9.148662,0.766259,Sound
30,9.171882,9.404082,0.232200,Transition
31,9.427302,10.936600,1.509298,Sound
32,10.959820,11.029480,0.069660,Transition
33,11.052700,11.075920,0.023220,Sound
34,11.099140,11.122360,0.023220,Transition
35,11.145580,11.633200,0.487620,Sound
36,11.656420,11.726080,0.069660,Transition
37,11.749300,13.188930,1.439630,Sound
38,13.212150,13.351470,0.139320,Transition
39,13.374690,14.187390,0.812700,Sound
40,14.210610,14.233830,0.023220,Transition
41,14.257050,14.837550,0.580500,Sound
42,14.860770,14.930430,0.069660,Transition
43,14.953650,15.603810,0.650160,Sound
44,15.627030,15.673470,0.046440,Transition
45,15.696690,16.044990,0.348300,Sound
46,16.068210,16.184310,0.116100,Transition
47,16.207530,16.462950,0.255420,Sound
48,16.486170,16.579050,0.092880,Transition
49,16.602270,17.763270,1.161000,Sound
50,17.786490,17.809710,0.023220,Transition
51,17.832930,18.320540,0.487610,Sound
