C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Shev_Kaltsulo.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.069660,0.069660,Silent
2,0.092880,0.116100,0.023220,Transition
3,0.139320,1.323537,1.184218,Silent
4,1.346757,1.369977,0.023220,Transition
5,1.393197,1.834376,0.441179,Silent
6,1.857596,1.880816,0.023220,Transition
7,1.904036,2.252336,0.348299,Sound
8,2.275556,2.414875,0.139320,Transition
9,2.438095,2.763175,0.325079,Sound
10,2.786395,2.809615,0.023220,Transition
11,2.832834,3.157914,0.325079,Sound
12,3.181134,3.227574,0.046440,Transition
13,3.250794,3.459773,0.208980,Sound
14,3.482993,3.506213,0.023220,Transition
15,3.529433,4.667211,1.137778,Silent
16,4.690431,4.713651,0.023220,Transition
17,4.736871,5.201270,0.464399,Silent
18,5.224490,5.433469,0.208980,Transition
19,5.456689,6.431927,0.975238,Sound
20,6.455147,6.478367,0.023220,Transition
21,6.501587,6.594467,0.092880,Sound
22,6.617687,6.710567,0.092880,Transition
23,6.733787,7.291066,0.557279,Sound
24,7.314286,7.453605,0.139320,Transition
25,7.476825,8.544943,1.068118,Sound
26,8.568163,8.661043,0.092880,Transition
27,8.684263,9.241542,0.557279,Sound
28,9.264762,9.287982,0.023220,Transition
29,9.311202,10.100680,0.789478,Sound
30,10.123900,10.240000,0.116100,Transition
31,10.263220,10.611520,0.348300,Sound
32,10.634740,10.727620,0.092880,Transition
33,10.750840,11.192020,0.441180,Sound
34,11.215240,11.284900,0.069660,Transition
35,11.308120,12.167260,0.859140,Sound
36,12.190480,12.260140,0.069660,Transition
37,12.283360,12.585220,0.301860,Sound
38,12.608440,12.678100,0.069660,Transition
39,12.701320,12.747760,0.046440,Sound
40,12.770980,12.933520,0.162540,Transition
41,12.956740,13.188930,0.232190,Silent
42,13.212150,13.258590,0.046440,Transition
43,13.281810,13.421130,0.139320,Sound
44,13.444350,13.606890,0.162540,Transition
45,13.630110,14.767890,1.137780,Sound
46,14.791110,14.814330,0.023220,Transition
47,14.837550,15.487710,0.650160,Sound
48,15.510930,15.557370,0.046440,Transition
49,15.580590,16.068210,0.487620,Sound
50,16.091430,16.161090,0.069660,Transition
51,16.184310,16.207530,0.023220,Sound
52,16.230750,16.323630,0.092880,Transition
53,16.346850,16.346850,0.000000,Sound
54,16.370070,16.416510,0.046440,Transition
55,16.439730,17.159550,0.719820,Sound
56,17.182770,17.322090,0.139320,Transition
57,17.345310,17.902590,0.557280,Sound
58,17.925810,17.949030,0.023220,Transition
59,17.972250,19.110020,1.137770,Sound
60,19.133240,19.249340,0.116100,Transition
61,19.272560,19.272560,0.000000,Transition
62,19.295780,19.690520,0.394740,Sound
63,19.713740,19.736960,0.023220,Transition
64,19.760180,20.062040,0.301860,Sound
65,20.085260,20.340680,0.255420,Transition
66,20.363900,21.641000,1.277100,Sound
67,21.664220,21.757100,0.092880,Transition
68,21.780320,21.780320,0.000000,Sound
69,21.803540,21.826760,0.023220,Transition
70,21.849980,22.871660,1.021680,Sound
71,22.894880,22.918100,0.023220,Transition
72,22.941320,23.196740,0.255420,Sound
73,23.219960,23.243180,0.023220,Transition
74,23.266400,23.893330,0.626930,Sound
75,23.916550,24.009430,0.092880,Transition
76,24.032650,24.288070,0.255420,Sound
77,24.311290,24.427390,0.116100,Transition
78,24.450610,24.497050,0.046440,Sound
79,24.520270,25.286530,0.766260,Sound
80,25.309750,25.402630,0.092880,Transition
81,25.425850,25.611610,0.185760,Sound
82,25.634830,25.750930,0.116100,Transition
83,25.774150,25.774150,0.000000,Sound
84,25.797370,25.820590,0.023220,Transition
85,25.843810,26.192110,0.348300,Sound
86,26.215330,26.447530,0.232200,Transition
87,26.470750,27.701410,1.230660,Sound
88,27.724630,27.840730,0.116100,Transition
89,27.863950,27.863950,0.000000,Sound
90,27.887170,28.026490,0.139320,Transition
91,28.049710,28.862400,0.812690,Sound
92,28.885620,28.955280,0.069660,Transition
93,28.978500,29.326800,0.348300,Sound
94,29.350020,29.373240,0.023220,Transition
95,29.396460,30.441360,1.044900,Sound
96,30.464580,30.557460,0.092880,Transition
97,30.580680,30.905760,0.325080,Sound
98,30.928980,30.975420,0.046440,Transition
99,30.998640,31.648800,0.650160,Sound
100,31.672020,31.741680,0.069660,Transition
101,31.764900,31.973880,0.208980,Sound
102,31.997100,32.113200,0.116100,Transition
103,32.136420,32.600820,0.464400,Sound
104,32.624040,32.740140,0.116100,Transition
105,32.763360,32.949120,0.185760,Sound
106,32.972340,33.065220,0.092880,Transition
107,33.088440,33.320640,0.232200,Sound
108,33.343860,33.413520,0.069660,Transition
109,33.436740,33.831470,0.394730,Sound
110,33.854690,33.877910,0.023220,Transition
111,33.901130,34.458410,0.557280,Sound
112,34.481630,34.528070,0.046440,Transition
113,34.551290,34.806710,0.255420,Sound
114,34.829930,34.922810,0.092880,Transition
115,34.946030,35.224670,0.278640,Sound
116,35.247890,35.340770,0.092880,Transition
117,35.363990,35.781950,0.417960,Sound
118,35.805170,35.828390,0.023220,Transition
119,35.851610,36.130250,0.278640,Sound
120,36.153470,36.223130,0.069660,Transition
121,36.246350,36.432110,0.185760,Sound
122,36.455330,36.594650,0.139320,Transition
123,36.617870,36.803630,0.185760,Sound
124,36.826850,36.873290,0.046440,Transition
125,36.896510,37.314470,0.417960,Sound
126,37.337690,37.360910,0.023220,Transition
127,37.384130,37.685990,0.301860,Sound
128,37.709210,37.755650,0.046440,Transition
129,37.778870,38.057510,0.278640,Sound
130,38.080730,38.173610,0.092880,Transition
131,38.196830,38.684440,0.487610,Sound
132,38.707660,38.800540,0.092880,Transition
133,38.823760,38.823760,0.000000,Sound
134,38.846980,38.916640,0.069660,Transition
135,38.939860,39.682900,0.743040,Sound
136,39.706120,39.729340,0.023220,Transition
