C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Kaltsuli_Dges_Arsebad.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.092880,0.092880,Silent
2,0.116100,0.139320,0.023220,Transition
3,0.162540,0.510839,0.348299,Sound
4,0.534059,0.557279,0.023220,Transition
5,0.580499,0.952018,0.371519,Silent
6,0.975238,0.998458,0.023220,Transition
7,1.021678,2.275556,1.253878,Sound
8,2.298776,2.321995,0.023220,Transition
9,2.345215,2.461315,0.116100,Sound
10,2.484535,2.600635,0.116100,Transition
11,2.623855,2.693515,0.069660,Sound
12,2.716735,2.739955,0.023220,Transition
13,2.763175,2.948934,0.185760,Sound
14,2.972154,3.065034,0.092880,Transition
15,3.088254,3.134694,0.046440,Silent
16,3.157914,3.181134,0.023220,Transition
17,3.204354,3.575873,0.371519,Sound
18,3.599093,3.715193,0.116100,Transition
19,3.738413,3.993832,0.255420,Sound
20,4.017052,4.040272,0.023220,Transition
21,4.063492,4.504671,0.441179,Sound
22,4.527891,4.551111,0.023220,Transition
23,4.574331,4.806531,0.232200,Sound
24,4.829751,4.945850,0.116100,Transition
25,4.969070,5.038730,0.069660,Sound
26,5.061950,5.224490,0.162540,Silent
27,5.247710,5.270930,0.023220,Transition
28,5.294150,6.478367,1.184218,Sound
29,6.501587,6.524807,0.023220,Transition
30,6.548027,7.314286,0.766259,Sound
31,7.337506,7.453605,0.116100,Transition
32,7.476825,7.616145,0.139320,Sound
33,7.639365,7.709025,0.069660,Transition
34,7.732245,7.987664,0.255420,Sound
35,8.010884,8.080544,0.069660,Transition
36,8.103764,8.219864,0.116100,Sound
37,8.243084,8.312744,0.069660,Transition
38,8.335964,8.986122,0.650159,Sound
39,9.009342,9.079002,0.069660,Transition
40,9.102222,9.705941,0.603719,Sound
41,9.729161,9.845261,0.116100,Transition
42,9.868481,9.868481,0.000000,Transition
43,9.891701,10.890160,0.998459,Sound
44,10.913380,11.029480,0.116100,Transition
45,11.052700,11.052700,0.000000,Transition
46,11.075920,11.238460,0.162540,Silent
47,11.261680,11.284900,0.023220,Transition
48,11.308120,11.656420,0.348300,Sound
49,11.679640,11.935060,0.255420,Transition
50,11.958280,12.260140,0.301860,Sound
51,12.283360,12.353020,0.069660,Transition
52,12.376240,13.142490,0.766250,Sound
53,13.165710,13.212150,0.046440,Transition
54,13.235370,13.676550,0.441180,Sound
55,13.699770,13.722990,0.023220,Transition
56,13.746210,14.419590,0.673380,Sound
57,14.442810,14.489250,0.046440,Transition
58,14.512470,15.069750,0.557280,Sound
59,15.092970,15.232290,0.139320,Transition
60,15.255510,16.230750,0.975240,Sound
61,16.253970,16.346850,0.092880,Transition
62,16.370070,16.648710,0.278640,Sound
63,16.671930,16.741590,0.069660,Transition
64,16.764810,16.997010,0.232200,Sound
65,17.020230,17.159550,0.139320,Transition
66,17.182770,17.414970,0.232200,Sound
67,17.438190,17.554290,0.116100,Transition
68,17.577510,17.763270,0.185760,Sound
69,17.786490,17.902590,0.116100,Transition
70,17.925810,18.041910,0.116100,Sound
71,18.065130,18.158010,0.092880,Transition
72,18.181220,18.901040,0.719820,Sound
73,18.924260,18.993920,0.069660,Transition
74,19.017140,19.179680,0.162540,Sound
75,19.202900,19.226120,0.023220,Transition
76,19.249340,19.319000,0.069660,Sound
77,19.342220,19.411880,0.069660,Transition
78,19.435100,19.620860,0.185760,Sound
79,19.644080,19.667300,0.023220,Transition
80,19.690520,20.294240,0.603720,Sound
81,20.317460,20.433560,0.116100,Transition
82,20.456780,20.456780,0.000000,Transition
83,20.480000,20.758640,0.278640,Sound
84,20.781860,20.828300,0.046440,Transition
85,20.851520,21.106940,0.255420,Silent
86,21.130160,21.269480,0.139320,Transition
87,21.292700,21.455240,0.162540,Sound
88,21.478460,21.548120,0.069660,Transition
89,21.571340,21.803540,0.232200,Sound
90,21.826760,21.896420,0.069660,Transition
91,21.919640,22.267940,0.348300,Sound
92,22.291160,22.384040,0.092880,Transition
93,22.407260,22.755560,0.348300,Sound
94,22.778780,22.848440,0.069660,Transition
95,22.871660,23.080640,0.208980,Sound
96,23.103860,23.150300,0.046440,Transition
97,23.173520,23.800450,0.626930,Sound
98,23.823670,23.916550,0.092880,Transition
99,23.939770,25.170430,1.230660,Sound
100,25.193650,25.286530,0.092880,Transition
101,25.309750,25.309750,0.000000,Sound
102,25.332970,25.379410,0.046440,Transition
103,25.402630,25.704490,0.301860,Sound
104,25.727710,25.843810,0.116100,Transition
105,25.867030,25.983130,0.116100,Sound
106,26.006350,26.168890,0.162540,Sound
107,26.192110,26.215330,0.023220,Transition
108,26.238550,26.633290,0.394740,Sound
109,26.656510,26.679730,0.023220,Transition
110,26.702950,27.678190,0.975240,Sound
111,27.701410,27.840730,0.139320,Transition
112,27.863950,28.653420,0.789470,Sound
113,28.676640,28.746300,0.069660,Transition
114,28.769520,29.024940,0.255420,Sound
115,29.048160,29.164260,0.116100,Transition
116,29.187480,29.419680,0.232200,Silent
117,29.442900,29.466120,0.023220,Transition
118,29.489340,29.675100,0.185760,Sound
119,29.698320,29.791200,0.092880,Transition
120,29.814420,30.069840,0.255420,Sound
121,30.093060,30.162720,0.069660,Transition
122,30.185940,30.371700,0.185760,Sound
123,30.394920,30.418140,0.023220,Transition
124,30.441360,30.743220,0.301860,Sound
125,30.766440,30.789660,0.023220,Transition
126,30.812880,31.021860,0.208980,Sound
127,31.045080,31.137960,0.092880,Transition
128,31.161180,31.393380,0.232200,Sound
129,31.416600,31.486260,0.069660,Transition
130,31.509480,31.834560,0.325080,Sound
131,31.857780,31.973880,0.116100,Transition
132,31.997100,31.997100,0.000000,Sound
133,32.020320,32.113200,0.092880,Transition
134,32.136420,32.368620,0.232200,Sound
135,32.391840,32.438280,0.046440,Transition
136,32.461500,32.716920,0.255420,Sound
