C:\Datasets\Onset Annotation\Erkomaishvili Dataset\Behnam New\Settings 11\New folder\Artemi_-_Sitkvisa_Gvtisa.csv
Behnam
Erkomaishvili
Vocal
Solo
None
Unaffected
0.000000







Sequence,Start time,End time,Duration,Type
1,0.000000,0.069660,0.069660,Silent
2,0.092880,0.162540,0.069660,Transition
3,0.185760,0.394739,0.208980,Sound
4,0.417959,0.441179,0.023220,Transition
5,0.464399,1.300317,0.835918,Silent
6,1.323537,1.416417,0.092880,Transition
7,1.439637,1.927256,0.487619,Sound
8,1.950476,2.043356,0.092880,Transition
9,2.066576,2.275556,0.208980,Sound
10,2.298776,2.414875,0.116100,Transition
11,2.438095,2.484535,0.046440,Sound
12,2.507755,2.670295,0.162540,Silent
13,2.693515,2.739955,0.046440,Transition
14,2.763175,3.482993,0.719819,Sound
15,3.506213,3.552653,0.046440,Transition
16,3.575873,3.993832,0.417959,Sound
17,4.017052,4.040272,0.023220,Transition
18,4.063492,4.318912,0.255420,Sound
19,4.342132,4.365351,0.023220,Transition
20,4.388571,4.481451,0.092880,Sound
21,4.504671,4.574331,0.069660,Transition
22,4.597551,5.178050,0.580499,Silent
23,5.201270,5.224490,0.023220,Transition
24,5.247710,7.430385,2.182676,Silent
25,7.453605,7.476825,0.023220,Transition
26,7.500045,7.732245,0.232200,Sound
27,7.755465,7.778685,0.023220,Transition
28,7.801905,8.521723,0.719819,Sound
29,8.544943,8.637823,0.092880,Transition
30,8.661043,9.195102,0.534059,Sound
31,9.218322,9.311202,0.092880,Transition
32,9.334422,9.705941,0.371519,Sound
33,9.729161,9.822041,0.092880,Transition
34,9.845261,10.448980,0.603719,Sound
35,10.472200,10.541860,0.069660,Transition
36,10.565080,11.470660,0.905580,Sound
37,11.493880,11.517100,0.023220,Transition
38,11.540320,11.795740,0.255420,Silent
39,11.818960,11.842180,0.023220,Transition
40,11.865400,12.051160,0.185760,Sound
41,12.074380,12.097600,0.023220,Transition
42,12.120820,12.840640,0.719820,Sound
43,12.863860,12.933520,0.069660,Transition
44,12.956740,13.328250,0.371510,Sound
45,13.351470,13.421130,0.069660,Transition
46,13.444350,14.442810,0.998460,Sound
47,14.466030,14.558910,0.092880,Transition
48,14.582130,14.791110,0.208980,Sound
49,14.814330,14.930430,0.116100,Transition
50,14.953650,14.953650,0.000000,Transition
51,14.976870,15.394830,0.417960,Sound
52,15.418050,15.487710,0.069660,Transition
53,15.510930,16.695150,1.184220,Sound
54,16.718370,16.811250,0.092880,Transition
55,16.834470,16.927350,0.092880,Sound
56,16.950570,17.043450,0.092880,Transition
57,17.066670,17.229210,0.162540,Sound
58,17.252430,17.275650,0.023220,Transition
59,17.298870,17.391750,0.092880,Sound
60,17.414970,17.554290,0.139320,Transition
61,17.577510,18.343760,0.766250,Sound
62,18.366980,18.390200,0.023220,Transition
63,18.413420,18.901040,0.487620,Sound
64,18.924260,18.970700,0.046440,Transition
65,18.993920,19.597640,0.603720,Sound
66,19.620860,19.713740,0.092880,Transition
67,19.736960,20.062040,0.325080,Sound
68,20.085260,20.154920,0.069660,Transition
69,20.178140,20.897960,0.719820,Sound
70,20.921180,20.990840,0.069660,Transition
71,21.014060,22.035740,1.021680,Sound
72,22.058960,22.151840,0.092880,Transition
73,22.175060,22.430480,0.255420,Sound
74,22.453700,22.476920,0.023220,Transition
75,22.500140,22.848440,0.348300,Sound
76,22.871660,23.103860,0.232200,Transition
77,23.127080,23.428930,0.301850,Sound
78,23.452150,23.591470,0.139320,Transition
79,23.614690,24.241630,0.626940,Sound
80,24.264850,24.380950,0.116100,Transition
81,24.404170,24.729250,0.325080,Sound
82,24.752470,24.822130,0.069660,Transition
83,24.845350,26.795830,1.950480,Sound
84,26.819050,26.935150,0.116100,Transition
85,26.958370,27.028030,0.069660,Sound
86,27.051250,27.190570,0.139320,Sound
87,27.213790,27.306670,0.092880,Transition
88,27.329890,27.399550,0.069660,Sound
89,27.422770,27.538870,0.116100,Transition
90,27.562090,27.771070,0.208980,Sound
91,27.794290,27.840730,0.046440,Transition
92,27.863950,28.119370,0.255420,Sound
93,28.142590,28.212250,0.069660,Transition
94,28.235470,28.490880,0.255410,Sound
95,28.514100,28.606980,0.092880,Transition
96,28.630200,28.723080,0.092880,Sound
97,28.746300,28.862400,0.116100,Transition
98,28.885620,28.908840,0.023220,Sound
99,28.932060,29.350020,0.417960,Sound
100,29.373240,29.419680,0.046440,Transition
101,29.442900,29.651880,0.208980,Sound
102,29.675100,29.721540,0.046440,Transition
103,29.744760,30.116280,0.371520,Sound
104,30.139500,30.255600,0.116100,Transition
105,30.278820,30.302040,0.023220,Sound
106,30.325260,30.464580,0.139320,Transition
107,30.487800,30.580680,0.092880,Sound
108,30.603900,30.696780,0.092880,Transition
109,30.720000,30.766440,0.046440,Sound
110,30.789660,30.905760,0.116100,Transition
111,30.928980,31.021860,0.092880,Sound
112,31.045080,31.137960,0.092880,Silent
113,31.161180,31.184400,0.023220,Transition
114,31.207620,31.509480,0.301860,Sound
115,31.532700,31.672020,0.139320,Transition
116,31.695240,31.857780,0.162540,Sound
117,31.881000,31.973880,0.092880,Transition
118,31.997100,32.298960,0.301860,Sound
119,32.322180,32.345400,0.023220,Transition
120,32.368620,32.902680,0.534060,Sound
121,32.925900,33.042000,0.116100,Transition
122,33.065220,33.181320,0.116100,Sound
123,33.204540,33.227760,0.023220,Transition
124,33.250980,34.063670,0.812690,Sound
125,34.086890,34.179770,0.092880,Transition
126,34.202990,34.202990,0.000000,Sound
127,34.226210,34.272650,0.046440,Transition
128,34.295870,34.481630,0.185760,Sound
129,34.504850,34.620950,0.116100,Transition
130,34.644170,34.667390,0.023220,Sound
131,34.690610,34.853150,0.162540,Sound
132,34.876370,34.922810,0.046440,Transition
133,34.946030,35.155010,0.208980,Sound
134,35.178230,35.201450,0.023220,Transition
135,35.224670,35.712290,0.487620,Sound
136,35.735510,35.851610,0.116100,Transition
137,35.874830,35.967710,0.092880,Sound
138,35.990930,35.990930,0.000000,Sound
139,36.014150,36.176690,0.162540,Transition
140,36.199910,36.269570,0.069660,Sound
141,36.292790,36.385670,0.092880,Transition
142,36.408890,36.757190,0.348300,Sound
143,36.780410,36.850070,0.069660,Transition
144,36.873290,37.569890,0.696600,Sound
145,37.593110,37.662770,0.069660,Transition
146,37.685990,37.825310,0.139320,Sound
147,37.848530,37.918190,0.069660,Transition
148,37.941410,38.452250,0.510840,Sound
149,38.475470,38.545130,0.069660,Transition
150,38.568350,38.684440,0.116090,Sound
151,38.707660,38.777320,0.069660,Transition
152,38.800540,39.079180,0.278640,Sound
153,39.102400,39.172060,0.069660,Transition
154,39.195280,40.333060,1.137780,Sound
155,40.356280,40.379500,0.023220,Transition
156,40.402720,40.751020,0.348300,Sound
157,40.774240,40.960000,0.185760,Transition
158,40.983220,42.213880,1.230660,Sound
159,42.237100,42.353200,0.116100,Transition
160,42.376420,42.538960,0.162540,Sound
161,42.562180,42.678280,0.116100,Transition
162,42.701500,42.724720,0.023220,Sound
163,42.747940,43.026580,0.278640,Sound
164,43.049800,43.073020,0.023220,Transition
165,43.096240,43.537420,0.441180,Sound
166,43.560640,43.583860,0.023220,Transition
167,43.607080,44.071470,0.464390,Sound
168,44.094690,44.210790,0.116100,Transition
169,44.234010,44.234010,0.000000,Sound
170,44.257230,44.350110,0.092880,Transition
171,44.373330,45.069930,0.696600,Sound
172,45.093150,45.162810,0.069660,Transition
173,45.186030,45.278910,0.092880,Sound
174,45.302130,45.441450,0.139320,Transition
175,45.464670,45.836190,0.371520,Sound
176,45.859410,45.882630,0.023220,Transition
177,45.905850,46.788210,0.882360,Sound
178,46.811430,46.881090,0.069660,Transition
179,46.904310,47.182950,0.278640,Sound
180,47.206170,47.229390,0.023220,Transition
181,47.252610,48.065310,0.812700,Sound
182,48.088530,48.181410,0.092880,Transition
183,48.204630,48.367170,0.162540,Sound
184,48.390390,48.506490,0.116100,Transition
185,48.529710,48.692250,0.162540,Sound
186,48.715470,48.831570,0.116100,Transition
187,48.854790,49.086980,0.232190,Sound
188,49.110200,49.226300,0.116100,Transition
189,49.249520,49.574600,0.325080,Sound
190,49.597820,49.760360,0.162540,Transition
191,49.783580,49.946120,0.162540,Sound
192,49.969340,50.039000,0.069660,Transition
193,50.062220,50.642720,0.580500,Sound
194,50.665940,50.758820,0.092880,Transition
195,50.782040,51.014240,0.232200,Sound
196,51.037460,51.107120,0.069660,Transition
197,51.130340,51.339320,0.208980,Sound
198,51.362540,51.455420,0.092880,Transition
199,51.478640,51.803720,0.325080,Sound
200,51.826940,51.896600,0.069660,Transition
201,51.919820,52.175240,0.255420,Sound
202,52.198460,52.244900,0.046440,Transition
203,52.268120,52.523540,0.255420,Sound
204,52.546760,52.639640,0.092880,Transition
205,52.662860,52.871840,0.208980,Sound
206,52.895060,52.987940,0.092880,Transition
207,53.011160,53.266580,0.255420,Sound
208,53.289800,53.382680,0.092880,Transition
209,53.405900,53.638100,0.232200,Sound
210,53.661320,53.754200,0.092880,Transition
211,53.777420,54.125710,0.348290,Sound
212,54.148930,54.218590,0.069660,Transition
213,54.241810,54.566890,0.325080,Sound
214,54.590110,54.613330,0.023220,Transition
215,54.636550,55.193830,0.557280,Sound
216,55.217050,55.263490,0.046440,Transition
217,55.286710,55.518910,0.232200,Sound
218,55.542130,55.565350,0.023220,Transition
219,55.588570,56.169070,0.580500,Sound
220,56.192290,56.238730,0.046440,Transition
221,56.261950,56.424490,0.162540,Sound
222,56.447710,56.540590,0.092880,Transition
223,56.563810,56.563810,0.000000,Sound
224,56.587030,56.610250,0.023220,Transition
225,56.633470,56.865670,0.232200,Sound
226,56.888890,56.981770,0.092880,Transition
227,57.004990,57.074650,0.069660,Sound
228,57.097870,57.213970,0.116100,Transition
229,57.237190,57.724810,0.487620,Sound
230,57.748030,57.887350,0.139320,Transition
231,57.910570,58.560730,0.650160,Sound
232,58.583950,58.653610,0.069660,Transition
233,58.676830,58.769710,0.092880,Sound
234,58.792930,58.909030,0.116100,Transition
235,58.932250,59.791380,0.859130,Sound
236,59.814600,59.884260,0.069660,Transition
237,59.907480,60.511200,0.603720,Sound
238,60.534420,60.604080,0.069660,Transition
239,60.627300,60.859500,0.232200,Sound
240,60.882720,60.952380,0.069660,Transition
241,60.975600,61.300680,0.325080,Sound
242,61.323900,61.440000,0.116100,Transition
243,61.463220,61.579320,0.116100,Silent
244,61.602540,61.788300,0.185760,Transition
245,61.811520,62.275920,0.464400,Sound
246,62.299140,62.415240,0.116100,Transition
247,62.438460,62.554560,0.116100,Sound
248,62.577780,63.297600,0.719820,Sound
249,63.320820,63.344040,0.023220,Transition
250,63.367260,63.436920,0.069660,Sound
251,63.460140,63.506580,0.046440,Transition
252,63.529800,63.808440,0.278640,Sound
253,63.831660,63.924540,0.092880,Transition
254,63.947760,64.133520,0.185760,Sound
255,64.156740,64.319270,0.162530,Transition
256,64.342490,64.365710,0.023220,Silent
257,64.388930,64.412150,0.023220,Transition
258,64.435370,64.667570,0.232200,Sound
259,64.690790,64.806890,0.116100,Transition
260,64.830110,64.969430,0.139320,Sound
261,64.992650,65.015870,0.023220,Transition
262,65.039090,65.201630,0.162540,Sound
263,65.224850,65.387390,0.162540,Transition
264,65.410610,66.246530,0.835920,Sound
265,66.269750,66.316190,0.046440,Transition
266,66.339410,66.850250,0.510840,Sound
267,66.873470,66.966350,0.092880,Transition
268,66.989570,67.244990,0.255420,Sound
269,67.268210,67.337870,0.069660,Transition
270,67.361090,67.523630,0.162540,Sound
271,67.546850,67.570070,0.023220,Transition
272,67.593290,68.591750,0.998460,Sound
273,68.614970,68.638190,0.023220,Transition
274,68.661410,69.149030,0.487620,Sound
275,69.172250,69.218690,0.046440,Transition
276,69.241910,70.101040,0.859130,Sound
277,70.124260,70.147480,0.023220,Transition
278,70.170700,70.751200,0.580500,Sound
279,70.774420,70.960180,0.185760,Transition
280,70.983400,71.122720,0.139320,Sound
281,71.145940,71.169160,0.023220,Transition
282,71.192380,71.447800,0.255420,Sound
283,71.471020,71.517460,0.046440,Transition
284,71.540680,71.656780,0.116100,Sound
285,71.680000,71.749660,0.069660,Transition
286,71.772880,72.028300,0.255420,Sound
