,0
0,1.25
1,1.64
2,2.44
3,3.1
4,3.14
5,3.64
6,4.1
7,5.07
8,5.53
9,6.94
10,7.4
11,7.88
12,8.35
13,9.31
14,9.83
15,10.37
16,10.8
17,11.24
18,11.71
19,12.21
20,13.15
21,13.64
22,14.55
23,14.64
24,15.51
25,15.6
26,16.01
27,16.97
28,17.42
29,18.01
30,18.43
31,18.48
32,18.88
33,19.41
34,19.87
35,20.33
36,20.86
37,21.33
38,21.87
39,22.27
40,22.74
41,23.24
42,23.72
43,24.19
44,24.57
45,24.7
46,25.13
47,25.68
48,26.05
49,26.1
50,26.47
51,26.58
52,27.02
53,27.89
54,27.95
55,28.34
56,28.38
57,28.82
58,28.87
59,29.35
60,29.42
61,29.76
62,29.81
63,30.21
64,30.71
65,31.15
66,31.58
67,31.72
68,32.09
69,32.18
70,32.62
