,0
0,0.69
1,1.39
2,2.91
3,3.01
4,3.05
5,3.09
6,3.36
7,3.55
8,3.59
9,4.11
10,4.15
11,4.5
12,4.63
13,4.67
14,5.01
15,5.14
16,5.19
17,5.69
18,5.73
19,6.23
20,6.27
21,6.87
22,7.27
23,7.4
24,7.93
25,8.46
26,8.5
27,8.9
28,9.02
29,9.06
30,9.5
31,9.56
32,9.62
33,9.87
34,10.05
35,10.14
36,10.68
37,10.72
38,11.77
39,11.86
40,11.9
41,12.36
42,12.4
43,12.93
44,12.97
45,13.01
46,13.52
47,14.07
48,14.55
49,14.61
50,14.65
51,15.2
52,15.7
53,15.86
54,16.35
55,16.39
56,16.74
57,16.89
58,16.93
59,17.21
60,17.45
61,17.49
62,17.53
63,18.07
64,18.6
65,19.07
66,19.16
67,19.71
68,19.75
69,20.22
70,20.38
71,20.88
72,20.92
73,21.25
74,21.42
75,21.46
76,21.97
77,22.01
78,22.36
79,22.52
80,22.56
81,22.84
82,23.03
83,23.08
84,23.12
85,23.62
86,23.66
87,24.15
88,24.19
89,25.32
90,25.87
91,26.07
92,26.38
93,26.42
94,26.8
95,26.93
96,26.97
97,27.47
98,27.51
99,27.55
100,27.83
101,27.97
102,28.01
103,28.08
104,28.63
105,31.26
