C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\woman3_schoolbell.txt
SVNote1
Vocal
Solo
Traditional

0








Sequence,Start time,End time,Duration,Type
1,1.047066667,1.3148,0.267733333,Sound
2,1.475433333,1.852133333,0.3767,Sound
3,1.9448,2.300333333,0.355533333,Sound
4,2.3258,2.6494,0.3236,Sound
5,2.740533333,3.080566667,0.340033333,Sound
6,3.1764,3.517233333,0.340833333,Sound
7,3.636566667,4.108333333,0.471766667,Sound
8,4.450666667,4.7956,0.344933333,Sound
9,4.8959,5.239066667,0.343166667,Sound
10,5.307233333,5.675666667,0.368433333,Sound
11,5.7032,6.061566667,0.358366667,Sound
12,6.145233333,6.879633333,0.7344,Sound
13,7.6865,8.0771,0.3906,Sound
14,8.1548,8.472866667,0.318066667,Sound
15,8.543933333,8.937333333,0.3934,Sound
16,8.991266667,9.3796,0.388333333,Sound
17,9.4256,9.780933333,0.355333333,Sound
18,9.813833333,10.185,0.371166667,Sound
19,10.23066667,10.56366667,0.333,Sound
20,11.07533333,11.418,0.342666667,Sound
21,11.47633333,11.83466667,0.358333333,Sound
22,11.87766667,12.17633333,0.298666667,Sound
23,12.28333333,12.65366667,0.370333333,Sound
24,12.70833333,13.208,0.499666667,Sound
25,14.30766667,14.569,0.261333333,Sound
26,14.729,15.11266667,0.383666667,Sound
27,15.193,15.53733333,0.344333333,Sound
28,15.563,15.89133333,0.328333333,Sound
29,16.00133333,16.30233333,0.301,Sound
30,16.42033333,16.72666667,0.306333333,Sound
31,16.86633333,17.26966667,0.403333333,Sound
32,17.75766667,18.10666667,0.349,Sound
33,18.20833333,18.57466667,0.366333333,Sound
34,18.636,19.009,0.373,Sound
35,19.042,19.39,0.348,Sound
36,19.47233333,20.13433333,0.662,Sound
37,21.15066667,21.48333333,0.332666667,Sound
38,21.556,21.89966667,0.343666667,Sound
39,21.96233333,22.18066667,0.218333333,Sound
40,22.342,22.698,0.356,Sound
41,22.76266667,23.13966667,0.377,Sound
42,23.19233333,23.552,0.359666667,Sound
43,23.61833333,24.009,0.390666667,Sound
44,24.47133333,24.79666667,0.325333333,Sound
45,24.85966667,25.18933333,0.329666667,Sound
46,25.27466667,25.619,0.344333333,Sound
47,25.65266667,26.031,0.378333333,Sound
48,26.10433333,26.59433333,0.49,Sound
