C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\man4_butterfly.txt,,,,,,,,,,,,,,,,,,,,
SVNote1,,,,,,,,,,,,,,,,,,,,
Vocal,,,,,,,,,,,,,,,,,,,,
Solo,,,,,,,,,,,,,,,,,,,,
Traditional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Start time,End time,Duration
1,1.8612,2.3736,0.5124,Sound,,1,1.8289,2.383,0.5541,Sound,,1,1.8381,2.3784,0.5403,Sound,,1.842733333,2.378333333,0.5356
2,2.4806,2.8747,0.3941,Sound,,2,2.4316,2.8788,0.4472,Sound,,2,2.4373,2.8753,0.438,Sound,,2.449833333,2.876266667,0.426433333
3,2.9085,3.4546,0.5461,Sound,,3,2.8788,3.4427,0.5639,Sound,,3,2.9343,3.4551,0.5208,Sound,,2.9072,3.4508,0.5436
4,3.9445,4.4231,0.4786,Sound,,4,3.8996,4.4441,0.5445,Sound,,4,3.9379,4.4295,0.4916,Sound,,3.927333333,4.432233333,0.5049
5,4.485,4.8904,0.4054,Sound,,5,4.4781,4.9399,0.4618,Sound,,5,4.4934,4.8972,0.4038,Sound,,4.4855,4.909166667,0.423666667
6,4.9242,5.4197,0.4955,Sound,,6,4.9836,5.4454,0.4618,Sound,,6,4.9416,5.4332,0.4916,Sound,,4.9498,5.432766667,0.482966667
7,5.9096,6.422,0.5124,Sound,,7,5.8975,6.4128,0.5153,Sound,,7,5.9404,6.4222,0.4818,Sound,,5.915833333,6.419,0.503166667
