C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\woman1_twinkle.txt,,,,,,,,,,,,,,,,,,,,
SVNote1,,,,,,,,,,,,,,,,,,,,
Vocal,,,,,,,,,,,,,,,,,,,,
Solo,,,,,,,,,,,,,,,,,,,,
Traditional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Start time,End time,Duration
1,3.1434,3.4486,0.3052,Sound,,1,3.111,3.4573,0.3463,Sound,,1,3.1243,3.489,0.3647,Sound,,3.126233333,3.464966667,0.338733333
2,3.5794,3.7712,0.1918,Sound,,2,3.5777,3.7583,0.1806,Sound,,2,3.5769,3.7417,0.1648,Sound,,3.578,3.757066667,0.179066667
3,3.9935,4.2856,0.2921,Sound,,3,3.9917,4.3078,0.3161,Sound,,3,3.9918,4.3566,0.3648,Sound,,3.992333333,4.316666667,0.324333333
4,4.4556,4.6474,0.1918,Sound,,4,4.4584,4.6691,0.2107,Sound,,4,4.4558,4.6659,0.2101,Sound,,4.4566,4.6608,0.2042
5,4.9046,5.3318,0.4272,Sound,,5,4.9175,5.3465,0.429,Sound,,5,4.9122,5.3524,0.4402,Sound,,4.911433333,5.343566667,0.432133333
6,5.3711,5.7852,0.4141,Sound,,6,5.3992,5.7756,0.3764,Sound,,6,5.4064,5.7975,0.3911,Sound,,5.392233333,5.7861,0.393866667
7,5.8462,6.2909,0.4447,Sound,,7,5.8283,6.31,0.4817,Sound,,7,5.859,6.3181,0.4591,Sound,,5.8445,6.306333333,0.461833333
8,6.7094,7.1671,0.4577,Sound,,8,6.7014,7.1756,0.4742,Sound,,8,6.7078,7.2045,0.4967,Sound,,6.7062,7.1824,0.4762
9,7.2281,7.6335,0.4054,Sound,,9,7.2132,7.6348,0.4216,Sound,,9,7.2245,7.6534,0.4289,Sound,,7.221933333,7.640566667,0.418633333
10,7.6728,7.8864,0.2136,Sound,,10,7.6724,7.9095,0.2371,Sound,,10,7.696,7.8684,0.1724,Sound,,7.6804,7.8881,0.2077
11,8.124,8.5163,0.3923,Sound,,11,8.109,8.5305,0.4215,Sound,,11,8.1147,8.5323,0.4176,Sound,,8.1159,8.526366667,0.410466667
12,8.6209,8.8389,0.218,Sound,,12,8.5907,8.8504,0.2597,Sound,,12,8.6089,8.8454,0.2365,Sound,,8.606833333,8.8449,0.238066667
13,9.0699,9.4536,0.3837,Sound,,13,9.0799,9.4525,0.3726,Sound,,13,9.088,9.4678,0.3798,Sound,,9.079266667,9.457966667,0.3787
14,9.5189,9.9026,0.3837,Sound,,14,9.4939,9.923,0.4291,Sound,,14,9.518,9.9242,0.4062,Sound,,9.510266667,9.9166,0.406333333
15,10.495,10.67,0.175,Sound,,15,10.491,10.676,0.185,Sound,,15,10.514,10.682,0.168,Sound,,10.5,10.676,0.176
16,10.944,11.162,0.218,Sound,,16,10.943,11.191,0.248,Sound,,16,10.929,11.169,0.24,Sound,,10.93866667,11.174,0.235333333
17,11.359,11.773,0.414,Sound,,17,11.34,11.778,0.438,Sound,,17,11.31,11.776,0.466,Sound,,11.33633333,11.77566667,0.439333333
18,11.821,12.261,0.44,Sound,,18,11.816,12.249,0.433,Sound,,18,11.819,12.252,0.433,Sound,,11.81866667,12.254,0.435333333
19,12.261,12.675,0.414,Sound,,19,12.275,12.7,0.425,Sound,,19,12.302,12.67,0.368,Sound,,12.27933333,12.68166667,0.402333333
20,12.767,13.124,0.357,Sound,,20,12.776,13.129,0.353,Sound,,20,12.762,13.127,0.365,Sound,,12.76833333,13.12666667,0.358333333
21,13.185,13.595,0.41,Sound,,21,13.16,13.592,0.432,Sound,,21,13.184,13.598,0.414,Sound,,13.17633333,13.595,0.418666667
22,14.061,14.349,0.288,Sound,,22,14.074,14.356,0.282,Sound,,22,14.067,14.375,0.308,Sound,,14.06733333,14.36,0.292666667
23,14.475,14.676,0.201,Sound,,23,14.503,14.706,0.203,Sound,,23,14.471,14.692,0.221,Sound,,14.483,14.69133333,0.208333333
24,14.898,15.282,0.384,Sound,,24,14.864,15.267,0.403,Sound,,24,14.901,15.269,0.368,Sound,,14.88766667,15.27266667,0.385
25,15.282,15.735,0.453,Sound,,25,15.32,15.756,0.436,Sound,,25,15.319,15.745,0.426,Sound,,15.307,15.74533333,0.438333333
26,15.735,16.115,0.38,Sound,,26,15.805,16.137,0.332,Sound,,26,15.799,16.122,0.323,Sound,,15.77966667,16.12466667,0.345
27,16.228,16.585,0.357,Sound,,27,16.231,16.611,0.38,Sound,,27,16.229,16.593,0.364,Sound,,16.22933333,16.59633333,0.367
28,16.668,17.043,0.375,Sound,,28,16.637,17.059,0.422,Sound,,28,16.666,17.053,0.387,Sound,,16.657,17.05166667,0.394666667
29,17.566,17.823,0.257,Sound,,29,17.54,17.89,0.35,Sound,,29,17.56,17.88,0.32,Sound,,17.55533333,17.86433333,0.309
30,18.02,18.198,0.178,Sound,,30,18.018,18.191,0.173,Sound,,30,17.998,18.193,0.195,Sound,,18.012,18.194,0.182
31,18.473,18.704,0.231,Sound,,31,18.444,18.662,0.218,Sound,,31,18.469,18.774,0.305,Sound,,18.462,18.71333333,0.251333333
32,18.887,19.075,0.188,Sound,,32,18.884,19.102,0.218,Sound,,32,18.888,19.06,0.172,Sound,,18.88633333,19.079,0.192666667
33,19.319,19.728,0.409,Sound,,33,19.324,19.738,0.414,Sound,,33,19.314,19.747,0.433,Sound,,19.319,19.73766667,0.418666667
34,19.755,20.191,0.436,Sound,,34,19.768,20.054,0.286,Sound,,34,19.786,20.192,0.406,Sound,,19.76966667,20.14566667,0.376
35,20.191,20.688,0.497,Sound,,35,20.22,20.709,0.489,Sound,,35,20.238,20.712,0.474,Sound,,20.21633333,20.703,0.486666667
36,21.132,21.607,0.475,Sound,,36,21.131,21.605,0.474,Sound,,36,21.121,21.614,0.493,Sound,,21.128,21.60866667,0.480666667
37,21.638,22,0.362,Sound,,37,21.65,21.993,0.343,Sound,,37,21.66,22.044,0.384,Sound,,21.64933333,22.01233333,0.363
38,22.048,22.257,0.209,Sound,,38,22.049,22.282,0.233,Sound,,38,22.064,22.3,0.236,Sound,,22.05366667,22.27966667,0.226
39,22.553,22.933,0.38,Sound,,39,22.512,22.948,0.436,Sound,,39,22.551,22.961,0.41,Sound,,22.53866667,22.94733333,0.408666667
40,22.954,23.185,0.231,Sound,,40,22.99,23.204,0.214,Sound,,40,23.015,23.206,0.191,Sound,,22.98633333,23.19833333,0.212
41,23.456,23.892,0.436,Sound,,41,23.449,23.889,0.44,Sound,,41,23.463,23.9,0.437,Sound,,23.456,23.89366667,0.437666667
42,23.892,24.454,0.562,Sound,,42,23.942,24.454,0.512,Sound,,42,23.946,24.469,0.523,Sound,,23.92666667,24.459,0.532333333
