C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\woman2_schoolbell.txt,,,,,,,,,,,,,,,,,,,,
SVNote1,,,,,,,,,,,,,,,,,,,,
Vocal,,,,,,,,,,,,,,,,,,,,
Solo,,,,,,,,,,,,,,,,,,,,
Traditional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Start time,End time,Duration
1,2.9581,3.152,0.1939,Sound,,1,2.9793,3.1989,0.2196,Sound,,1,2.9645,3.1961,0.2316,Sound,,2.9673,3.182333333,0.215033333
2,3.4912,3.8971,0.4059,Sound,,2,3.4499,3.8997,0.4498,Sound,,2,3.4677,3.9143,0.4466,Sound,,3.4696,3.9037,0.4341
3,3.994,4.4362,0.4422,Sound,,3,3.9834,4.4436,0.4602,Sound,,3,4.0024,4.4647,0.4623,Sound,,3.993266667,4.448166667,0.4549
4,4.4665,4.8421,0.3756,Sound,,4,4.4855,4.8464,0.3609,Sound,,4,4.4847,4.8631,0.3784,Sound,,4.4789,4.850533333,0.371633333
5,4.9693,5.3025,0.3332,Sound,,5,4.9562,5.3327,0.3765,Sound,,5,4.9774,5.3296,0.3522,Sound,,4.967633333,5.3216,0.353966667
6,5.4964,5.7811,0.2847,Sound,,6,5.4635,5.8819,0.4184,Sound,,6,5.4859,5.8538,0.3679,Sound,,5.481933333,5.838933333,0.357
7,6.0234,6.4596,0.4362,Sound,,7,6.0283,6.452,0.4237,Sound,,7,6.0206,6.5143,0.4937,Sound,,6.0241,6.4753,0.4512
8,7.0775,7.4773,0.3998,Sound,,8,7.0848,7.5084,0.4236,Sound,,8,7.0847,7.4945,0.4098,Sound,,7.082333333,7.4934,0.411066667
9,7.6167,8.0165,0.3998,Sound,,9,7.6078,8.0419,0.4341,Sound,,9,7.6141,8.0449,0.4308,Sound,,7.612866667,8.034433333,0.421566667
10,8.071,8.5799,0.5089,Sound,,10,8.0837,8.5335,0.4498,Sound,,10,8.1016,8.5429,0.4413,Sound,,8.085433333,8.5521,0.466666667
11,8.6102,9.0524,0.4422,Sound,,11,8.591,9.0094,0.4184,Sound,,11,8.5943,9.0199,0.4256,Sound,,8.5985,9.027233333,0.428733333
12,9.113,9.9247,0.8117,Sound,,12,9.1349,9.9351,0.8002,Sound,,12,9.1447,9.953,0.8083,Sound,,9.130866667,9.9376,0.806733333
13,11.173,11.56,0.387,Sound,,13,11.169,11.577,0.408,Sound,,13,11.137,11.552,0.415,Sound,,11.15966667,11.563,0.403333333
14,11.651,12.1,0.449,Sound,,14,11.651,12.111,0.46,Sound,,14,11.65,12.107,0.457,Sound,,11.65066667,12.106,0.455333333
15,12.148,12.59,0.442,Sound,,15,12.142,12.592,0.45,Sound,,15,12.164,12.584,0.42,Sound,,12.15133333,12.58866667,0.437333333
16,12.627,13.111,0.484,Sound,,16,12.634,13.167,0.533,Sound,,16,12.657,13.124,0.467,Sound,,12.63933333,13.134,0.494666667
17,13.142,13.584,0.442,Sound,,17,13.167,13.58,0.413,Sound,,17,13.144,13.586,0.442,Sound,,13.151,13.58333333,0.432333333
18,13.62,14.062,0.442,Sound,,18,13.617,14.062,0.445,Sound,,18,13.606,14.068,0.462,Sound,,13.61433333,14.064,0.449666667
19,14.135,14.571,0.436,Sound,,19,14.124,14.564,0.44,Sound,,19,14.146,14.566,0.42,Sound,,14.135,14.567,0.432
20,15.189,15.643,0.454,Sound,,20,15.202,15.657,0.455,Sound,,20,15.183,15.651,0.468,Sound,,15.19133333,15.65033333,0.459
21,15.71,16.158,0.448,Sound,,21,15.688,16.164,0.476,Sound,,21,15.713,16.165,0.452,Sound,,15.70366667,16.16233333,0.458666667
22,16.201,16.595,0.394,Sound,,22,16.195,16.619,0.424,Sound,,22,16.216,16.6,0.384,Sound,,16.204,16.60466667,0.400666667
23,16.74,17.116,0.376,Sound,,23,16.745,17.147,0.402,Sound,,23,16.751,17.166,0.415,Sound,,16.74533333,17.143,0.397666667
24,17.237,18.055,0.818,Sound,,24,17.194,18.057,0.863,Sound,,24,17.207,18.083,0.876,Sound,,17.21266667,18.065,0.852333333
25,19.333,19.569,0.236,Sound,,25,19.339,19.569,0.23,Sound,,25,19.346,19.588,0.242,Sound,,19.33933333,19.57533333,0.236
26,19.86,20.272,0.412,Sound,,26,19.82,20.275,0.455,Sound,,26,19.833,20.259,0.426,Sound,,19.83766667,20.26866667,0.431
27,20.369,20.787,0.418,Sound,,27,20.348,20.782,0.434,Sound,,27,20.362,20.772,0.41,Sound,,20.35966667,20.78033333,0.420666667
28,20.787,21.199,0.412,Sound,,28,20.829,21.201,0.372,Sound,,28,20.855,21.165,0.31,Sound,,20.82366667,21.18833333,0.364666667
29,21.308,21.623,0.315,Sound,,29,21.326,21.718,0.392,Sound,,29,21.337,21.585,0.248,Sound,,21.32366667,21.642,0.318333333
30,21.81,22.15,0.34,Sound,,30,21.802,22.173,0.371,Sound,,30,21.814,22.083,0.269,Sound,,21.80866667,22.13533333,0.326666667
31,22.319,22.822,0.503,Sound,,31,22.314,22.827,0.513,Sound,,31,22.328,22.759,0.431,Sound,,22.32033333,22.80266667,0.482333333
32,23.367,23.767,0.4,Sound,,32,23.36,23.795,0.435,Sound,,32,23.35,23.776,0.426,Sound,,23.359,23.77933333,0.420333333
33,23.888,24.331,0.443,Sound,,33,23.878,24.307,0.429,Sound,,33,23.896,24.295,0.399,Sound,,23.88733333,24.311,0.423666667
34,24.385,24.845,0.46,Sound,,34,24.375,24.809,0.434,Sound,,34,24.393,24.824,0.431,Sound,,24.38433333,24.826,0.441666667
35,24.845,25.3,0.455,Sound,,35,24.903,25.317,0.414,Sound,,35,24.844,25.307,0.463,Sound,,24.864,25.308,0.444
36,25.385,26.172,0.787,Sound,,36,25.384,26.2,0.816,Sound,,36,25.416,26.192,0.776,Sound,,25.395,26.188,0.793
37,27.572,28.026,0.454,Sound,,37,27.581,28.015,0.434,Sound,,37,27.602,28.022,0.42,Sound,,27.585,28.021,0.436
38,28.026,28.462,0.436,Sound,,38,28.067,28.481,0.414,Sound,,38,28.068,28.494,0.426,Sound,,28.05366667,28.479,0.425333333
39,28.565,28.826,0.261,Sound,,39,28.517,28.873,0.356,Sound,,39,28.577,28.85,0.273,Sound,,28.553,28.84966667,0.296666667
40,29.038,29.498,0.46,Sound,,40,28.988,29.511,0.523,Sound,,40,29.022,29.553,0.531,Sound,,29.016,29.52066667,0.504666667
41,29.559,30.001,0.442,Sound,,41,29.574,29.971,0.397,Sound,,41,29.573,29.998,0.425,Sound,,29.56866667,29.99,0.421333333
42,30.001,30.485,0.484,Sound,,42,30.039,30.505,0.466,Sound,,42,30.055,30.47,0.415,Sound,,30.03166667,30.48666667,0.455
43,30.57,30.964,0.394,Sound,,43,30.541,30.981,0.44,Sound,,43,30.542,30.968,0.426,Sound,,30.551,30.971,0.42
44,31.527,32.006,0.479,Sound,,44,31.556,31.995,0.439,Sound,,44,31.549,32.006,0.457,Sound,,31.544,32.00233333,0.458333333
45,32.054,32.466,0.412,Sound,,45,32.053,32.445,0.392,Sound,,45,32.052,32.436,0.384,Sound,,32.053,32.449,0.396
