C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\woman1_schoolbell.txt,,,,,,,,,,,,,,,,,,,,
SVNote1,,,,,,,,,,,,,,,,,,,,
Vocal,,,,,,,,,,,,,,,,,,,,
Solo,,,,,,,,,,,,,,,,,,,,
Traditional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Start time,End time,Duration
1,3.8172,4.0176,0.2004,Sound,,1,3.8106,4.0236,0.213,Sound,,1,3.8381,4.0271,0.189,Sound,,3.821966667,4.022766667,0.2008
2,4.2643,4.6291,0.3648,Sound,,2,4.2454,4.6624,0.417,Sound,,2,4.2339,4.6318,0.3979,Sound,,4.247866667,4.6411,0.393233333
3,4.7164,5.1121,0.3957,Sound,,3,4.7156,5.106,0.3904,Sound,,3,4.7229,5.1075,0.3846,Sound,,4.7183,5.108533333,0.390233333
4,5.1481,5.5129,0.3648,Sound,,4,5.1725,5.5097,0.3372,Sound,,4,5.1898,5.5255,0.3357,Sound,,5.170133333,5.516033333,0.3459
5,5.6156,5.8931,0.2775,Sound,,5,5.6028,5.8956,0.2928,Sound,,5,5.6211,5.9612,0.3401,Sound,,5.613166667,5.916633333,0.303466667
6,6.0473,6.3401,0.2928,Sound,,6,6.0109,6.317,0.3061,Sound,,6,6.039,6.3658,0.3268,Sound,,6.0324,6.340966667,0.308566667
7,6.4892,6.8848,0.3956,Sound,,7,6.4501,6.8804,0.4303,Sound,,7,6.4703,6.886,0.4157,Sound,,6.469866667,6.883733333,0.413866667
8,7.3113,7.635,0.3237,Sound,,8,7.2796,7.6567,0.3771,Sound,,8,7.2928,7.6374,0.3446,Sound,,7.294566667,7.643033333,0.348466667
9,7.7275,8.0666,0.3391,Sound,,9,7.7321,8.0693,0.3372,Sound,,9,7.7508,8.0687,0.3179,Sound,,7.7368,8.0682,0.3314
10,8.118,8.4931,0.3751,Sound,,10,8.1092,8.4907,0.3815,Sound,,10,8.1287,8.4777,0.349,Sound,,8.118633333,8.487166667,0.368533333
11,8.4931,8.9093,0.4162,Sound,,11,8.5395,8.9077,0.3682,Sound,,11,8.5422,8.9135,0.3713,Sound,,8.524933333,8.910166667,0.385233333
12,8.9915,9.5927,0.6012,Sound,,12,8.992,9.6263,0.6343,Sound,,12,9.0091,9.6338,0.6247,Sound,,8.997533333,9.6176,0.620066667
13,10.569,10.882,0.313,Sound,,13,10.576,10.873,0.297,Sound,,13,10.596,10.888,0.292,Sound,,10.58033333,10.881,0.300666667
14,10.949,11.36,0.411,Sound,,14,10.962,11.334,0.372,Sound,,14,10.988,11.346,0.358,Sound,,10.96633333,11.34666667,0.380333333
15,11.386,11.746,0.36,Sound,,15,11.37,11.782,0.412,Sound,,15,11.383,11.759,0.376,Sound,,11.37966667,11.76233333,0.382666667
16,11.782,12.224,0.442,Sound,,16,11.782,12.23,0.448,Sound,,16,11.81,12.208,0.398,Sound,,11.79133333,12.22066667,0.429333333
17,12.26,12.629,0.369,Sound,,17,12.266,12.625,0.359,Sound,,17,12.259,12.635,0.376,Sound,,12.26166667,12.62966667,0.368
18,12.629,13.041,0.412,Sound,,18,12.647,13.015,0.368,Sound,,18,12.655,13.044,0.389,Sound,,12.64366667,13.03333333,0.389666667
