C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\man6_twinkle.txt,,,,,,,,,,,,,,,,,,,,
SVNote1,,,,,,,,,,,,,,,,,,,,
Vocal,,,,,,,,,,,,,,,,,,,,
Solo,,,,,,,,,,,,,,,,,,,,
Traditional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Start time,End time,Duration
1,0.64277,1.1112,0.46843,Sound,,1,0.61901,1.1613,0.54229,Sound,,1,0.61652,1.1262,0.50968,Sound,,0.6261,1.1329,0.5068
2,1.2762,1.6488,0.3726,Sound,,2,1.2624,1.6759,0.4135,Sound,,2,1.2844,1.6651,0.3807,Sound,,1.274333333,1.663266667,0.388933333
3,1.8617,2.3354,0.4737,Sound,,3,1.8322,2.3377,0.5055,Sound,,3,1.8371,2.3467,0.5096,Sound,,1.843666667,2.339933333,0.496266667
4,2.4791,2.905,0.4259,Sound,,4,2.4939,2.9075,0.4136,Sound,,4,2.4865,2.9178,0.4313,Sound,,2.4865,2.9101,0.4236
5,3.1285,3.6555,0.527,Sound,,5,3.1373,3.6519,0.5146,Sound,,5,3.1267,3.6686,0.5419,Sound,,3.130833333,3.658666667,0.527833333
6,3.6981,4.2889,0.5908,Sound,,6,3.6887,4.2861,0.5974,Sound,,6,3.707,4.2904,0.5834,Sound,,3.697933333,4.288466667,0.590533333
7,4.3155,5.1139,0.7984,Sound,,7,4.3228,5.1224,0.7996,Sound,,7,4.3518,5.1286,0.7768,Sound,,4.330033333,5.121633333,0.7916
8,5.5823,6.1572,0.5749,Sound,,8,5.582,6.161,0.579,Sound,,8,5.5908,6.1557,0.5649,Sound,,5.585033333,6.157966667,0.572933333
9,6.1572,6.7534,0.5962,Sound,,9,6.2069,6.7768,0.5699,Sound,,9,6.1988,6.7637,0.5649,Sound,,6.187633333,6.764633333,0.577
10,6.7534,7.0142,0.2608,Sound,,10,6.7768,7.0433,0.2665,Sound,,10,6.7837,7.1368,0.3531,Sound,,6.7713,7.064766667,0.293466667
11,7.4028,7.9244,0.5216,Sound,,11,7.365,7.9623,0.5973,Sound,,11,7.3825,7.9612,0.5787,Sound,,7.383433333,7.9493,0.565866667
12,8.0415,8.3236,0.2821,Sound,,12,7.9991,8.3392,0.3401,Sound,,12,8.0135,8.3573,0.3438,Sound,,8.018033333,8.340033333,0.322
13,8.7122,9.2498,0.5376,Sound,,13,8.6884,9.295,0.6066,Sound,,13,8.6813,9.2647,0.5834,Sound,,8.693966667,9.269833333,0.575866667
14,9.3136,9.979,0.6654,Sound,,14,9.3134,10.007,0.6936,Sound,,14,9.3169,10.006,0.6891,Sound,,9.314633333,9.997333333,0.6827
15,10.543,10.91,0.367,Sound,,15,10.554,10.89,0.336,Sound,,15,10.537,10.9,0.363,Sound,,10.54466667,10.9,0.355333333
16,11.171,11.501,0.33,Sound,,16,11.184,11.533,0.349,Sound,,16,11.173,11.545,0.372,Sound,,11.176,11.52633333,0.350333333
17,11.752,12.364,0.612,Sound,,17,11.71,12.365,0.655,Sound,,17,11.753,12.355,0.602,Sound,,11.73833333,12.36133333,0.623
18,12.364,12.949,0.585,Sound,,18,12.392,12.967,0.575,Sound,,18,12.417,12.968,0.551,Sound,,12.391,12.96133333,0.570333333
19,12.986,13.471,0.485,Sound,,19,12.994,13.5,0.506,Sound,,19,13.029,13.488,0.459,Sound,,13.003,13.48633333,0.483333333
20,13.614,14.168,0.554,Sound,,20,13.605,14.189,0.584,Sound,,20,13.628,14.17,0.542,Sound,,13.61566667,14.17566667,0.56
21,14.237,14.817,0.58,Sound,,21,14.212,14.846,0.634,Sound,,21,14.245,14.847,0.602,Sound,,14.23133333,14.83666667,0.605333333
22,15.419,15.855,0.436,Sound,,22,15.388,15.885,0.497,Sound,,22,15.387,15.897,0.51,Sound,,15.398,15.879,0.481
23,16.042,16.398,0.356,Sound,,23,16.032,16.427,0.395,Sound,,23,16.041,16.418,0.377,Sound,,16.03833333,16.41433333,0.376
24,16.617,17.175,0.558,Sound,,24,16.615,17.181,0.566,Sound,,24,16.599,17.187,0.588,Sound,,16.61033333,17.181,0.570666667
25,17.218,17.782,0.564,Sound,,25,17.217,17.806,0.589,Sound,,25,17.239,17.804,0.565,Sound,,17.22466667,17.79733333,0.572666667
26,17.825,18.309,0.484,Sound,,26,17.847,18.329,0.482,Sound,,26,17.842,18.301,0.459,Sound,,17.838,18.313,0.475
27,18.421,18.985,0.564,Sound,,27,18.426,18.987,0.561,Sound,,27,18.432,18.997,0.565,Sound,,18.42633333,18.98966667,0.563333333
28,19.028,19.709,0.681,Sound,,28,19.019,19.754,0.735,Sound,,28,19.04,19.738,0.698,Sound,,19.029,19.73366667,0.704666667
29,20.209,20.662,0.453,Sound,,29,20.223,20.687,0.464,Sound,,29,20.2,20.687,0.487,Sound,,20.21066667,20.67866667,0.468
30,20.838,21.114,0.276,Sound,,30,20.829,21.151,0.322,Sound,,30,20.827,21.138,0.311,Sound,,20.83133333,21.13433333,0.303
31,21.439,21.902,0.463,Sound,,31,21.427,21.928,0.501,Sound,,31,21.435,21.908,0.473,Sound,,21.43366667,21.91266667,0.479
32,22.041,22.339,0.298,Sound,,32,22.042,22.35,0.308,Sound,,32,22.038,22.341,0.303,Sound,,22.04033333,22.34333333,0.303
33,22.653,23.212,0.559,Sound,,33,22.654,23.205,0.551,Sound,,33,22.669,23.23,0.561,Sound,,22.65866667,23.21566667,0.557
