C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\man1_twinkle.txt,,,,,,,,,,,,,,,,,,,,
SVNote1,,,,,,,,,,,,,,,,,,,,
Vocal,,,,,,,,,,,,,,,,,,,,
Solo,,,,,,,,,,,,,,,,,,,,
Traditional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Start time,End time,Duration
1,3.5163,3.8563,0.34,Sound,,1,3.5387,4.009,0.4703,Sound,,1,3.5473,3.9757,0.4284,Sound,,3.5341,3.947,0.4129
2,4.1272,4.4599,0.3327,Sound,,2,4.1415,4.4794,0.3379,Sound,,2,4.1231,4.4854,0.3623,Sound,,4.1306,4.4749,0.3443
3,4.6399,5.0762,0.4363,Sound,,3,4.6595,5.1021,0.4426,Sound,,3,4.6753,5.0989,0.4236,Sound,,4.658233333,5.0924,0.434166667
4,5.2344,5.638,0.4036,Sound,,4,5.2528,5.686,0.4332,Sound,,4,5.2511,5.6275,0.3764,Sound,,5.2461,5.6505,0.4044
5,5.8126,6.3417,0.5291,Sound,,5,5.8179,6.3641,0.5462,Sound,,5,5.8174,6.3544,0.537,Sound,,5.815966667,6.3534,0.537433333
6,6.3635,6.8816,0.5181,Sound,,6,6.3641,6.8821,0.518,Sound,,6,6.4027,6.8971,0.4944,Sound,,6.376766667,6.886933333,0.510166667
7,6.9362,7.4325,0.4963,Sound,,7,6.9292,7.466,0.5368,Sound,,7,6.9785,7.4352,0.4567,Sound,,6.947966667,7.444566667,0.4966
8,8.1307,8.6652,0.5345,Sound,,8,8.1158,8.6856,0.5698,Sound,,8,8.149,8.6859,0.5369,Sound,,8.131833333,8.6789,0.547066667
9,8.6652,9.227,0.5618,Sound,,9,8.6856,9.2695,0.5839,Sound,,9,8.7059,9.2523,0.5464,Sound,,8.685566667,9.2496,0.564033333
10,9.227,9.5552,0.3282,Sound,,10,9.246,9.6227,0.3767,Sound,,10,9.2959,9.5921,0.2962,Sound,,9.2563,9.59,0.3337
11,9.827,10.323,0.496,Sound,,11,9.7969,10.343,0.5461,Sound,,11,9.8339,10.333,0.4991,Sound,,9.819266667,10.333,0.513733333
12,10.445,10.743,0.298,Sound,,12,10.414,10.781,0.367,Sound,,12,10.424,10.753,0.329,Sound,,10.42766667,10.759,0.331333333
13,11.011,11.491,0.48,Sound,,13,10.988,11.492,0.504,Sound,,13,10.995,11.513,0.518,Sound,,10.998,11.49866667,0.500666667
14,11.545,11.998,0.453,Sound,,14,11.572,12.024,0.452,Sound,,14,11.575,11.994,0.419,Sound,,11.564,12.00533333,0.441333333
15,12.723,13.078,0.355,Sound,,15,12.735,13.074,0.339,Sound,,15,12.736,13.07,0.334,Sound,,12.73133333,13.074,0.342666667
16,13.312,13.7,0.388,Sound,,16,13.296,13.71,0.414,Sound,,16,13.303,13.698,0.395,Sound,,13.30366667,13.70266667,0.399
17,13.841,14.398,0.557,Sound,,17,13.876,14.407,0.531,Sound,,17,13.855,14.397,0.542,Sound,,13.85733333,14.40066667,0.543333333
18,14.398,14.971,0.573,Sound,,18,14.44,14.977,0.537,Sound,,18,14.445,14.991,0.546,Sound,,14.42766667,14.97966667,0.552
19,15.041,15.461,0.42,Sound,,19,15.005,15.471,0.466,Sound,,19,15.04,15.506,0.466,Sound,,15.02866667,15.47933333,0.450666667
20,15.554,16.11,0.556,Sound,,20,15.575,16.116,0.541,Sound,,20,15.568,16.101,0.533,Sound,,15.56566667,16.109,0.543333333
21,16.16,16.64,0.48,Sound,,21,16.168,16.663,0.495,Sound,,21,16.158,16.629,0.471,Sound,,16.162,16.644,0.482
22,17.327,17.769,0.442,Sound,,22,17.359,17.764,0.405,Sound,,22,17.333,17.738,0.405,Sound,,17.33966667,17.757,0.417333333
