C:\Users\BFaghih\OneDrive - Maynooth University\My PhD\Real-time onset offset detection study\Datasets\SVNote1\annotation\txt\dooyong\man6_butterfly.txt,,,,,,,,,,,,,,,,,,,,
SVNote1,,,,,,,,,,,,,,,,,,,,
Vocal,,,,,,,,,,,,,,,,,,,,
Solo,,,,,,,,,,,,,,,,,,,,
Traditional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Sequence,Start time,End time,Duration,Type,,Start time,End time,Duration
1,2.3624,2.8438,0.4814,Sound,,1,2.3431,2.8767,0.5336,Sound,,1,2.3583,2.8845,0.5262,Sound,,2.3546,2.868333333,0.513733333
2,2.9349,3.4424,0.5075,Sound,,2,2.916,3.4553,0.5393,Sound,,2,2.9439,3.4418,0.4979,Sound,,2.9316,3.4465,0.5149
3,3.4424,4.1061,0.6637,Sound,,3,3.4946,4.0844,0.5898,Sound,,3,3.5181,4.1118,0.5937,Sound,,3.485033333,4.100766667,0.615733333
4,4.5225,5.004,0.4815,Sound,,4,4.472,5.0169,0.5449,Sound,,4,4.5147,5.0295,0.5148,Sound,,4.503066667,5.0168,0.513733333
5,5.0821,5.6547,0.5726,Sound,,5,5.0618,5.6854,0.6236,Sound,,5,5.0946,5.6601,0.5655,Sound,,5.0795,5.666733333,0.587233333
6,5.6547,6.3183,0.6636,Sound,,6,5.7247,6.3033,0.5786,Sound,,6,5.7026,6.3244,0.6218,Sound,,5.694,6.315333333,0.621333333
7,6.7998,7.2943,0.4945,Sound,,7,6.7863,7.3087,0.5224,Sound,,7,6.7892,7.3041,0.5149,Sound,,6.791766667,7.302366667,0.5106
8,7.2943,7.8018,0.5075,Sound,,8,7.3087,7.7918,0.4831,Sound,,8,7.3691,7.7883,0.4192,Sound,,7.324033333,7.793966667,0.469933333
9,7.8018,8.4134,0.6116,Sound,,9,7.8536,8.421,0.5674,Sound,,9,7.8758,8.4076,0.5318,Sound,,7.843733333,8.414,0.570266667
10,8.4134,8.921,0.5076,Sound,,10,8.421,8.8928,0.4718,Sound,,10,8.4276,8.8974,0.4698,Sound,,8.420666667,8.903733333,0.483066667
11,8.947,9.4805,0.5335,Sound,,11,8.9602,9.5051,0.5449,Sound,,11,8.9624,9.4998,0.5374,Sound,,8.956533333,9.495133333,0.5386
12,9.5391,10.04,0.5009,Sound,,12,9.5388,10.039,0.5002,Sound,,12,9.5536,10.046,0.4924,Sound,,9.543833333,10.04166667,0.497833333
13,10.079,10.613,0.534,Sound,,13,10.078,10.634,0.556,Sound,,13,10.088,10.66,0.572,Sound,,10.08166667,10.63566667,0.554
14,11.211,11.693,0.482,Sound,,14,11.202,11.685,0.483,Sound,,14,11.214,11.701,0.487,Sound,,11.209,11.693,0.484
15,11.751,12.298,0.547,Sound,,15,11.746,12.286,0.54,Sound,,15,11.766,12.253,0.487,Sound,,11.75433333,12.279,0.524666667
16,12.298,12.779,0.481,Sound,,16,12.314,12.814,0.5,Sound,,16,12.307,12.805,0.498,Sound,,12.30633333,12.79933333,0.493
17,12.838,13.352,0.514,Sound,,17,12.847,13.381,0.534,Sound,,17,12.864,13.368,0.504,Sound,,12.84966667,13.367,0.517333333
18,13.443,13.879,0.436,Sound,,18,13.493,13.875,0.382,Sound,,18,13.41,13.874,0.464,Sound,,13.44866667,13.876,0.427333333
19,13.924,14.419,0.495,Sound,,19,13.926,14.448,0.522,Sound,,19,13.917,14.466,0.549,Sound,,13.92233333,14.44433333,0.522
20,14.497,15.057,0.56,Sound,,20,14.488,15.077,0.589,Sound,,20,14.525,15.085,0.56,Sound,,14.50333333,15.073,0.569666667
21,15.668,16.137,0.469,Sound,,21,15.667,16.139,0.472,Sound,,21,15.696,16.138,0.442,Sound,,15.677,16.138,0.461
22,16.182,16.612,0.43,Sound,,22,16.167,16.605,0.438,Sound,,22,16.22,16.599,0.379,Sound,,16.18966667,16.60533333,0.415666667
23,16.748,17.23,0.482,Sound,,23,16.757,17.223,0.466,Sound,,23,16.754,17.224,0.47,Sound,,16.753,17.22566667,0.472666667
24,17.262,17.815,0.553,Sound,,24,17.257,17.785,0.528,Sound,,24,17.301,17.787,0.486,Sound,,17.27333333,17.79566667,0.522333333
25,17.867,18.375,0.508,Sound,,25,17.869,18.386,0.517,Sound,,25,17.881,18.39,0.509,Sound,,17.87233333,18.38366667,0.511333333
26,18.427,18.935,0.508,Sound,,26,18.42,18.959,0.539,Sound,,26,18.449,18.941,0.492,Sound,,18.432,18.945,0.513
27,18.935,19.494,0.559,Sound,,27,18.959,19.504,0.545,Sound,,27,18.99,19.505,0.515,Sound,,18.96133333,19.501,0.539666667
28,20.119,20.581,0.462,Sound,,28,20.099,20.594,0.495,Sound,,28,20.099,20.585,0.486,Sound,,20.10566667,20.58666667,0.481
29,20.652,21.212,0.56,Sound,,29,20.672,21.217,0.545,Sound,,29,20.684,21.239,0.555,Sound,,20.66933333,21.22266667,0.553333333
30,21.244,21.745,0.501,Sound,,30,21.256,21.784,0.528,Sound,,30,21.298,21.757,0.459,Sound,,21.266,21.762,0.496
31,21.791,22.194,0.403,Sound,,31,21.807,22.2,0.393,Sound,,31,21.822,22.218,0.396,Sound,,21.80666667,22.204,0.397333333
32,22.357,22.904,0.547,Sound,,32,22.359,22.914,0.555,Sound,,32,22.407,22.911,0.504,Sound,,22.37433333,22.90966667,0.535333333
33,22.904,23.138,0.234,Sound,,33,22.936,23.166,0.23,Sound,,33,22.931,23.192,0.261,Sound,,22.92366667,23.16533333,0.241666667
34,23.45,23.938,0.488,Sound,,34,23.413,23.97,0.557,Sound,,34,23.437,23.975,0.538,Sound,,23.43333333,23.961,0.527666667
35,24.504,25.051,0.547,Sound,,35,24.492,25.082,0.59,Sound,,35,24.518,25.039,0.521,Sound,,24.50466667,25.05733333,0.552666667
36,25.103,25.357,0.254,Sound,,36,25.082,25.368,0.286,Sound,,36,25.098,25.388,0.29,Sound,,25.09433333,25.371,0.276666667
37,25.623,26.111,0.488,Sound,,37,25.599,26.132,0.533,Sound,,37,25.611,26.109,0.498,Sound,,25.611,26.11733333,0.506333333
38,26.157,26.424,0.267,Sound,,38,26.132,26.441,0.309,Sound,,38,26.185,26.452,0.267,Sound,,26.158,26.439,0.281
39,26.716,27.074,0.358,Sound,,39,26.711,27.121,0.41,Sound,,39,26.697,27.1,0.403,Sound,,26.708,27.09833333,0.390333333
40,27.23,27.731,0.501,Sound,,40,27.228,27.756,0.528,Sound,,40,27.238,27.747,0.509,Sound,,27.232,27.74466667,0.512666667
